ジャンル名,売上金額（千円）
食品>食品>チーズ・乳製品>チーズ>その他,15370
食品>食品>チーズ・乳製品>チーズ>ウォッシュ,2262
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>その他,877
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,434
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,40
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,911
食品>食品>チーズ・乳製品>チーズ>シェーブル,252
食品>食品>チーズ・乳製品>チーズ>スモークチーズ,1404
食品>食品>チーズ・乳製品>チーズ>セット・詰め合わせ,13368
食品>食品>チーズ・乳製品>チーズ>セミハード,25432
食品>食品>チーズ・乳製品>チーズ>セミハード>その他,7301
食品>食品>チーズ・乳製品>チーズ>セミハード>エダム,545
食品>食品>チーズ・乳製品>チーズ>セミハード>エメンタール,590
食品>食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,10436
食品>食品>チーズ・乳製品>チーズ>セミハード>チェダー,3119
食品>食品>チーズ・乳製品>チーズ>セミハード>ミモレット,424
食品>食品>チーズ・乳製品>チーズ>セミハード>ラクレット,3016
食品>食品>チーズ・乳製品>チーズ>チーズフォンデュ,570
食品>食品>チーズ・乳製品>チーズ>ハード,10434
食品>食品>チーズ・乳製品>チーズ>ハード>その他,1728
食品>食品>チーズ・乳製品>チーズ>ハード>エメンタール,253
食品>食品>チーズ・乳製品>チーズ>ハード>コンテ,515
食品>食品>チーズ・乳製品>チーズ>ハード>チェダー,192
食品>食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,6963
食品>食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,783
食品>食品>チーズ・乳製品>チーズ>フレッシュ,12631
食品>食品>チーズ・乳製品>チーズ>フレッシュ>その他,588
食品>食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,199
食品>食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,4246
食品>食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,142
食品>食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,43
食品>食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,585
食品>食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,6605
食品>食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,223
食品>食品>チーズ・乳製品>チーズ>プロセス,7351
食品>食品>チーズ・乳製品>チーズ>白カビ,4074
食品>食品>チーズ・乳製品>チーズ>白カビ>その他,474
食品>食品>チーズ・乳製品>チーズ>白カビ>カマンベール,1901
食品>食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,0
食品>食品>チーズ・乳製品>チーズ>白カビ>ブリー,1698
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー,2504
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,530
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,1528
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,86
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,166
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,194
食品>食品>チーズ・乳製品>バター>有塩バター,13194
食品>食品>チーズ・乳製品>バター>無塩バター,27587
食品>食品>チーズ・乳製品>ヨーグルト>その他,3756
食品>食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,2072
食品>食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,1570
食品>食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,8371
食品>食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,6984
食品>食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,30024
食品>食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,1312
食品>食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,1976
食品>食品>パン・ジャム・シリアル>クルトン,271
食品>食品>パン・ジャム・シリアル>シリアル,103800
食品>食品>パン・ジャム・シリアル>シリアル>その他,25423
食品>食品>パン・ジャム・シリアル>シリアル>オートミール,54309
食品>食品>パン・ジャム・シリアル>シリアル>グラノーラ,19544
食品>食品>パン・ジャム・シリアル>シリアル>コーンフレーク,867
食品>食品>パン・ジャム・シリアル>シリアル>ブラン,1831
食品>食品>パン・ジャム・シリアル>シリアル>ミューズリー,1134
食品>食品>パン・ジャム・シリアル>シリアル>玄米フレーク,693
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ,488247
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,7334
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,420898
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,188804
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,364
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,229020
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,2711
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,2235
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,30608
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,1778
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,4038
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,5040
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,1756
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,14560
食品>食品>パン・ジャム・シリアル>セット・詰め合わせ,20784
食品>食品>パン・ジャム・シリアル>パン,264903
食品>食品>パン・ジャム・シリアル>パン>その他,12976
食品>食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,138
食品>食品>パン・ジャム・シリアル>パン>クロワッサン,24899
食品>食品>パン・ジャム・シリアル>パン>グリッシーニ,96
食品>食品>パン・ジャム・シリアル>パン>スコーン,7350
食品>食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,69884
食品>食品>パン・ジャム・シリアル>パン>デニッシュ,7722
食品>食品>パン・ジャム・シリアル>パン>ドイツパン,3670
食品>食品>パン・ジャム・シリアル>パン>ナン,380
食品>食品>パン・ジャム・シリアル>パン>フォカッチャ,78
食品>食品>パン・ジャム・シリアル>パン>フランスパン,2705
食品>食品>パン・ジャム・シリアル>パン>プレッツェル,2634
食品>食品>パン・ジャム・シリアル>パン>ベーグル,59476
食品>食品>パン・ジャム・シリアル>パン>ロールパン,6996
食品>食品>パン・ジャム・シリアル>パン>惣菜パン,5958
