ジャンル名,売上金額（千円）
食品>食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,26
食品>食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,688
食品>食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,5370
食品>食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,240
食品>食品>チーズ・乳製品>チーズ>プロセス,4341
食品>食品>チーズ・乳製品>チーズ>白カビ,6630
食品>食品>チーズ・乳製品>チーズ>白カビ>その他,291
食品>食品>チーズ・乳製品>チーズ>白カビ>カマンベール,5394
食品>食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,23
食品>食品>チーズ・乳製品>チーズ>白カビ>ブリー,922
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー,2036
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,405
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,1223
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,76
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,171
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,160
食品>食品>チーズ・乳製品>バター>有塩バター,10853
食品>食品>チーズ・乳製品>バター>無塩バター,19945
食品>食品>チーズ・乳製品>ヨーグルト>その他,2675
食品>食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,1762
食品>食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,1272
食品>食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,8052
食品>食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,5758
食品>食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,23098
食品>食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,891
食品>食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,1870
食品>食品>パン・ジャム・シリアル>はちみつ・ハニー(1810削除),0
食品>食品>パン・ジャム・シリアル>クルトン,116
食品>食品>パン・ジャム・シリアル>コンポート(1409削除),0
食品>食品>パン・ジャム・シリアル>シリアル,99458
食品>食品>パン・ジャム・シリアル>シリアル>その他,26103
食品>食品>パン・ジャム・シリアル>シリアル>オートミール,56685
食品>食品>パン・ジャム・シリアル>シリアル>グラノーラ,13609
食品>食品>パン・ジャム・シリアル>シリアル>コーンフレーク,1003
食品>食品>パン・ジャム・シリアル>シリアル>ブラン,896
食品>食品>パン・ジャム・シリアル>シリアル>ミューズリー,927
食品>食品>パン・ジャム・シリアル>シリアル>玄米フレーク,235
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ,352238
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,4344
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,284707
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,130069
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,717
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,149697
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,4223
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,3468
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,34419
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,2042
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,4104
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,5521
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,1575
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,12058
食品>食品>パン・ジャム・シリアル>ジャム・コンフィチュール(1409削除),0
食品>食品>パン・ジャム・シリアル>セット・詰め合わせ,15949
食品>食品>パン・ジャム・シリアル>パン,207618
食品>食品>パン・ジャム・シリアル>パン>その他,10447
食品>食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,142
食品>食品>パン・ジャム・シリアル>パン>クロワッサン,25410
食品>食品>パン・ジャム・シリアル>パン>グリッシーニ,107
食品>食品>パン・ジャム・シリアル>パン>スコーン,6248
食品>食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,43748
食品>食品>パン・ジャム・シリアル>パン>デニッシュ,11013
食品>食品>パン・ジャム・シリアル>パン>ドイツパン,4257
食品>食品>パン・ジャム・シリアル>パン>ナン,356
食品>食品>パン・ジャム・シリアル>パン>フォカッチャ,140
食品>食品>パン・ジャム・シリアル>パン>フランスパン,2534
食品>食品>パン・ジャム・シリアル>パン>プレッツェル,665
食品>食品>パン・ジャム・シリアル>パン>ベーグル,31573
食品>食品>パン・ジャム・シリアル>パン>ロールパン,8398
食品>食品>パン・ジャム・シリアル>パン>惣菜パン,4339
食品>食品>パン・ジャム・シリアル>パン>菓子パン,38153
食品>食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,1699
食品>食品>パン・ジャム・シリアル>パン>菓子パン>その他,21359
食品>食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,6290
食品>食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,163
食品>食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,7753
食品>食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,889
食品>食品>パン・ジャム・シリアル>パン>食パン,20084
食品>食品>パン・ジャム・シリアル>メープルシロップ(1409削除),0
食品>食品>フルーツ・果物>あんず,3757
食品>食品>フルーツ・果物>いちご,13795
食品>食品>フルーツ・果物>かぼす,262
食品>食品>フルーツ・果物>さくらんぼ,183120
食品>食品>フルーツ・果物>じゃばら,419
食品>食品>フルーツ・果物>すだち,1132
食品>食品>フルーツ・果物>その他,12317
食品>食品>フルーツ・果物>びわ,14048
食品>食品>フルーツ・果物>みかん,108074
食品>食品>フルーツ・果物>ゆず,300
食品>食品>フルーツ・果物>りんご,37427
食品>食品>フルーツ・果物>アボカド,910
食品>食品>フルーツ・果物>イチジク,1361
食品>食品>フルーツ・果物>オレンジ,8495
食品>食品>フルーツ・果物>キウイフルーツ,4136
食品>食品>フルーツ・果物>グレープフルーツ,3373
食品>食品>フルーツ・果物>ザクロ,2190
食品>食品>フルーツ・果物>スイカ,29997
食品>食品>フルーツ・果物>セット・詰め合わせ,60253
食品>食品>フルーツ・果物>ドライフルーツ(1409削除),0
食品>食品>フルーツ・果物>ドラゴンフルーツ,770
食品>食品>フルーツ・果物>ドリアン,2293
食品>食品>フルーツ・果物>バナナ,2727
食品>食品>フルーツ・果物>パイナップル,9298
食品>食品>フルーツ・果物>パッションフルーツ,1640
食品>食品>フルーツ・果物>パパイヤ,982
食品>食品>フルーツ・果物>ブドウ,15897
食品>食品>フルーツ・果物>ブルーベリー,10476
食品>食品>フルーツ・果物>プラム,2849
食品>食品>フルーツ・果物>マンゴスチン,1334
食品>食品>フルーツ・果物>マンゴー,105959
食品>食品>フルーツ・果物>ミラクルフルーツ,110
食品>食品>フルーツ・果物>メロン,77156
食品>食品>フルーツ・果物>ライチ,21012
食品>食品>フルーツ・果物>レモン,16743
食品>食品>フルーツ・果物>和梨,5335
食品>食品>フルーツ・果物>柿,9314
食品>食品>フルーツ・果物>栗,2811
食品>食品>フルーツ・果物>桃,35127
食品>食品>フルーツ・果物>梅,70275
食品>食品>フルーツ・果物>洋梨,184
食品>食品>乾物>かんぴょう,341
食品>食品>乾物>きな粉,4373
食品>食品>乾物>ごま,10136
食品>食品>乾物>さば節,186
食品>食品>乾物>その他,28734
食品>食品>乾物>だし昆布,15502
食品>食品>乾物>とろろ昆布,6899
食品>食品>乾物>フカヒレ,3017
食品>食品>乾物>乾燥ひじき,5698
食品>食品>乾物>乾燥もずく,298
食品>食品>乾物>乾燥わかめ,14320
食品>食品>乾物>切干大根,2704
食品>食品>乾物>干ししいたけ,6474
食品>食品>乾物>春雨,3023
食品>食品>乾物>海苔,140364
食品>食品>乾物>海苔>きざみ海苔・もみ海苔,3080
食品>食品>乾物>海苔>その他,5466
食品>食品>乾物>海苔>セット・詰め合わせ,7047
食品>食品>乾物>海苔>味付け海苔,30680
食品>食品>乾物>海苔>焼き海苔,80254
食品>食品>乾物>海苔>青海苔,5424
食品>食品>乾物>海苔>韓国海苔,8414
食品>食品>乾物>煮干,4521
食品>食品>乾物>高野豆腐,1503
食品>食品>乾物>鰹節,15846
食品>食品>乾物>鰹節>その他,2566
食品>食品>乾物>鰹節>セット・詰め合わせ,2903
食品>食品>乾物>鰹節>仕上節,2324
食品>食品>乾物>鰹節>厚削り節,1668
食品>食品>乾物>鰹節>薄削り節,6386
食品>食品>乾物>麩,4616
食品>食品>卵>うずら卵,1309
食品>食品>卵>その他,1487
食品>食品>卵>セット・詰め合わせ,517
食品>食品>卵>ピータン,301
食品>食品>卵>温泉たまご,209
食品>食品>卵>烏骨鶏卵,687
食品>食品>卵>燻製卵・くんたま,668
食品>食品>卵>鶏卵,23777
食品>食品>惣菜>おせちセット,3598
食品>食品>惣菜>おせちセット>その他,0
食品>食品>惣菜>おせちセット>中華おせちセット,0
食品>食品>惣菜>おせちセット>和洋おせちセット,6
食品>食品>惣菜>おせちセット>和洋中おせちセット,0
食品>食品>惣菜>おせちセット>和風おせちセット,1526
食品>食品>惣菜>おせちセット>洋風おせちセット,2067
食品>食品>惣菜>その他,83459
食品>食品>惣菜>アジアン・エスニック惣菜,7014
食品>食品>惣菜>アジアン・エスニック惣菜>その他,853
食品>食品>惣菜>アジアン・エスニック惣菜>その他(1409削除),0
食品>食品>惣菜>アジアン・エスニック惣菜>セット・詰め合わせ,292
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理,2475
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理>その他,1647
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理>セット・詰め合わせ,591
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理>トムヤムクン,238
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理,785
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>その他,166
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>フォー,562
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>生春巻,56
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理,2609
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理>その他,2124
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理>タコス,272
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理>トルティーヤ,213
食品>食品>惣菜>カレー,111337
食品>食品>惣菜>中華惣菜・点心,282990
食品>食品>惣菜>中華惣菜・点心>あんまん,586
食品>食品>惣菜>中華惣菜・点心>その他,22686
食品>食品>惣菜>中華惣菜・点心>ちまき,3568
食品>食品>惣菜>中華惣菜・点心>エビチリ,1447
食品>食品>惣菜>中華惣菜・点心>シュウマイ,7640
食品>食品>惣菜>中華惣菜・点心>スープ,4431
食品>食品>惣菜>中華惣菜・点心>セット・詰め合わせ,83172
食品>食品>惣菜>中華惣菜・点心>中華ポテト,66
食品>食品>惣菜>中華惣菜・点心>北京ダック,227
食品>食品>惣菜>中華惣菜・点心>小籠包,7382
食品>食品>惣菜>中華惣菜・点心>揚げもち,89
食品>食品>惣菜>中華惣菜・点心>春巻き,1549
食品>食品>惣菜>中華惣菜・点心>肉まん,20974
食品>食品>惣菜>中華惣菜・点心>蒸し鶏,82
食品>食品>惣菜>中華惣菜・点心>角煮,3498
食品>食品>惣菜>中華惣菜・点心>酢豚,527
食品>食品>惣菜>中華惣菜・点心>餃子,122198
食品>食品>惣菜>中華惣菜・点心>餃子>その他,17467
食品>食品>惣菜>中華惣菜・点心>餃子>セット・詰め合わせ,37296
食品>食品>惣菜>中華惣菜・点心>餃子>水餃子,3010
食品>食品>惣菜>中華惣菜・点心>餃子>生餃子,64424
食品>食品>惣菜>中華惣菜・点心>饅頭,1613
食品>食品>惣菜>中華惣菜・点心>麻婆豆腐,1254
食品>食品>惣菜>中華食材(1711削除),0
食品>食品>惣菜>和風惣菜,1322193
食品>食品>惣菜>和風惣菜>おこわ,9138
食品>食品>惣菜>和風惣菜>おでん,1617
食品>食品>惣菜>和風惣菜>おにぎり,7217
食品>食品>惣菜>和風惣菜>おひたし,1
食品>食品>惣菜>和風惣菜>お吸い物,5888
食品>食品>惣菜>和風惣菜>お好み焼き,5776
食品>食品>惣菜>和風惣菜>お粥,9006
食品>食品>惣菜>和風惣菜>お茶漬け,131554
食品>食品>惣菜>和風惣菜>お茶漬け・雑炊(1711削除),0
食品>食品>惣菜>和風惣菜>その他,51867
食品>食品>惣菜>和風惣菜>たこ焼き,4085
食品>食品>惣菜>和風惣菜>なます・酢の物,0
食品>食品>惣菜>和風惣菜>ひつまぶし,6108
食品>食品>惣菜>和風惣菜>みそ汁,78854
食品>食品>惣菜>和風惣菜>もんじゃ焼き,102
食品>食品>惣菜>和風惣菜>セット・詰め合わせ,78161
食品>食品>惣菜>和風惣菜>丼,234564
食品>食品>惣菜>和風惣菜>丼>その他,9713
食品>食品>惣菜>和風惣菜>丼>カツ丼,982
食品>食品>惣菜>和風惣菜>丼>牛丼,206638
食品>食品>惣菜>和風惣菜>丼>親子丼,5761
食品>食品>惣菜>和風惣菜>丼>豚丼,11470
食品>食品>惣菜>和風惣菜>佃煮,41518
食品>食品>惣菜>和風惣菜>刺身・たたき,13694
食品>食品>惣菜>和風惣菜>卯の花,1
食品>食品>惣菜>和風惣菜>卵焼き,174
食品>食品>惣菜>和風惣菜>唐揚げ,5605
食品>食品>惣菜>和風惣菜>天かす・揚げ玉,75
食品>食品>惣菜>和風惣菜>天ぷら,1538
食品>食品>惣菜>和風惣菜>寿司,20077
食品>食品>惣菜>和風惣菜>焼き魚,6048
食品>食品>惣菜>和風惣菜>焼き鳥・つくね,10641
食品>食品>惣菜>和風惣菜>焼豚,8750
食品>食品>惣菜>和風惣菜>煮物,14442
食品>食品>惣菜>和風惣菜>白焼き,3692
食品>食品>惣菜>和風惣菜>茶碗蒸し,2317
食品>食品>惣菜>和風惣菜>蒲焼き,557732
食品>食品>惣菜>和風惣菜>赤飯,769
食品>食品>惣菜>和風惣菜>雑炊,11182
食品>食品>惣菜>弁当・駅弁,66031
食品>食品>惣菜>洋風惣菜,402701
食品>食品>惣菜>洋風惣菜>その他,21201
食品>食品>惣菜>洋風惣菜>とんかつ,3158
食品>食品>惣菜>洋風惣菜>とんかつ>その他,1149
食品>食品>惣菜>洋風惣菜>とんかつ>ヒレ,649
食品>食品>惣菜>洋風惣菜>とんかつ>ロース,1361
食品>食品>惣菜>洋風惣菜>グラタン,2239
食品>食品>惣菜>洋風惣菜>コロッケ,6508
食品>食品>惣菜>洋風惣菜>サラダ,1380
食品>食品>惣菜>洋風惣菜>シチュー,8331
食品>食品>惣菜>洋風惣菜>スープ,168364
食品>食品>惣菜>洋風惣菜>セット・詰め合わせ,67637
食品>食品>惣菜>洋風惣菜>テリーヌ,199
食品>食品>惣菜>洋風惣菜>ドリア,500
食品>食品>惣菜>洋風惣菜>ハヤシライス,1790
食品>食品>惣菜>洋風惣菜>ハンバーガー,205
食品>食品>惣菜>洋風惣菜>ハンバーグ,72967
食品>食品>惣菜>洋風惣菜>パエリア,966
食品>食品>惣菜>洋風惣菜>ピザ,45613
食品>食品>惣菜>洋風惣菜>リゾット,1645
食品>食品>惣菜>豆腐・納豆・こんにゃく(1409削除),0
食品>食品>惣菜>鍋セット,45484
食品>食品>惣菜>鍋セット>きりたんぽ鍋,673
食品>食品>惣菜>鍋セット>すき焼き,2424
食品>食品>惣菜>鍋セット>その他,5139
食品>食品>惣菜>鍋セット>ちゃんこ鍋,445
食品>食品>惣菜>鍋セット>もつ鍋,29466
食品>食品>惣菜>鍋セット>キムチ鍋,930
食品>食品>惣菜>鍋セット>水炊き,6368
食品>食品>惣菜>鍋セット>石狩鍋,39
食品>食品>惣菜>韓国惣菜,24893
食品>食品>惣菜>韓国惣菜>その他,9771
食品>食品>惣菜>韓国惣菜>スープ,5885
食品>食品>惣菜>韓国惣菜>セット・詰め合わせ,2336
食品>食品>惣菜>韓国惣菜>チヂミ,1164
食品>食品>惣菜>韓国惣菜>トッポギ,1672
食品>食品>惣菜>韓国惣菜>ナムル,241
食品>食品>惣菜>韓国惣菜>プルコギ,320
食品>食品>惣菜>韓国惣菜>参鶏湯,3504
食品>食品>漬物・梅干し・キムチ>その他,2730
食品>食品>漬物・梅干し・キムチ>オリーブ,890
食品>食品>漬物・梅干し・キムチ>キムチ,30757
食品>食品>漬物・梅干し・キムチ>ピクルス,978
食品>食品>漬物・梅干し・キムチ>メンマ・ザーサイ,4266
食品>食品>漬物・梅干し・キムチ>梅干し,160514
食品>食品>漬物・梅干し・キムチ>梅干し>きざみ梅,371
食品>食品>漬物・梅干し・キムチ>梅干し>しそ梅,12237
食品>食品>漬物・梅干し・キムチ>梅干し>その他,41340
食品>食品>漬物・梅干し・キムチ>梅干し>ねり梅,1114
食品>食品>漬物・梅干し・キムチ>梅干し>はちみつ梅,52518
食品>食品>漬物・梅干し・キムチ>梅干し>セット・詰め合わせ,30711
食品>食品>漬物・梅干し・キムチ>梅干し>小梅,3254
食品>食品>漬物・梅干し・キムチ>梅干し>干し梅,1919
食品>食品>漬物・梅干し・キムチ>梅干し>梅干しにんにく,1532
食品>食品>漬物・梅干し・キムチ>梅干し>焼梅干し,212
食品>食品>漬物・梅干し・キムチ>梅干し>田舎梅干し,7467
食品>食品>漬物・梅干し・キムチ>梅干し>白梅干し,4867
食品>食品>漬物・梅干し・キムチ>梅干し>赤じそ漬け,2972
食品>食品>漬物・梅干し・キムチ>水キムチ,172
食品>食品>漬物・梅干し・キムチ>漬物,85093
食品>食品>漬物・梅干し・キムチ>漬物>かす漬け,2131
食品>食品>漬物・梅干し・キムチ>漬物>こうじ漬け,716
食品>食品>漬物・梅干し・キムチ>漬物>しば漬け,1051
食品>食品>漬物・梅干し・キムチ>漬物>しょうゆ漬け,6538
食品>食品>漬物・梅干し・キムチ>漬物>その他,7925
食品>食品>漬物・梅干し・キムチ>漬物>たくあん漬け,4729
食品>食品>漬物・梅干し・キムチ>漬物>ぬか漬け,11753
食品>食品>漬物・梅干し・キムチ>漬物>みそ漬け,2979
食品>食品>漬物・梅干し・キムチ>漬物>もろみ漬け,283
食品>食品>漬物・梅干し・キムチ>漬物>らっきょう漬け,7254
食品>食品>漬物・梅干し・キムチ>漬物>わさび漬け,1361
食品>食品>漬物・梅干し・キムチ>漬物>セット・詰め合わせ,18484
食品>食品>漬物・梅干し・キムチ>漬物>塩漬け,6188
食品>食品>漬物・梅干し・キムチ>漬物>松前漬け,6843
食品>食品>漬物・梅干し・キムチ>漬物>浅漬け,2562
食品>食品>漬物・梅干し・キムチ>漬物>福神漬け,699
食品>食品>漬物・梅干し・キムチ>漬物>酢漬け,3596
食品>食品>瓶詰>セット・詰め合わせ,23840
食品>食品>瓶詰>フルーツ・果物,3570
食品>食品>瓶詰>惣菜,2024
食品>食品>瓶詰>水産物加工品,8001
食品>食品>瓶詰>肉加工品,1596
食品>食品>瓶詰>野菜・きのこ,3532
食品>食品>米・雑穀>ご飯パック,80419
食品>食品>米・雑穀>その他,34952
食品>食品>米・雑穀>もち米,4621
食品>食品>米・雑穀>もち麦,34503
食品>食品>米・雑穀>ジャスミンライス,7399
食品>食品>米・雑穀>セット・詰め合わせ,25847
食品>食品>米・雑穀>ブレンド(1409削除),0
食品>食品>米・雑穀>玄米,268484
食品>食品>米・雑穀>発芽玄米,42222
食品>食品>米・雑穀>白米,1422820
食品>食品>米・雑穀>雑穀・雑穀米,125878
食品>食品>米・雑穀>雑穀・雑穀米>あわ,971
食品>食品>米・雑穀>雑穀・雑穀米>きび,2023
食品>食品>米・雑穀>雑穀・雑穀米>その他,20019
食品>食品>米・雑穀>雑穀・雑穀米>ひえ,493
食品>食品>米・雑穀>雑穀・雑穀米>アマランサス,1066
食品>食品>米・雑穀>雑穀・雑穀米>キヌア,2242
食品>食品>米・雑穀>雑穀・雑穀米>ブレンド,90715
食品>食品>米・雑穀>雑穀・雑穀米>赤米,609
食品>食品>米・雑穀>雑穀・雑穀米>黒米,7739
食品>食品>米・雑穀>餅,48205
食品>食品>米・雑穀>麦,29964
食品>食品>粉類>お好み焼・たこ焼き粉,1374
食品>食品>粉類>から揚げ粉,502
食品>食品>粉類>その他,26427
食品>食品>粉類>そば粉,3500
食品>食品>粉類>コーンスターチ,748
食品>食品>粉類>セット・詰め合わせ,775
食品>食品>粉類>パン粉,1137
食品>食品>粉類>天ぷら粉,814
食品>食品>粉類>小麦粉,49041
食品>食品>粉類>片栗粉,1630
食品>食品>粉類>米粉,8162
食品>食品>精肉・肉加工品>その他肉類,5166
食品>食品>精肉・肉加工品>ソーセージ(1409削除),0
食品>食品>精肉・肉加工品>ダチョウ肉,238
食品>食品>精肉・肉加工品>ハム(1409削除),0
食品>食品>精肉・肉加工品>七面鳥,1125
食品>食品>精肉・肉加工品>加工品,182959
食品>食品>精肉・肉加工品>加工品>ソーセージ>あらびき,1968
食品>食品>精肉・肉加工品>加工品>ソーセージ>その他,3858
食品>食品>精肉・肉加工品>加工品>ソーセージ>ウインナーソーセージ,10337
食品>食品>精肉・肉加工品>加工品>ソーセージ>チョリソー,671
食品>食品>精肉・肉加工品>加工品>ソーセージ>フランクフルト,2063
食品>食品>精肉・肉加工品>加工品>ソーセージ>ボロニアソーセージ,1378
食品>食品>精肉・肉加工品>加工品>ソーセージ>生ソーセージ,3484
食品>食品>精肉・肉加工品>加工品>ソーセージ>骨付き,267
食品>食品>精肉・肉加工品>加工品>ハム>その他,4392
食品>食品>精肉・肉加工品>加工品>ハム>ベリーハム,230
食品>食品>精肉・肉加工品>加工品>ハム>ボンレスハム,616
食品>食品>精肉・肉加工品>加工品>ハム>ロースハム,2792
食品>食品>精肉・肉加工品>挽肉,3164
食品>食品>精肉・肉加工品>挽肉>その他,106
食品>食品>精肉・肉加工品>挽肉>合挽き,620
食品>食品>精肉・肉加工品>挽肉>牛肉,1930
食品>食品>精肉・肉加工品>挽肉>豚肉,357
食品>食品>精肉・肉加工品>挽肉>鶏肉,151
食品>食品>精肉・肉加工品>牛肉,699808
食品>食品>精肉・肉加工品>牛肉>その他,91773
食品>食品>精肉・肉加工品>牛肉>みすじ,6695
食品>食品>精肉・肉加工品>牛肉>ギアラ・赤センマイ,225
食品>食品>精肉・肉加工品>牛肉>サーロイン,49394
食品>食品>精肉・肉加工品>牛肉>スネ,1958
食品>食品>精肉・肉加工品>牛肉>セット・詰め合わせ,210955
食品>食品>精肉・肉加工品>牛肉>タン,107156
食品>食品>精肉・肉加工品>牛肉>テール,2159
食品>食品>精肉・肉加工品>牛肉>ハチノス,404
食品>食品>精肉・肉加工品>牛肉>ハツ,423
食品>食品>精肉・肉加工品>牛肉>ハラミ,20061
食品>食品>精肉・肉加工品>牛肉>バラ・カルビ,33650
食品>食品>精肉・肉加工品>牛肉>ヒレ・シャトーブリアン,27136
食品>食品>精肉・肉加工品>牛肉>ホルモン,16025
食品>食品>精肉・肉加工品>牛肉>ミノ,1607
食品>食品>精肉・肉加工品>牛肉>モモ,35660
食品>食品>精肉・肉加工品>牛肉>ランプ,8498
食品>食品>精肉・肉加工品>牛肉>リブロース,36981
食品>食品>精肉・肉加工品>牛肉>レバー,5835
食品>食品>精肉・肉加工品>牛肉>ロース(1711削除),0
食品>食品>精肉・肉加工品>牛肉>肩ロース,43212
食品>食品>精肉・肉加工品>猪肉,1508
食品>食品>精肉・肉加工品>精肉セット,8549
食品>食品>精肉・肉加工品>羊肉,18857
食品>食品>精肉・肉加工品>羊肉>その他,477
食品>食品>精肉・肉加工品>羊肉>セット・詰め合わせ,3272
食品>食品>精肉・肉加工品>羊肉>マトン,546
食品>食品>精肉・肉加工品>羊肉>ラム,14562
食品>食品>精肉・肉加工品>豚肉,76121
食品>食品>精肉・肉加工品>豚肉>その他,17842
食品>食品>精肉・肉加工品>豚肉>カシラ,209
食品>食品>精肉・肉加工品>豚肉>ガツ,355
食品>食品>精肉・肉加工品>豚肉>コブクロ,114
食品>食品>精肉・肉加工品>豚肉>セット・詰め合わせ,15992
食品>食品>精肉・肉加工品>豚肉>タン,633
食品>食品>精肉・肉加工品>豚肉>ハツ,66
食品>食品>精肉・肉加工品>豚肉>バラ・カルビ,17556
食品>食品>精肉・肉加工品>豚肉>ヒレ,464
食品>食品>精肉・肉加工品>豚肉>ホルモン,3699
食品>食品>精肉・肉加工品>豚肉>ミミ,620
食品>食品>精肉・肉加工品>豚肉>モモ,2902
食品>食品>精肉・肉加工品>豚肉>レバー,305
食品>食品>精肉・肉加工品>豚肉>ロース,13728
食品>食品>精肉・肉加工品>豚肉>豚足,1636
食品>食品>精肉・肉加工品>馬肉,65394
食品>食品>精肉・肉加工品>馬肉>その他,3123
食品>食品>精肉・肉加工品>馬肉>セット・詰め合わせ,23553
食品>食品>精肉・肉加工品>馬肉>タテガミ,675
食品>食品>精肉・肉加工品>馬肉>タン,33
食品>食品>精肉・肉加工品>馬肉>ハツ,72
