ジャンル名,売上金額（千円）
食品>食品>チーズ・乳製品>チーズ>その他,13469
食品>食品>チーズ・乳製品>チーズ>ウォッシュ,705
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>その他,399
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,284
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,22
食品>食品>チーズ・乳製品>チーズ>シェーブル,197
食品>食品>チーズ・乳製品>チーズ>スモークチーズ,1525
食品>食品>チーズ・乳製品>チーズ>セット・詰め合わせ,6277
食品>食品>チーズ・乳製品>チーズ>セミハード,19789
食品>食品>チーズ・乳製品>チーズ>セミハード>その他,4508
食品>食品>チーズ・乳製品>チーズ>セミハード>エダム,268
食品>食品>チーズ・乳製品>チーズ>セミハード>エメンタール,370
食品>食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,11455
食品>食品>チーズ・乳製品>チーズ>セミハード>チェダー,1459
食品>食品>チーズ・乳製品>チーズ>セミハード>ミモレット,265
食品>食品>チーズ・乳製品>チーズ>セミハード>ラクレット,1465
食品>食品>チーズ・乳製品>チーズ>チーズフォンデュ,333
食品>食品>チーズ・乳製品>チーズ>ハード,7746
食品>食品>チーズ・乳製品>チーズ>ハード>その他,1520
食品>食品>チーズ・乳製品>チーズ>ハード>エメンタール,102
食品>食品>チーズ・乳製品>チーズ>ハード>コンテ,283
食品>食品>チーズ・乳製品>チーズ>ハード>チェダー,141
食品>食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,5013
食品>食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,686
食品>食品>チーズ・乳製品>チーズ>フレッシュ,13461
食品>食品>チーズ・乳製品>チーズ>フレッシュ>その他,1111
食品>食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,189
食品>食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,4274
食品>食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,70
食品>食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,12
食品>食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,757
食品>食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,6901
食品>食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,148
食品>食品>チーズ・乳製品>チーズ>プロセス,5622
食品>食品>チーズ・乳製品>チーズ>白カビ,7580
食品>食品>チーズ・乳製品>チーズ>白カビ>その他,302
食品>食品>チーズ・乳製品>チーズ>白カビ>カマンベール,5669
食品>食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,36
食品>食品>チーズ・乳製品>チーズ>白カビ>ブリー,1573
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー,1895
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,378
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,1239
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,37
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,116
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,124
食品>食品>チーズ・乳製品>バター>有塩バター,12199
食品>食品>チーズ・乳製品>バター>無塩バター,19469
食品>食品>チーズ・乳製品>ヨーグルト>その他,4266
食品>食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,2182
食品>食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,3906
食品>食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,10412
食品>食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,6560
食品>食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,24366
食品>食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,961
食品>食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,2493
食品>食品>パン・ジャム・シリアル>クルトン,175
食品>食品>パン・ジャム・シリアル>シリアル,93773
食品>食品>パン・ジャム・シリアル>シリアル>その他,24579
食品>食品>パン・ジャム・シリアル>シリアル>オートミール,28024
食品>食品>パン・ジャム・シリアル>シリアル>グラノーラ,31321
食品>食品>パン・ジャム・シリアル>シリアル>コーンフレーク,2328
食品>食品>パン・ジャム・シリアル>シリアル>ブラン,2321
食品>食品>パン・ジャム・シリアル>シリアル>ミューズリー,3252
食品>食品>パン・ジャム・シリアル>シリアル>玄米フレーク,1949
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ,333290
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,7399
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,261474
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,144390
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,306
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,114562
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,2216
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,2240
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,28731
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,1515
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,14402
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,5086
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,1786
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,10656
食品>食品>パン・ジャム・シリアル>セット・詰め合わせ,14686
食品>食品>パン・ジャム・シリアル>パン,232475
食品>食品>パン・ジャム・シリアル>パン>その他,16400
食品>食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,107
食品>食品>パン・ジャム・シリアル>パン>クロワッサン,25122
食品>食品>パン・ジャム・シリアル>パン>グリッシーニ,151
食品>食品>パン・ジャム・シリアル>パン>スコーン,7268
食品>食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,88725
食品>食品>パン・ジャム・シリアル>パン>デニッシュ,9171
食品>食品>パン・ジャム・シリアル>パン>ドイツパン,3666
食品>食品>パン・ジャム・シリアル>パン>ナン,744
食品>食品>パン・ジャム・シリアル>パン>フォカッチャ,269
食品>食品>パン・ジャム・シリアル>パン>フランスパン,6911
食品>食品>パン・ジャム・シリアル>パン>プレッツェル,791
食品>食品>パン・ジャム・シリアル>パン>ベーグル,20543
食品>食品>パン・ジャム・シリアル>パン>ロールパン,5888
食品>食品>パン・ジャム・シリアル>パン>惣菜パン,11227
食品>食品>パン・ジャム・シリアル>パン>菓子パン,18204
食品>食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,1516
食品>食品>パン・ジャム・シリアル>パン>菓子パン>その他,8479
食品>食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,3446
食品>食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,214
食品>食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,3731
食品>食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,818
食品>食品>パン・ジャム・シリアル>パン>食パン,17286
食品>食品>フルーツ・果物>あんず,734
食品>食品>フルーツ・果物>いちご,10941
食品>食品>フルーツ・果物>かぼす,2482
食品>食品>フルーツ・果物>さくらんぼ,2045
食品>食品>フルーツ・果物>じゃばら,488
食品>食品>フルーツ・果物>すだち,5235
食品>食品>フルーツ・果物>その他,28267
食品>食品>フルーツ・果物>びわ,695
食品>食品>フルーツ・果物>みかん,69644
食品>食品>フルーツ・果物>ゆず,1430
食品>食品>フルーツ・果物>りんご,61918
食品>食品>フルーツ・果物>アボカド,1438
食品>食品>フルーツ・果物>イチジク,10229
食品>食品>フルーツ・果物>オレンジ,3590
食品>食品>フルーツ・果物>キウイフルーツ,5345
食品>食品>フルーツ・果物>グレープフルーツ,3051
食品>食品>フルーツ・果物>ザクロ,5542
食品>食品>フルーツ・果物>スイカ,68871
食品>食品>フルーツ・果物>セット・詰め合わせ,96742
食品>食品>フルーツ・果物>ドラゴンフルーツ,1966
食品>食品>フルーツ・果物>ドリアン,1354
食品>食品>フルーツ・果物>バナナ,3233
食品>食品>フルーツ・果物>パイナップル,6907
食品>食品>フルーツ・果物>パッションフルーツ,3453
食品>食品>フルーツ・果物>パパイヤ,673
食品>食品>フルーツ・果物>ブドウ,242383
食品>食品>フルーツ・果物>ブルーベリー,27943
食品>食品>フルーツ・果物>プラム,6492
食品>食品>フルーツ・果物>マンゴスチン,281
食品>食品>フルーツ・果物>マンゴー,32004
食品>食品>フルーツ・果物>ミラクルフルーツ,71
食品>食品>フルーツ・果物>メロン,84263
食品>食品>フルーツ・果物>ライチ,2022
食品>食品>フルーツ・果物>レモン,25698
食品>食品>フルーツ・果物>和梨,155704
食品>食品>フルーツ・果物>柿,19554
食品>食品>フルーツ・果物>栗,12529
食品>食品>フルーツ・果物>桃,179309
食品>食品>フルーツ・果物>梅,4688
食品>食品>フルーツ・果物>洋梨,6125
食品>食品>乾物>かんぴょう,438
食品>食品>乾物>きな粉,7238
食品>食品>乾物>ごま,11462
食品>食品>乾物>さば節,362
食品>食品>乾物>その他,36870
食品>食品>乾物>だし昆布,17235
食品>食品>乾物>とろろ昆布,11406
食品>食品>乾物>フカヒレ,1771
食品>食品>乾物>乾燥ひじき,6063
食品>食品>乾物>乾燥もずく,335
食品>食品>乾物>乾燥わかめ,17717
食品>食品>乾物>切干大根,3614
食品>食品>乾物>干ししいたけ,7248
食品>食品>乾物>春雨,4439
食品>食品>乾物>海苔,190730
食品>食品>乾物>海苔>きざみ海苔・もみ海苔,4143
食品>食品>乾物>海苔>その他,6648
食品>食品>乾物>海苔>セット・詰め合わせ,11631
食品>食品>乾物>海苔>味付け海苔,47173
食品>食品>乾物>海苔>焼き海苔,105090
食品>食品>乾物>海苔>青海苔,4864
食品>食品>乾物>海苔>韓国海苔,11180
食品>食品>乾物>煮干,6916
食品>食品>乾物>高野豆腐,1507
食品>食品>乾物>鰹節,18272
食品>食品>乾物>鰹節>その他,3183
食品>食品>乾物>鰹節>セット・詰め合わせ,2951
食品>食品>乾物>鰹節>仕上節,2037
食品>食品>乾物>鰹節>厚削り節,3570
食品>食品>乾物>鰹節>薄削り節,6531
食品>食品>乾物>麩,2968
食品>食品>卵>うずら卵,1908
食品>食品>卵>その他,1185
食品>食品>卵>セット・詰め合わせ,457
食品>食品>卵>ピータン,336
食品>食品>卵>温泉たまご,266
食品>食品>卵>烏骨鶏卵,356
食品>食品>卵>燻製卵・くんたま,731
食品>食品>卵>鶏卵,24782
食品>食品>惣菜>おせちセット,253439
食品>食品>惣菜>おせちセット>その他,2196
食品>食品>惣菜>おせちセット>中華おせちセット,8914
食品>食品>惣菜>おせちセット>和洋おせちセット,39494
食品>食品>惣菜>おせちセット>和洋中おせちセット,18041
食品>食品>惣菜>おせちセット>和風おせちセット,158464
食品>食品>惣菜>おせちセット>洋風おせちセット,26331
食品>食品>惣菜>その他,47745
食品>食品>惣菜>アジアン・エスニック惣菜,7244
食品>食品>惣菜>アジアン・エスニック惣菜>その他,1282
食品>食品>惣菜>アジアン・エスニック惣菜>セット・詰め合わせ,1103
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理,2517
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理>その他,1594
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理>セット・詰め合わせ,754
食品>食品>惣菜>アジアン・エスニック惣菜>タイ料理>トムヤムクン,168
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理,617
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>その他,95
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>フォー,302
食品>食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>生春巻,220
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理,1725
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理>その他,1156
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理>タコス,348
食品>食品>惣菜>アジアン・エスニック惣菜>南米料理>トルティーヤ,222
食品>食品>惣菜>カレー,141011
食品>食品>惣菜>中華惣菜・点心,268235
食品>食品>惣菜>中華惣菜・点心>あんまん,496
食品>食品>惣菜>中華惣菜・点心>その他,18671
食品>食品>惣菜>中華惣菜・点心>ちまき,2096
食品>食品>惣菜>中華惣菜・点心>エビチリ,765
食品>食品>惣菜>中華惣菜・点心>シュウマイ,6063
食品>食品>惣菜>中華惣菜・点心>スープ,5041
食品>食品>惣菜>中華惣菜・点心>セット・詰め合わせ,45580
食品>食品>惣菜>中華惣菜・点心>中華ポテト,78
食品>食品>惣菜>中華惣菜・点心>北京ダック,237
食品>食品>惣菜>中華惣菜・点心>小籠包,7148
食品>食品>惣菜>中華惣菜・点心>揚げもち,50
食品>食品>惣菜>中華惣菜・点心>春巻き,1591
食品>食品>惣菜>中華惣菜・点心>肉まん,12485
食品>食品>惣菜>中華惣菜・点心>蒸し鶏,60
食品>食品>惣菜>中華惣菜・点心>角煮,2326
食品>食品>惣菜>中華惣菜・点心>酢豚,513
食品>食品>惣菜>中華惣菜・点心>餃子,161552
食品>食品>惣菜>中華惣菜・点心>餃子>その他,14817
食品>食品>惣菜>中華惣菜・点心>餃子>セット・詰め合わせ,22280
食品>食品>惣菜>中華惣菜・点心>餃子>水餃子,3068
食品>食品>惣菜>中華惣菜・点心>餃子>生餃子,121387
食品>食品>惣菜>中華惣菜・点心>饅頭,932
食品>食品>惣菜>中華惣菜・点心>麻婆豆腐,2554
食品>食品>惣菜>和風惣菜,1057941
食品>食品>惣菜>和風惣菜>おこわ,7070
食品>食品>惣菜>和風惣菜>おでん,3986
食品>食品>惣菜>和風惣菜>おにぎり,14264
食品>食品>惣菜>和風惣菜>おひたし,36
食品>食品>惣菜>和風惣菜>お吸い物,7782
食品>食品>惣菜>和風惣菜>お好み焼き,7362
食品>食品>惣菜>和風惣菜>お粥,19562
食品>食品>惣菜>和風惣菜>お茶漬け,41536
食品>食品>惣菜>和風惣菜>その他,41323
食品>食品>惣菜>和風惣菜>たこ焼き,5716
食品>食品>惣菜>和風惣菜>ひつまぶし,5510
食品>食品>惣菜>和風惣菜>みそ汁,95678
食品>食品>惣菜>和風惣菜>もんじゃ焼き,110
食品>食品>惣菜>和風惣菜>セット・詰め合わせ,109603
食品>食品>惣菜>和風惣菜>丼,217979
食品>食品>惣菜>和風惣菜>丼>その他,18927
食品>食品>惣菜>和風惣菜>丼>カツ丼,1047
食品>食品>惣菜>和風惣菜>丼>牛丼,186628
食品>食品>惣菜>和風惣菜>丼>親子丼,4443
食品>食品>惣菜>和風惣菜>丼>豚丼,6935
食品>食品>惣菜>和風惣菜>佃煮,45352
食品>食品>惣菜>和風惣菜>刺身・たたき,11025
食品>食品>惣菜>和風惣菜>卯の花,13
食品>食品>惣菜>和風惣菜>卵焼き,286
食品>食品>惣菜>和風惣菜>唐揚げ,26919
食品>食品>惣菜>和風惣菜>天かす・揚げ玉,238
食品>食品>惣菜>和風惣菜>天ぷら,1370
食品>食品>惣菜>和風惣菜>寿司,10680
食品>食品>惣菜>和風惣菜>焼き魚,4146
食品>食品>惣菜>和風惣菜>焼き鳥・つくね,8816
食品>食品>惣菜>和風惣菜>焼豚,8572
食品>食品>惣菜>和風惣菜>煮物,9424
食品>食品>惣菜>和風惣菜>白焼き,5127
食品>食品>惣菜>和風惣菜>茶碗蒸し,811
食品>食品>惣菜>和風惣菜>蒲焼き,329236
食品>食品>惣菜>和風惣菜>赤飯,1552
食品>食品>惣菜>和風惣菜>雑炊,16856
食品>食品>惣菜>弁当・駅弁,93873
食品>食品>惣菜>洋風惣菜,437185
食品>食品>惣菜>洋風惣菜>その他,48772
食品>食品>惣菜>洋風惣菜>とんかつ,15896
食品>食品>惣菜>洋風惣菜>とんかつ>その他,3180
食品>食品>惣菜>洋風惣菜>とんかつ>ヒレ,521
食品>食品>惣菜>洋風惣菜>とんかつ>ロース,12195
食品>食品>惣菜>洋風惣菜>グラタン,2918
