ジャンル名,売上金額（千円）
食品>食品>チーズ・乳製品>チーズ>その他,19270
食品>食品>チーズ・乳製品>チーズ>ウォッシュ,2510
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>その他,1416
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,711
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,0
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,383
食品>食品>チーズ・乳製品>チーズ>シェーブル,541
食品>食品>チーズ・乳製品>チーズ>スモークチーズ,1350
食品>食品>チーズ・乳製品>チーズ>セット・詰め合わせ,11507
食品>食品>チーズ・乳製品>チーズ>セミハード,29591
食品>食品>チーズ・乳製品>チーズ>セミハード>その他,8391
食品>食品>チーズ・乳製品>チーズ>セミハード>エダム,678
食品>食品>チーズ・乳製品>チーズ>セミハード>エメンタール,763
食品>食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,12536
食品>食品>チーズ・乳製品>チーズ>セミハード>チェダー,3661
食品>食品>チーズ・乳製品>チーズ>セミハード>ミモレット,603
食品>食品>チーズ・乳製品>チーズ>セミハード>ラクレット,2958
食品>食品>チーズ・乳製品>チーズ>チーズフォンデュ,617
食品>食品>チーズ・乳製品>チーズ>ハード,12292
食品>食品>チーズ・乳製品>チーズ>ハード>その他,2424
食品>食品>チーズ・乳製品>チーズ>ハード>エメンタール,304
食品>食品>チーズ・乳製品>チーズ>ハード>コンテ,503
食品>食品>チーズ・乳製品>チーズ>ハード>チェダー,222
食品>食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,7734
食品>食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,1105
食品>食品>チーズ・乳製品>チーズ>フレッシュ,17255
食品>食品>チーズ・乳製品>チーズ>フレッシュ>その他,1781
食品>食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,237
食品>食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,5354
食品>食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,213
食品>食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,54
食品>食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,1159
食品>食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,8049
食品>食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,408
食品>食品>チーズ・乳製品>チーズ>プロセス,8422
食品>食品>チーズ・乳製品>チーズ>白カビ,4073
食品>食品>チーズ・乳製品>チーズ>白カビ>その他,285
食品>食品>チーズ・乳製品>チーズ>白カビ>カマンベール,2760
食品>食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,20
食品>食品>チーズ・乳製品>チーズ>白カビ>ブリー,1008
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー,3888
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,1097
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,2132
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,157
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,139
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,364
食品>食品>チーズ・乳製品>バター>有塩バター,19504
食品>食品>チーズ・乳製品>バター>無塩バター,36285
食品>食品>チーズ・乳製品>ヨーグルト>その他,4267
食品>食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,2945
食品>食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,2115
食品>食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,10206
食品>食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,8616
食品>食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,36301
食品>食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,1421
食品>食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,3544
食品>食品>パン・ジャム・シリアル>クルトン,465
食品>食品>パン・ジャム・シリアル>シリアル,155891
食品>食品>パン・ジャム・シリアル>シリアル>その他,41814
食品>食品>パン・ジャム・シリアル>シリアル>オートミール,74863
食品>食品>パン・ジャム・シリアル>シリアル>グラノーラ,31792
食品>食品>パン・ジャム・シリアル>シリアル>コーンフレーク,1464
食品>食品>パン・ジャム・シリアル>シリアル>ブラン,2990
食品>食品>パン・ジャム・シリアル>シリアル>ミューズリー,2441
食品>食品>パン・ジャム・シリアル>シリアル>玄米フレーク,527
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ,462141
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,5972
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,378027
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,200857
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,710
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,173576
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,2883
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,2697
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,37475
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,2633
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,6196
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,6897
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,5519
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,16726
食品>食品>パン・ジャム・シリアル>セット・詰め合わせ,21560
食品>食品>パン・ジャム・シリアル>パン,362739
食品>食品>パン・ジャム・シリアル>パン>その他,18946
食品>食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,117
食品>食品>パン・ジャム・シリアル>パン>クロワッサン,51253
食品>食品>パン・ジャム・シリアル>パン>グリッシーニ,182
食品>食品>パン・ジャム・シリアル>パン>スコーン,9063
食品>食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,83012
食品>食品>パン・ジャム・シリアル>パン>デニッシュ,12574
食品>食品>パン・ジャム・シリアル>パン>ドイツパン,5192
食品>食品>パン・ジャム・シリアル>パン>ナン,660
食品>食品>パン・ジャム・シリアル>パン>フォカッチャ,38
食品>食品>パン・ジャム・シリアル>パン>フランスパン,4324
食品>食品>パン・ジャム・シリアル>パン>プレッツェル,1155
食品>食品>パン・ジャム・シリアル>パン>ベーグル,83068
食品>食品>パン・ジャム・シリアル>パン>ロールパン,8614
食品>食品>パン・ジャム・シリアル>パン>惣菜パン,7136
食品>食品>パン・ジャム・シリアル>パン>菓子パン,44012
食品>食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,2115
食品>食品>パン・ジャム・シリアル>パン>菓子パン>その他,20865
食品>食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,5776
食品>食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,180
食品>食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,14045
食品>食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,1032
食品>食品>パン・ジャム・シリアル>パン>食パン,33393
食品>食品>フルーツ・果物>あんず,1718
食品>食品>フルーツ・果物>いちご,72578
食品>食品>フルーツ・果物>かぼす,165
食品>食品>フルーツ・果物>さくらんぼ,54917
食品>食品>フルーツ・果物>じゃばら,6938
食品>食品>フルーツ・果物>すだち,1429
食品>食品>フルーツ・果物>その他,20501
食品>食品>フルーツ・果物>びわ,3010
食品>食品>フルーツ・果物>みかん,433275
食品>食品>フルーツ・果物>ゆず,637
食品>食品>フルーツ・果物>りんご,101276
食品>食品>フルーツ・果物>アボカド,9549
食品>食品>フルーツ・果物>イチジク,801
食品>食品>フルーツ・果物>オレンジ,19907
食品>食品>フルーツ・果物>キウイフルーツ,5717
食品>食品>フルーツ・果物>グレープフルーツ,9238
食品>食品>フルーツ・果物>ザクロ,6282
食品>食品>フルーツ・果物>スイカ,7744
食品>食品>フルーツ・果物>セット・詰め合わせ,58393
食品>食品>フルーツ・果物>ドラゴンフルーツ,1054
食品>食品>フルーツ・果物>ドリアン,1123
食品>食品>フルーツ・果物>バナナ,3693
食品>食品>フルーツ・果物>パイナップル,7368
食品>食品>フルーツ・果物>パッションフルーツ,983
食品>食品>フルーツ・果物>パパイヤ,877
食品>食品>フルーツ・果物>ブドウ,2502
食品>食品>フルーツ・果物>ブルーベリー,19249
食品>食品>フルーツ・果物>プラム,410
食品>食品>フルーツ・果物>マンゴスチン,361
食品>食品>フルーツ・果物>マンゴー,24578
食品>食品>フルーツ・果物>ミラクルフルーツ,54
食品>食品>フルーツ・果物>メロン,19673
食品>食品>フルーツ・果物>ライチ,2858
食品>食品>フルーツ・果物>レモン,20388
食品>食品>フルーツ・果物>和梨,1807
食品>食品>フルーツ・果物>柿,14008
食品>食品>フルーツ・果物>栗,5862
食品>食品>フルーツ・果物>桃,4141
食品>食品>フルーツ・果物>梅,11482
食品>食品>フルーツ・果物>洋梨,237
食品>食品>乾物>かんぴょう,594
食品>食品>乾物>きな粉,7757
食品>食品>乾物>ごま,15916
食品>食品>乾物>さば節,329
食品>食品>乾物>その他,50531
食品>食品>乾物>だし昆布,24425
食品>食品>乾物>とろろ昆布,15301
食品>食品>乾物>フカヒレ,4884
食品>食品>乾物>乾燥ひじき,9632
食品>食品>乾物>乾燥もずく,372
食品>食品>乾物>乾燥わかめ,31247
食品>食品>乾物>切干大根,4017
食品>食品>乾物>干ししいたけ,12690
食品>食品>乾物>春雨,5385
食品>食品>乾物>海苔,226637
食品>食品>乾物>海苔>きざみ海苔・もみ海苔,4975
食品>食品>乾物>海苔>その他,7837
食品>食品>乾物>海苔>セット・詰め合わせ,12792
食品>食品>乾物>海苔>味付け海苔,54490
食品>食品>乾物>海苔>焼き海苔,126101
食品>食品>乾物>海苔>青海苔,6856
