ジャンル名,売上金額（千円）
食品>チーズ・乳製品>チーズ>その他,11637
食品>チーズ・乳製品>チーズ>その他(1409削除),0
食品>チーズ・乳製品>チーズ>ウォッシュ,819
食品>チーズ・乳製品>チーズ>ウォッシュ>その他,403
食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,404
食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,12
食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,0
食品>チーズ・乳製品>チーズ>シェーブル,215
食品>チーズ・乳製品>チーズ>スモークチーズ,850
食品>チーズ・乳製品>チーズ>セット・詰め合わせ,8759
食品>チーズ・乳製品>チーズ>セミハード,15208
食品>チーズ・乳製品>チーズ>セミハード>その他,4888
食品>チーズ・乳製品>チーズ>セミハード>エダム,187
食品>チーズ・乳製品>チーズ>セミハード>エメンタール,286
食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,5999
食品>チーズ・乳製品>チーズ>セミハード>チェダー,2145
食品>チーズ・乳製品>チーズ>セミハード>ミモレット,366
食品>チーズ・乳製品>チーズ>セミハード>ラクレット,1338
食品>チーズ・乳製品>チーズ>チーズフォンデュ,483
食品>チーズ・乳製品>チーズ>ハード,8239
食品>チーズ・乳製品>チーズ>ハード>その他,1553
食品>チーズ・乳製品>チーズ>ハード>エメンタール,189
食品>チーズ・乳製品>チーズ>ハード>コンテ,445
食品>チーズ・乳製品>チーズ>ハード>チェダー,241
食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,5216
食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,597
食品>チーズ・乳製品>チーズ>フレッシュ,12419
食品>チーズ・乳製品>チーズ>フレッシュ>その他,717
食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,265
食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,3185
食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,146
食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,37
食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,875
食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,6973
食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,221
食品>チーズ・乳製品>チーズ>プロセス,4737
食品>チーズ・乳製品>チーズ>白カビ,5403
食品>チーズ・乳製品>チーズ>白カビ>その他,226
食品>チーズ・乳製品>チーズ>白カビ>カマンベール,4276
食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,15
食品>チーズ・乳製品>チーズ>白カビ>ブリー,887
食品>チーズ・乳製品>チーズ>青カビ・ブルー,1666
食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,332
