ジャンル名,売上金額（千円）
ダイエット・健康>ダイエット・健康>サプリメント>その他,1432422
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸,552330
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>BCAA,75598
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>その他,302586
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>オルニチン,16538
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>カルニチン,32421
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>ギャバ,43679
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,81508
ダイエット・健康>ダイエット・健康>サプリメント>オリゴ糖,21973
ダイエット・健康>ダイエット・健康>サプリメント>クエン酸,56978
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン,75978
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,58874
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,6969
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,10135
ダイエット・健康>ダイエット・健康>サプリメント>コラーゲン,182132
ダイエット・健康>ダイエット・健康>サプリメント>スポーツ(1903削除),5
ダイエット・健康>ダイエット・健康>サプリメント>ヒアルロン酸,17032
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン,690880
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>その他,20984
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンA,6394
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB1,3440
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB12,3396
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB2,10541
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,16100
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,5825
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB6,7021
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,17903
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB8,246
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,141600
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB群,24649
