ジャンル名,売上金額（千円）
食品>チーズ・乳製品>チーズ>その他,12978
食品>チーズ・乳製品>チーズ>ウォッシュ,1678
食品>チーズ・乳製品>チーズ>ウォッシュ>その他,427
食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,539
食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,3
食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,709
食品>チーズ・乳製品>チーズ>シェーブル,272
食品>チーズ・乳製品>チーズ>スモークチーズ,804
食品>チーズ・乳製品>チーズ>セット・詰め合わせ,9229
食品>チーズ・乳製品>チーズ>セミハード,16639
食品>チーズ・乳製品>チーズ>セミハード>その他,4677
食品>チーズ・乳製品>チーズ>セミハード>エダム,415
食品>チーズ・乳製品>チーズ>セミハード>エメンタール,486
食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,6888
食品>チーズ・乳製品>チーズ>セミハード>チェダー,1738
食品>チーズ・乳製品>チーズ>セミハード>ミモレット,350
食品>チーズ・乳製品>チーズ>セミハード>ラクレット,2085
食品>チーズ・乳製品>チーズ>チーズフォンデュ,359
食品>チーズ・乳製品>チーズ>ハード,8941
食品>チーズ・乳製品>チーズ>ハード>その他,1612
食品>チーズ・乳製品>チーズ>ハード>エメンタール,232
食品>チーズ・乳製品>チーズ>ハード>コンテ,388
食品>チーズ・乳製品>チーズ>ハード>チェダー,144
食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,5834
食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,731
食品>チーズ・乳製品>チーズ>フレッシュ,11646
食品>チーズ・乳製品>チーズ>フレッシュ>その他,1013
食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,349
食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,3426
食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,186
食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,88
食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,1039
食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,5327
食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,218
食品>チーズ・乳製品>チーズ>プロセス,5912
食品>チーズ・乳製品>チーズ>白カビ,3194
食品>チーズ・乳製品>チーズ>白カビ>その他,211
食品>チーズ・乳製品>チーズ>白カビ>カマンベール,2039
食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,3
食品>チーズ・乳製品>チーズ>白カビ>ブリー,942
食品>チーズ・乳製品>チーズ>青カビ・ブルー,2613
食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,637
食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,1450
食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,153
食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,174
食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,200
食品>チーズ・乳製品>バター>有塩バター,16304
食品>チーズ・乳製品>バター>無塩バター,24128
食品>チーズ・乳製品>ヨーグルト>その他,4221
食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,1972
食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,1795
食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,6522
食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,6239
食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,27195
食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,1046
食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,2091
食品>パン・ジャム・シリアル>シリアル>その他,21122
食品>パン・ジャム・シリアル>シリアル>オートミール,39718
食品>パン・ジャム・シリアル>シリアル>グラノーラ,17000
食品>パン・ジャム・シリアル>シリアル>コーンフレーク,1150
食品>パン・ジャム・シリアル>シリアル>ブラン,1454
食品>パン・ジャム・シリアル>シリアル>ミューズリー,1708
食品>パン・ジャム・シリアル>シリアル>玄米フレーク,271
食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,3082
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,265011
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,139016
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,424
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,122257
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,3313
食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,1499
食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,27959
食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,2321
食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,3628
食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,4791
食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,4269
食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,10610
食品>パン・ジャム・シリアル>パン>その他,12598
食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,94
食品>パン・ジャム・シリアル>パン>クロワッサン,27480
食品>パン・ジャム・シリアル>パン>グリッシーニ,67
食品>パン・ジャム・シリアル>パン>スコーン,5971
食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,50828
食品>パン・ジャム・シリアル>パン>デニッシュ,7169
食品>パン・ジャム・シリアル>パン>ドイツパン,5299
食品>パン・ジャム・シリアル>パン>ナン,588
食品>パン・ジャム・シリアル>パン>フォカッチャ,42
食品>パン・ジャム・シリアル>パン>フランスパン,2992
食品>パン・ジャム・シリアル>パン>プレッツェル,1057
食品>パン・ジャム・シリアル>パン>ベーグル,49149
食品>パン・ジャム・シリアル>パン>ロールパン,6178
食品>パン・ジャム・シリアル>パン>惣菜パン,5608
食品>パン・ジャム・シリアル>パン>菓子パン,31986
食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,1654
食品>パン・ジャム・シリアル>パン>菓子パン>その他,14518
食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,5117
食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,123
食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,9736
食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,838
食品>パン・ジャム・シリアル>パン>食パン,21057
食品>乾物>海苔>きざみ海苔・もみ海苔,4012
食品>乾物>海苔>その他,8978
食品>乾物>海苔>セット・詰め合わせ,10044
食品>乾物>海苔>味付け海苔,36403
食品>乾物>海苔>焼き海苔,92658
食品>乾物>海苔>青海苔,4581
食品>乾物>海苔>韓国海苔,10413
食品>乾物>鰹節>その他,3204
食品>乾物>鰹節>セット・詰め合わせ,3576
食品>乾物>鰹節>仕上節,2138
食品>乾物>鰹節>厚削り節,2365
食品>乾物>鰹節>薄削り節,5515
食品>惣菜>おせちセット>その他,0
食品>惣菜>おせちセット>中華おせちセット,5
食品>惣菜>おせちセット>和洋おせちセット,716
食品>惣菜>おせちセット>和洋中おせちセット,817
食品>惣菜>おせちセット>和風おせちセット,2893
食品>惣菜>おせちセット>洋風おせちセット,1595
食品>惣菜>アジアン・エスニック惣菜>その他,1176
食品>惣菜>アジアン・エスニック惣菜>セット・詰め合わせ,576
食品>惣菜>アジアン・エスニック惣菜>タイ料理,1726
食品>惣菜>アジアン・エスニック惣菜>タイ料理>その他,1181
食品>惣菜>アジアン・エスニック惣菜>タイ料理>セット・詰め合わせ,282
食品>惣菜>アジアン・エスニック惣菜>タイ料理>トムヤムクン,262
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理,971
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>その他,230
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>フォー,592
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>生春巻,149
食品>惣菜>アジアン・エスニック惣菜>南米料理,895
食品>惣菜>アジアン・エスニック惣菜>南米料理>その他,617
食品>惣菜>アジアン・エスニック惣菜>南米料理>タコス,120
食品>惣菜>アジアン・エスニック惣菜>南米料理>トルティーヤ,158
食品>惣菜>中華惣菜・点心>あんまん,1052
食品>惣菜>中華惣菜・点心>その他,19009
食品>惣菜>中華惣菜・点心>ちまき,1934
食品>惣菜>中華惣菜・点心>エビチリ,1008
食品>惣菜>中華惣菜・点心>シュウマイ,5679
食品>惣菜>中華惣菜・点心>スープ,6461
食品>惣菜>中華惣菜・点心>セット・詰め合わせ,48271
