ジャンル名,売上金額（千円）
食品>漬物・梅干し・キムチ>漬物>しば漬け,1504
食品>漬物・梅干し・キムチ>漬物>しょうゆ漬け,7971
食品>漬物・梅干し・キムチ>漬物>その他,9013
食品>漬物・梅干し・キムチ>漬物>たくあん漬け,6802
食品>漬物・梅干し・キムチ>漬物>ぬか漬け,25054
食品>漬物・梅干し・キムチ>漬物>みそ漬け,4760
食品>漬物・梅干し・キムチ>漬物>もろみ漬け,228
食品>漬物・梅干し・キムチ>漬物>らっきょう漬け,7863
食品>漬物・梅干し・キムチ>漬物>わさび漬け,1632
食品>漬物・梅干し・キムチ>漬物>セット・詰め合わせ,26326
食品>漬物・梅干し・キムチ>漬物>塩漬け,10862
食品>漬物・梅干し・キムチ>漬物>松前漬け,8382
食品>漬物・梅干し・キムチ>漬物>浅漬け,4611
食品>漬物・梅干し・キムチ>漬物>福神漬け,657
食品>漬物・梅干し・キムチ>漬物>酢漬け,4947
食品>米・雑穀>雑穀・雑穀米>あわ,1587
食品>米・雑穀>雑穀・雑穀米>きび,2904
食品>米・雑穀>雑穀・雑穀米>その他,25455
食品>米・雑穀>雑穀・雑穀米>ひえ,683
食品>米・雑穀>雑穀・雑穀米>アマランサス,4112
食品>米・雑穀>雑穀・雑穀米>キヌア,3933
食品>米・雑穀>雑穀・雑穀米>ブレンド,162964
食品>米・雑穀>雑穀・雑穀米>赤米,885
食品>米・雑穀>雑穀・雑穀米>黒米,16973
食品>精肉・肉加工品>加工品>ソーセージ>あらびき,7192
食品>精肉・肉加工品>加工品>ソーセージ>その他,5234
食品>精肉・肉加工品>加工品>ソーセージ>ウインナーソーセージ,31023
食品>精肉・肉加工品>加工品>ソーセージ>チョリソー,774
食品>精肉・肉加工品>加工品>ソーセージ>フランクフルト,6111
食品>精肉・肉加工品>加工品>ソーセージ>ボロニアソーセージ,1893
食品>精肉・肉加工品>加工品>ソーセージ>生ソーセージ,3364
食品>精肉・肉加工品>加工品>ソーセージ>骨付き,312
食品>精肉・肉加工品>加工品>ハム>その他,9375
食品>精肉・肉加工品>加工品>ハム>ベリーハム,89
食品>精肉・肉加工品>加工品>ハム>ボンレスハム,2118
食品>精肉・肉加工品>加工品>ハム>ロースハム,8523
食品>精肉・肉加工品>挽肉>その他,39
食品>精肉・肉加工品>挽肉>合挽き,613
食品>精肉・肉加工品>挽肉>牛肉,1610
食品>精肉・肉加工品>挽肉>豚肉,845
食品>精肉・肉加工品>挽肉>鶏肉,290
食品>精肉・肉加工品>牛肉>その他,128259
食品>精肉・肉加工品>牛肉>みすじ,13025
食品>精肉・肉加工品>牛肉>ギアラ・赤センマイ,405
食品>精肉・肉加工品>牛肉>サーロイン,76879
食品>精肉・肉加工品>牛肉>スネ,1698
食品>精肉・肉加工品>牛肉>セット・詰め合わせ,239299
食品>精肉・肉加工品>牛肉>タン,179679
食品>精肉・肉加工品>牛肉>テール,1138
食品>精肉・肉加工品>牛肉>ハチノス,439
食品>精肉・肉加工品>牛肉>ハツ,469
食品>精肉・肉加工品>牛肉>ハラミ,25922
食品>精肉・肉加工品>牛肉>バラ・カルビ,49928
食品>精肉・肉加工品>牛肉>ヒレ・シャトーブリアン,39669
食品>精肉・肉加工品>牛肉>ホルモン,39735
食品>精肉・肉加工品>牛肉>ミノ,2622
食品>精肉・肉加工品>牛肉>モモ,54722
食品>精肉・肉加工品>牛肉>ランプ,9295
食品>精肉・肉加工品>牛肉>リブロース,39052
食品>精肉・肉加工品>牛肉>レバー,6018
食品>精肉・肉加工品>牛肉>肩ロース,65522
食品>精肉・肉加工品>羊肉>その他,576
食品>精肉・肉加工品>羊肉>セット・詰め合わせ,4342
食品>精肉・肉加工品>羊肉>マトン,1094
食品>精肉・肉加工品>羊肉>ラム,17920
食品>精肉・肉加工品>豚肉>その他,25905
食品>精肉・肉加工品>豚肉>カシラ,386
食品>精肉・肉加工品>豚肉>ガツ,148
食品>精肉・肉加工品>豚肉>コブクロ,125
食品>精肉・肉加工品>豚肉>セット・詰め合わせ,30163
食品>精肉・肉加工品>豚肉>タン,674
食品>精肉・肉加工品>豚肉>ハツ,57
食品>精肉・肉加工品>豚肉>バラ・カルビ,29195
食品>精肉・肉加工品>豚肉>ヒレ,417
食品>精肉・肉加工品>豚肉>ホルモン,7629
食品>精肉・肉加工品>豚肉>ミミ,626
食品>精肉・肉加工品>豚肉>モモ,9237
食品>精肉・肉加工品>豚肉>レバー,319
食品>精肉・肉加工品>豚肉>ロース,22319
食品>精肉・肉加工品>豚肉>豚足,1929
食品>精肉・肉加工品>馬肉>その他,7138
食品>精肉・肉加工品>馬肉>セット・詰め合わせ,53915
食品>精肉・肉加工品>馬肉>タテガミ,786
食品>精肉・肉加工品>馬肉>タン,427
食品>精肉・肉加工品>馬肉>ハツ,321
食品>精肉・肉加工品>馬肉>モツ,151
食品>精肉・肉加工品>馬肉>レバー,4926
食品>精肉・肉加工品>馬肉>赤身,70524
食品>精肉・肉加工品>馬肉>霜降り,11737
食品>精肉・肉加工品>鶏肉>ささみ,8280
食品>精肉・肉加工品>鶏肉>その他,84998
食品>精肉・肉加工品>鶏肉>カワ,4312
食品>精肉・肉加工品>鶏肉>セット・詰め合わせ,64266
食品>精肉・肉加工品>鶏肉>ハツ,473
食品>精肉・肉加工品>鶏肉>ムネ,20753
食品>精肉・肉加工品>鶏肉>モモ,27804
食品>精肉・肉加工品>鶏肉>レバー,2317
食品>精肉・肉加工品>鶏肉>手羽,25978
食品>精肉・肉加工品>鶏肉>砂肝・筋胃,1651
食品>精肉・肉加工品>鶏肉>軟骨,3725
食品>調味料>からし・マスタード>その他,1765
食品>調味料>からし・マスタード>ディジョン,216
食品>調味料>からし・マスタード>粒,2938
食品>調味料>しお>その他,104558
食品>調味料>しお>クリスタルソルト,8030
食品>調味料>しお>セット・詰め合わせ,2971
食品>調味料>しお>ハーブソルト,2397
食品>調味料>しお>岩塩,13508
食品>調味料>しょうゆ>その他,20881
食品>調味料>しょうゆ>たまりじょうゆ,2809
食品>調味料>しょうゆ>セット・詰め合わせ,8950
食品>調味料>しょうゆ>再仕込みしょうゆ,2499
食品>調味料>しょうゆ>刺身しょうゆ・だししょうゆ,18606
食品>調味料>しょうゆ>減塩しょうゆ,3494
食品>調味料>しょうゆ>濃口しょうゆ,32952
食品>調味料>しょうゆ>白しょうゆ,660
食品>調味料>しょうゆ>薄口しょうゆ,3340
食品>調味料>だし>あごだし,42737
食品>調味料>だし>あわせだし,42868
食品>調味料>だし>かつおだし,55472
食品>調味料>だし>こんぶだし,38835
食品>調味料>だし>その他,59725
食品>調味料>だし>ブイヨン・コンソメ,12858
食品>調味料>ふりかけ>おかか,8816
食品>調味料>ふりかけ>さけ,820
食品>調味料>ふりかけ>しそ,3490
食品>調味料>ふりかけ>その他,34966
食品>調味料>ふりかけ>たらこ,331
食品>調味料>ふりかけ>ちりめんじゃこ,1217
食品>調味料>ふりかけ>のりたま,1736
食品>調味料>ふりかけ>セット・詰め合わせ,13901
食品>調味料>みそ>その他,12778
食品>調味料>みそ>セット・詰め合わせ,6310
食品>調味料>みそ>合わせみそ,6816
食品>調味料>みそ>白みそ,2983
食品>調味料>みそ>米みそ,11015
食品>調味料>みそ>粒みそ,3512
食品>調味料>みそ>豆みそ,1048
食品>調味料>みそ>赤みそ,3024
食品>調味料>みそ>麦みそ,6363
食品>調味料>みりん>みりん風調味料,1777
食品>調味料>みりん>本みりん,18699
食品>調味料>みりん>発酵調味料,1993
食品>調味料>アジアン・エスニック調味料>その他,4568
食品>調味料>アジアン・エスニック調味料>ココナッツミルク,4119
食品>調味料>アジアン・エスニック調味料>スイートチリソース,871
食品>調味料>アジアン・エスニック調味料>魚醤・ナンプラー,2115
食品>調味料>スパイス>その他,26338
食品>調味料>スパイス>オニオン,1779
食品>調味料>スパイス>カルダモン,1602
食品>調味料>スパイス>ガーリック,3860
食品>調味料>スパイス>クローブ,2116
食品>調味料>スパイス>コリアンダー,762
食品>調味料>スパイス>サフラン,468
食品>調味料>スパイス>シナモン,7647
食品>調味料>スパイス>ジンジャー,5503
食品>調味料>スパイス>スターアニス,234
食品>調味料>スパイス>ターメリック,1311
食品>調味料>スパイス>ナツメグ,339
食品>調味料>スパイス>パプリカ,453
食品>調味料>スパイス>ブラックペッパー,6959
食品>調味料>スパイス>ホワイトペッパー,676
食品>調味料>スパイス>唐辛子,17560
食品>調味料>スパイス>唐辛子>その他,7081
食品>調味料>スパイス>唐辛子>一味唐辛子,5414
食品>調味料>スパイス>唐辛子>七味唐辛子,4335
食品>調味料>スパイス>唐辛子>島とうがらし,731
食品>調味料>スパイス>山椒・花椒,9489
食品>調味料>ソース・たれ>お好み焼きソース,2498
食品>調味料>ソース・たれ>その他,22003
食品>調味料>ソース・たれ>とんかつソース,1842
食品>調味料>ソース・たれ>ウスターソース,1738
食品>調味料>ソース・たれ>オイスターソース,2566
食品>調味料>ソース・たれ>ステーキソース,1222
食品>調味料>ソース・たれ>デミグラスソース,988
食品>調味料>ソース・たれ>パスタソース,32353
食品>調味料>ソース・たれ>中濃ソース,1761
食品>調味料>ソース・たれ>焼きそばソース,1443
食品>調味料>ソース・たれ>焼肉のたれ,8513
食品>調味料>ドレッシング>かぼすドレッシング,69
食品>調味料>ドレッシング>ごまドレッシング,3300
食品>調味料>ドレッシング>その他,13184
食品>調味料>ドレッシング>イタリアンドレッシング,1892
食品>調味料>ドレッシング>セット・詰め合わせ,8963
食品>調味料>ドレッシング>フレンチドレッシング,1192
食品>調味料>ドレッシング>中華ドレッシング,551
食品>調味料>ドレッシング>和風ドレッシング,8508
食品>調味料>ドレッシング>梅ドレッシング,235
食品>調味料>ハーブ>その他,5454
食品>調味料>ハーブ>オレガノ,202
食品>調味料>ハーブ>セージ,83
食品>調味料>ハーブ>タイム,98
食品>調味料>ハーブ>バジル,658
食品>調味料>ハーブ>パセリ,245
食品>調味料>ハーブ>ペパーミント,64
食品>調味料>ハーブ>マジョラム,31
食品>調味料>ハーブ>レモングラス,158
食品>調味料>ハーブ>ローズマリー,165
食品>調味料>ハーブ>ローレル,228
食品>調味料>ポン酢>かぼす,401
食品>調味料>ポン酢>すだち,1285
食品>調味料>ポン酢>その他,10244
食品>調味料>ポン酢>ゆず,5367
食品>調味料>ミックススパイス・混合調味料>ごましお,247
食品>調味料>ミックススパイス・混合調味料>その他,16050
食品>調味料>ミックススパイス・混合調味料>ガラム・マサラ,946
食品>調味料>ミックススパイス・混合調味料>シナモンシュガー,146
食品>調味料>ミックススパイス・混合調味料>ブーケガルニ,11
食品>調味料>ミックススパイス・混合調味料>柚子胡椒,2587
食品>調味料>中華調味料>その他,12408
食品>調味料>中華調味料>甜麺醤・テンメンジャン,465
食品>調味料>中華調味料>豆板醤・トウバンジャン,952
食品>調味料>中華調味料>辣油・ラー油,6323
食品>調味料>中華調味料>辣醤・ラァジャン,381
食品>調味料>料理酒>清酒・合成清酒,708
食品>調味料>料理酒>発酵調味料,5715
食品>調味料>油>えごま油,9819
食品>調味料>油>こめ油,53052
食品>調味料>油>ごま油,21336
食品>調味料>油>その他,18481
食品>調味料>油>なたね油・キャノーラ油,10719
食品>調味料>油>ひまわり油,731
食品>調味料>油>べに花油,434
食品>調味料>油>アボカドオイル,774
食品>調味料>油>オリーブオイル,78039
食品>調味料>油>グレープシードオイル,4447
食品>調味料>油>ココナッツオイル,27988
食品>調味料>油>コーン油,41
食品>調味料>油>サラダ油,6372
食品>調味料>油>セット・詰め合わせ,9789
食品>調味料>油>トリュフオイル,922
食品>調味料>油>ピーナッツオイル,92
食品>調味料>油>マスタードオイル,1
食品>調味料>油>亜麻仁油,32861
食品>調味料>油>大豆油,3302
食品>調味料>油>椿油,592
食品>調味料>油>玄米油,630
食品>調味料>砂糖・甘味料>ざら糖,2044
食品>調味料>砂糖・甘味料>その他,67676
食品>調味料>砂糖・甘味料>オリゴ糖,5594
食品>調味料>砂糖・甘味料>ガムシロップ,1791
食品>調味料>砂糖・甘味料>グラニュー糖,6154
食品>調味料>砂糖・甘味料>セット・詰め合わせ,80
食品>調味料>砂糖・甘味料>三温糖,461
食品>調味料>砂糖・甘味料>上白糖,3279
食品>調味料>砂糖・甘味料>人工甘味料,16710
食品>調味料>砂糖・甘味料>和三盆,750
食品>調味料>砂糖・甘味料>氷砂糖,4815
食品>調味料>砂糖・甘味料>角砂糖,1119
食品>調味料>砂糖・甘味料>黒砂糖,12279
食品>調味料>酢>その他,15673
食品>調味料>酢>セット・詰め合わせ,2077
食品>調味料>酢>バルサミコ,5845
食品>調味料>酢>果実酢,66416
食品>調味料>酢>玄米酢,2931
食品>調味料>酢>白ワインビネガー,610
食品>調味料>酢>穀物酢,1974
食品>調味料>酢>米酢,8088
食品>調味料>酢>赤ワインビネガー,320
食品>調味料>韓国調味料>その他,6142
食品>調味料>韓国調味料>コチュジャン,1584
食品>調味料>韓国調味料>サムジャン,228
食品>調味料>韓国調味料>テンジャン,66
食品>豆腐・納豆・こんにゃく>納豆>その他,37148
食品>豆腐・納豆・こんにゃく>納豆>ひきわり納豆,2361
食品>豆腐・納豆・こんにゃく>納豆>ワラ納豆,1402
食品>豆腐・納豆・こんにゃく>納豆>中粒納豆,187
食品>豆腐・納豆・こんにゃく>納豆>大粒納豆,1893
食品>豆腐・納豆・こんにゃく>納豆>小粒納豆,3518
食品>豆腐・納豆・こんにゃく>納豆>極小粒納豆,1118
食品>豆腐・納豆・こんにゃく>納豆>黒豆納豆,281
食品>豆腐・納豆・こんにゃく>豆腐>おから,4276
食品>豆腐・納豆・こんにゃく>豆腐>がんもどき,184
食品>豆腐・納豆・こんにゃく>豆腐>ごま豆腐,2122
食品>豆腐・納豆・こんにゃく>豆腐>その他,9568
食品>豆腐・納豆・こんにゃく>豆腐>セット・詰め合わせ,7959
食品>豆腐・納豆・こんにゃく>豆腐>厚揚げ,108
食品>豆腐・納豆・こんにゃく>豆腐>寄せ豆腐,394
