ジャンル名,売上金額（千円）
食品>パン・ジャム・シリアル>パン>クロワッサン,24191
食品>パン・ジャム・シリアル>パン>グリッシーニ,115
食品>パン・ジャム・シリアル>パン>スコーン,6105
食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,52725
食品>パン・ジャム・シリアル>パン>デニッシュ,9178
食品>パン・ジャム・シリアル>パン>ドイツパン,2942
食品>パン・ジャム・シリアル>パン>ナン,926
食品>パン・ジャム・シリアル>パン>フォカッチャ,124
食品>パン・ジャム・シリアル>パン>フランスパン,6030
食品>パン・ジャム・シリアル>パン>プレッツェル,671
食品>パン・ジャム・シリアル>パン>ベーグル,26700
食品>パン・ジャム・シリアル>パン>ロールパン,6675
食品>パン・ジャム・シリアル>パン>惣菜パン,10451
食品>パン・ジャム・シリアル>パン>菓子パン,24088
食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,1668
食品>パン・ジャム・シリアル>パン>菓子パン>その他,9247
食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,6817
食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,184
食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,5426
食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,746
食品>パン・ジャム・シリアル>パン>食パン,17584
食品>乾物>海苔>きざみ海苔・もみ海苔,4359
食品>乾物>海苔>その他,7101
食品>乾物>海苔>セット・詰め合わせ,12818
食品>乾物>海苔>味付け海苔,49996
食品>乾物>海苔>焼き海苔,101631
食品>乾物>海苔>青海苔,4944
食品>乾物>海苔>韓国海苔,10327
食品>乾物>鰹節>その他,3617
食品>乾物>鰹節>セット・詰め合わせ,3682
食品>乾物>鰹節>仕上節,2245
食品>乾物>鰹節>厚削り節,3051
食品>乾物>鰹節>薄削り節,7523
食品>惣菜>おせちセット>その他,271
食品>惣菜>おせちセット>中華おせちセット,78
食品>惣菜>おせちセット>和洋おせちセット,3642
食品>惣菜>おせちセット>和洋中おせちセット,1641
食品>惣菜>おせちセット>和風おせちセット,30269
食品>惣菜>おせちセット>洋風おせちセット,3694
食品>惣菜>アジアン・エスニック惣菜>その他,1215
食品>惣菜>アジアン・エスニック惣菜>セット・詰め合わせ,1644
食品>惣菜>アジアン・エスニック惣菜>タイ料理,3392
食品>惣菜>アジアン・エスニック惣菜>タイ料理>その他,2031
食品>惣菜>アジアン・エスニック惣菜>タイ料理>セット・詰め合わせ,1146
食品>惣菜>アジアン・エスニック惣菜>タイ料理>トムヤムクン,215
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理,534
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>その他,101
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>フォー,252
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>生春巻,181
食品>惣菜>アジアン・エスニック惣菜>南米料理,2711
食品>惣菜>アジアン・エスニック惣菜>南米料理>その他,2086
食品>惣菜>アジアン・エスニック惣菜>南米料理>タコス,365
食品>惣菜>アジアン・エスニック惣菜>南米料理>トルティーヤ,260
食品>惣菜>中華惣菜・点心>あんまん,537
食品>惣菜>中華惣菜・点心>その他,23161
食品>惣菜>中華惣菜・点心>ちまき,2557
食品>惣菜>中華惣菜・点心>エビチリ,842
食品>惣菜>中華惣菜・点心>シュウマイ,6816
食品>惣菜>中華惣菜・点心>スープ,5928
食品>惣菜>中華惣菜・点心>セット・詰め合わせ,67711
食品>惣菜>中華惣菜・点心>中華ポテト,54
食品>惣菜>中華惣菜・点心>北京ダック,223
食品>惣菜>中華惣菜・点心>小籠包,6987
食品>惣菜>中華惣菜・点心>揚げもち,33
食品>惣菜>中華惣菜・点心>春巻き,1794
食品>惣菜>中華惣菜・点心>肉まん,19396
食品>惣菜>中華惣菜・点心>蒸し鶏,57
食品>惣菜>中華惣菜・点心>角煮,4110
食品>惣菜>中華惣菜・点心>酢豚,529
食品>惣菜>中華惣菜・点心>餃子,186473
食品>惣菜>中華惣菜・点心>餃子>その他,20309
食品>惣菜>中華惣菜・点心>餃子>セット・詰め合わせ,33243
食品>惣菜>中華惣菜・点心>餃子>水餃子,5224
食品>惣菜>中華惣菜・点心>餃子>生餃子,127697
食品>惣菜>中華惣菜・点心>饅頭,1090
食品>惣菜>中華惣菜・点心>麻婆豆腐,979
食品>惣菜>和風惣菜>おこわ,12963
食品>惣菜>和風惣菜>おでん,2171
食品>惣菜>和風惣菜>おにぎり,16915
食品>惣菜>和風惣菜>おひたし,64
食品>惣菜>和風惣菜>お吸い物,9413
食品>惣菜>和風惣菜>お好み焼き,10573
食品>惣菜>和風惣菜>お粥,13975
食品>惣菜>和風惣菜>お茶漬け,66614
食品>惣菜>和風惣菜>その他,49271
食品>惣菜>和風惣菜>たこ焼き,5467
食品>惣菜>和風惣菜>ひつまぶし,13153
食品>惣菜>和風惣菜>みそ汁,111159
食品>惣菜>和風惣菜>もんじゃ焼き,43
食品>惣菜>和風惣菜>セット・詰め合わせ,130417
食品>惣菜>和風惣菜>丼,243474
食品>惣菜>和風惣菜>丼>その他,16286
食品>惣菜>和風惣菜>丼>カツ丼,1411
食品>惣菜>和風惣菜>丼>牛丼,204163
食品>惣菜>和風惣菜>丼>親子丼,9999
食品>惣菜>和風惣菜>丼>豚丼,11614
食品>惣菜>和風惣菜>佃煮,65587
食品>惣菜>和風惣菜>刺身・たたき,16430
食品>惣菜>和風惣菜>卵焼き,295
食品>惣菜>和風惣菜>唐揚げ,28701
食品>惣菜>和風惣菜>天かす・揚げ玉,488
食品>惣菜>和風惣菜>天ぷら,1452
食品>惣菜>和風惣菜>寿司,12309
食品>惣菜>和風惣菜>焼き魚,8457
食品>惣菜>和風惣菜>焼き鳥・つくね,10553
食品>惣菜>和風惣菜>焼豚,11963
食品>惣菜>和風惣菜>煮物,11180
食品>惣菜>和風惣菜>白焼き,11926
食品>惣菜>和風惣菜>茶碗蒸し,1359
食品>惣菜>和風惣菜>蒲焼き,940941
食品>惣菜>和風惣菜>赤飯,1189
食品>惣菜>和風惣菜>雑炊,15102
食品>惣菜>洋風惣菜>その他,31959
食品>惣菜>洋風惣菜>とんかつ,21376
食品>惣菜>洋風惣菜>とんかつ>その他,3431
食品>惣菜>洋風惣菜>とんかつ>ヒレ,526
食品>惣菜>洋風惣菜>とんかつ>ロース,17419
食品>惣菜>洋風惣菜>グラタン,2571
食品>惣菜>洋風惣菜>コロッケ,9604
食品>惣菜>洋風惣菜>サラダ,1529
食品>惣菜>洋風惣菜>シチュー,7629
食品>惣菜>洋風惣菜>スープ,192383
食品>惣菜>洋風惣菜>セット・詰め合わせ,62372
食品>惣菜>洋風惣菜>テリーヌ,145
食品>惣菜>洋風惣菜>ドリア,678
食品>惣菜>洋風惣菜>ハヤシライス,2496
食品>惣菜>洋風惣菜>ハンバーガー,1111
食品>惣菜>洋風惣菜>ハンバーグ,117097
食品>惣菜>洋風惣菜>パエリア,1021
食品>惣菜>洋風惣菜>ピザ,35254
食品>惣菜>洋風惣菜>リゾット,1262
食品>惣菜>鍋セット>きりたんぽ鍋,547
食品>惣菜>鍋セット>すき焼き,805
食品>惣菜>鍋セット>その他,9690
食品>惣菜>鍋セット>ちゃんこ鍋,101
食品>惣菜>鍋セット>もつ鍋,17579
食品>惣菜>鍋セット>キムチ鍋,513
食品>惣菜>鍋セット>水炊き,3639
食品>惣菜>鍋セット>石狩鍋,36
食品>惣菜>韓国惣菜>その他,13348
食品>惣菜>韓国惣菜>スープ,5220
食品>惣菜>韓国惣菜>セット・詰め合わせ,13056
食品>惣菜>韓国惣菜>チヂミ,1994
食品>惣菜>韓国惣菜>トッポギ,2209
食品>惣菜>韓国惣菜>ナムル,353
食品>惣菜>韓国惣菜>プルコギ,399
食品>惣菜>韓国惣菜>参鶏湯,4919
食品>漬物・梅干し・キムチ>梅干し>きざみ梅,1778
食品>漬物・梅干し・キムチ>梅干し>しそ梅,29376
食品>漬物・梅干し・キムチ>梅干し>その他,89906
食品>漬物・梅干し・キムチ>梅干し>ねり梅,3690
食品>漬物・梅干し・キムチ>梅干し>はちみつ梅,119571
食品>漬物・梅干し・キムチ>梅干し>セット・詰め合わせ,16678
食品>漬物・梅干し・キムチ>梅干し>小梅,4340
食品>漬物・梅干し・キムチ>梅干し>干し梅,8583
食品>漬物・梅干し・キムチ>梅干し>梅干しにんにく,2653
食品>漬物・梅干し・キムチ>梅干し>焼梅干し,1010
食品>漬物・梅干し・キムチ>梅干し>田舎梅干し,12745
食品>漬物・梅干し・キムチ>梅干し>白梅干し,12471
食品>漬物・梅干し・キムチ>梅干し>赤じそ漬け,8819
食品>漬物・梅干し・キムチ>漬物>かす漬け,3673
食品>漬物・梅干し・キムチ>漬物>こうじ漬け,773
食品>漬物・梅干し・キムチ>漬物>しば漬け,1429
食品>漬物・梅干し・キムチ>漬物>しょうゆ漬け,7516
食品>漬物・梅干し・キムチ>漬物>その他,8190
食品>漬物・梅干し・キムチ>漬物>たくあん漬け,5831
食品>漬物・梅干し・キムチ>漬物>ぬか漬け,23157
食品>漬物・梅干し・キムチ>漬物>みそ漬け,4372
食品>漬物・梅干し・キムチ>漬物>もろみ漬け,322
食品>漬物・梅干し・キムチ>漬物>らっきょう漬け,6542
食品>漬物・梅干し・キムチ>漬物>わさび漬け,1295
食品>漬物・梅干し・キムチ>漬物>セット・詰め合わせ,32222
食品>漬物・梅干し・キムチ>漬物>塩漬け,9330
食品>漬物・梅干し・キムチ>漬物>松前漬け,5931
食品>漬物・梅干し・キムチ>漬物>浅漬け,6271
食品>漬物・梅干し・キムチ>漬物>福神漬け,611
食品>漬物・梅干し・キムチ>漬物>酢漬け,4952
食品>米・雑穀>雑穀・雑穀米>あわ,1290
食品>米・雑穀>雑穀・雑穀米>きび,2061
食品>米・雑穀>雑穀・雑穀米>その他,19230
食品>米・雑穀>雑穀・雑穀米>ひえ,536
食品>米・雑穀>雑穀・雑穀米>アマランサス,1995
食品>米・雑穀>雑穀・雑穀米>キヌア,3165
食品>米・雑穀>雑穀・雑穀米>ブレンド,82418
食品>米・雑穀>雑穀・雑穀米>赤米,705
食品>米・雑穀>雑穀・雑穀米>黒米,10525
食品>精肉・肉加工品>加工品>ソーセージ>あらびき,3783
食品>精肉・肉加工品>加工品>ソーセージ>その他,4670
食品>精肉・肉加工品>加工品>ソーセージ>ウインナーソーセージ,24380
食品>精肉・肉加工品>加工品>ソーセージ>チョリソー,760
食品>精肉・肉加工品>加工品>ソーセージ>フランクフルト,16746
食品>精肉・肉加工品>加工品>ソーセージ>ボロニアソーセージ,2086
食品>精肉・肉加工品>加工品>ソーセージ>生ソーセージ,2905
食品>精肉・肉加工品>加工品>ソーセージ>骨付き,606
食品>精肉・肉加工品>加工品>ハム>その他,14475
食品>精肉・肉加工品>加工品>ハム>ベリーハム,84
食品>精肉・肉加工品>加工品>ハム>ボンレスハム,1799
食品>精肉・肉加工品>加工品>ハム>ロースハム,16608
食品>精肉・肉加工品>挽肉>その他,52
食品>精肉・肉加工品>挽肉>合挽き,1390
食品>精肉・肉加工品>挽肉>牛肉,1137
食品>精肉・肉加工品>挽肉>豚肉,666
食品>精肉・肉加工品>挽肉>鶏肉,290
食品>精肉・肉加工品>牛肉>その他,100440
食品>精肉・肉加工品>牛肉>みすじ,6146
食品>精肉・肉加工品>牛肉>ギアラ・赤センマイ,430
食品>精肉・肉加工品>牛肉>サーロイン,48562
食品>精肉・肉加工品>牛肉>スネ,1592
食品>精肉・肉加工品>牛肉>セット・詰め合わせ,154856
食品>精肉・肉加工品>牛肉>タン,120029
食品>精肉・肉加工品>牛肉>テール,1319
食品>精肉・肉加工品>牛肉>ハチノス,396
食品>精肉・肉加工品>牛肉>ハツ,407
食品>精肉・肉加工品>牛肉>ハラミ,35971
食品>精肉・肉加工品>牛肉>バラ・カルビ,40955
食品>精肉・肉加工品>牛肉>ヒレ・シャトーブリアン,25196
食品>精肉・肉加工品>牛肉>ホルモン,17185
食品>精肉・肉加工品>牛肉>ミノ,2431
食品>精肉・肉加工品>牛肉>モモ,35294
食品>精肉・肉加工品>牛肉>ランプ,7163
食品>精肉・肉加工品>牛肉>リブロース,27401
食品>精肉・肉加工品>牛肉>レバー,4842
食品>精肉・肉加工品>牛肉>肩ロース,41418
食品>精肉・肉加工品>羊肉>その他,541
食品>精肉・肉加工品>羊肉>セット・詰め合わせ,3974
食品>精肉・肉加工品>羊肉>マトン,1024
食品>精肉・肉加工品>羊肉>ラム,16612
食品>精肉・肉加工品>豚肉>その他,23732
食品>精肉・肉加工品>豚肉>カシラ,363
食品>精肉・肉加工品>豚肉>ガツ,207
食品>精肉・肉加工品>豚肉>コブクロ,80
食品>精肉・肉加工品>豚肉>セット・詰め合わせ,22105
食品>精肉・肉加工品>豚肉>タン,773
食品>精肉・肉加工品>豚肉>ハツ,84
食品>精肉・肉加工品>豚肉>バラ・カルビ,27099
食品>精肉・肉加工品>豚肉>ヒレ,466
食品>精肉・肉加工品>豚肉>ホルモン,5094
食品>精肉・肉加工品>豚肉>ミミ,623
食品>精肉・肉加工品>豚肉>モモ,3608
食品>精肉・肉加工品>豚肉>レバー,359
食品>精肉・肉加工品>豚肉>ロース,17523
食品>精肉・肉加工品>豚肉>豚足,1848
食品>精肉・肉加工品>馬肉>その他,2924
食品>精肉・肉加工品>馬肉>セット・詰め合わせ,19017
食品>精肉・肉加工品>馬肉>タテガミ,543
食品>精肉・肉加工品>馬肉>タン,80
食品>精肉・肉加工品>馬肉>ハツ,186
食品>精肉・肉加工品>馬肉>モツ,101
食品>精肉・肉加工品>馬肉>レバー,3378
食品>精肉・肉加工品>馬肉>赤身,30382
食品>精肉・肉加工品>馬肉>霜降り,8242
食品>精肉・肉加工品>鶏肉>ささみ,6817
食品>精肉・肉加工品>鶏肉>その他,50530
食品>精肉・肉加工品>鶏肉>カワ,4436
食品>精肉・肉加工品>鶏肉>セット・詰め合わせ,52204
食品>精肉・肉加工品>鶏肉>ハツ,547
食品>精肉・肉加工品>鶏肉>ムネ,18206
食品>精肉・肉加工品>鶏肉>モモ,24880
食品>精肉・肉加工品>鶏肉>レバー,2216
食品>精肉・肉加工品>鶏肉>手羽,23373
食品>精肉・肉加工品>鶏肉>砂肝・筋胃,1653
食品>精肉・肉加工品>鶏肉>軟骨,2913
食品>調味料>からし・マスタード>その他,1818
食品>調味料>からし・マスタード>ディジョン,179
食品>調味料>からし・マスタード>粒,2583
食品>調味料>しお>その他,97800
食品>調味料>しお>クリスタルソルト,6588
食品>調味料>しお>セット・詰め合わせ,2690
食品>調味料>しお>ハーブソルト,2247
食品>調味料>しお>岩塩,11534
食品>調味料>しょうゆ>その他,16882
食品>調味料>しょうゆ>たまりじょうゆ,2831
食品>調味料>しょうゆ>セット・詰め合わせ,10423
食品>調味料>しょうゆ>再仕込みしょうゆ,2250
食品>調味料>しょうゆ>刺身しょうゆ・だししょうゆ,19058
食品>調味料>しょうゆ>減塩しょうゆ,3021
食品>調味料>しょうゆ>濃口しょうゆ,29625
食品>調味料>しょうゆ>白しょうゆ,563
食品>調味料>しょうゆ>薄口しょうゆ,3251
食品>調味料>だし>あごだし,35638
食品>調味料>だし>あわせだし,33475
食品>調味料>だし>かつおだし,42281
食品>調味料>だし>こんぶだし,30917
食品>調味料>だし>その他,56256
食品>調味料>だし>ブイヨン・コンソメ,11034
食品>調味料>ふりかけ>おかか,4190
食品>調味料>ふりかけ>さけ,655
食品>調味料>ふりかけ>しそ,3521
食品>調味料>ふりかけ>その他,27174
食品>調味料>ふりかけ>たらこ,315
食品>調味料>ふりかけ>ちりめんじゃこ,938
食品>調味料>ふりかけ>のりたま,1359
食品>調味料>ふりかけ>セット・詰め合わせ,12283
食品>調味料>みそ>その他,12393
食品>調味料>みそ>セット・詰め合わせ,5658
食品>調味料>みそ>合わせみそ,5587
食品>調味料>みそ>白みそ,2268
食品>調味料>みそ>米みそ,8559
食品>調味料>みそ>粒みそ,2585
食品>調味料>みそ>豆みそ,931
食品>調味料>みそ>赤みそ,2503
食品>調味料>みそ>麦みそ,4343
食品>調味料>みりん>みりん風調味料,1825
食品>調味料>みりん>本みりん,16847
食品>調味料>みりん>発酵調味料,1405
食品>調味料>アジアン・エスニック調味料>その他,3742
食品>調味料>アジアン・エスニック調味料>ココナッツミルク,3661
食品>調味料>アジアン・エスニック調味料>スイートチリソース,706
食品>調味料>アジアン・エスニック調味料>魚醤・ナンプラー,1876
食品>調味料>スパイス>その他,24460
食品>調味料>スパイス>オニオン,1672
食品>調味料>スパイス>カルダモン,1301
食品>調味料>スパイス>ガーリック,3451
食品>調味料>スパイス>クローブ,1467
食品>調味料>スパイス>コリアンダー,602
食品>調味料>スパイス>サフラン,424
食品>調味料>スパイス>シナモン,6370
食品>調味料>スパイス>ジンジャー,4383
食品>調味料>スパイス>スターアニス,180
食品>調味料>スパイス>ターメリック,1469
食品>調味料>スパイス>ナツメグ,333
食品>調味料>スパイス>パプリカ,436
食品>調味料>スパイス>ブラックペッパー,5835
食品>調味料>スパイス>ホワイトペッパー,649
食品>調味料>スパイス>唐辛子,17354
食品>調味料>スパイス>唐辛子>その他,7203
食品>調味料>スパイス>唐辛子>一味唐辛子,5314
食品>調味料>スパイス>唐辛子>七味唐辛子,3871
食品>調味料>スパイス>唐辛子>島とうがらし,966
食品>調味料>スパイス>山椒・花椒,6864
食品>調味料>ソース・たれ>お好み焼きソース,2551
食品>調味料>ソース・たれ>その他,24543
食品>調味料>ソース・たれ>とんかつソース,1570
食品>調味料>ソース・たれ>ウスターソース,1483
食品>調味料>ソース・たれ>オイスターソース,2199
食品>調味料>ソース・たれ>ステーキソース,1141
食品>調味料>ソース・たれ>デミグラスソース,1042
食品>調味料>ソース・たれ>パスタソース,28755
食品>調味料>ソース・たれ>中濃ソース,1452
食品>調味料>ソース・たれ>焼きそばソース,1976
食品>調味料>ソース・たれ>焼肉のたれ,9163
食品>調味料>ドレッシング>かぼすドレッシング,54
食品>調味料>ドレッシング>ごまドレッシング,2852
食品>調味料>ドレッシング>その他,12550
食品>調味料>ドレッシング>イタリアンドレッシング,1689
食品>調味料>ドレッシング>セット・詰め合わせ,10717
食品>調味料>ドレッシング>フレンチドレッシング,1194
食品>調味料>ドレッシング>中華ドレッシング,431
食品>調味料>ドレッシング>和風ドレッシング,6383
食品>調味料>ドレッシング>梅ドレッシング,212
食品>調味料>ハーブ>その他,6050
食品>調味料>ハーブ>オレガノ,150
食品>調味料>ハーブ>セージ,65
食品>調味料>ハーブ>タイム,84
食品>調味料>ハーブ>バジル,712
食品>調味料>ハーブ>パセリ,234
食品>調味料>ハーブ>ペパーミント,63
食品>調味料>ハーブ>マジョラム,36
食品>調味料>ハーブ>レモングラス,159
食品>調味料>ハーブ>ローズマリー,118
食品>調味料>ハーブ>ローレル,160
食品>調味料>ポン酢>かぼす,320
食品>調味料>ポン酢>すだち,1416
食品>調味料>ポン酢>その他,12583
食品>調味料>ポン酢>ゆず,5008
食品>調味料>ミックススパイス・混合調味料>ごましお,222
食品>調味料>ミックススパイス・混合調味料>その他,12861
食品>調味料>ミックススパイス・混合調味料>ガラム・マサラ,851
食品>調味料>ミックススパイス・混合調味料>シナモンシュガー,158
食品>調味料>ミックススパイス・混合調味料>ブーケガルニ,11
食品>調味料>ミックススパイス・混合調味料>柚子胡椒,2959
食品>調味料>中華調味料>その他,10045
食品>調味料>中華調味料>甜麺醤・テンメンジャン,515
食品>調味料>中華調味料>豆板醤・トウバンジャン,865
食品>調味料>中華調味料>辣油・ラー油,5651
食品>調味料>中華調味料>辣醤・ラァジャン,346
食品>調味料>料理酒>清酒・合成清酒,778
食品>調味料>料理酒>発酵調味料,4903
食品>調味料>油>えごま油,7770
食品>調味料>油>こめ油,41282
食品>調味料>油>ごま油,21211
食品>調味料>油>その他,15620
食品>調味料>油>なたね油・キャノーラ油,11613
食品>調味料>油>ひまわり油,753
食品>調味料>油>べに花油,466
食品>調味料>油>アボカドオイル,442
食品>調味料>油>オリーブオイル,75252
食品>調味料>油>グレープシードオイル,3763
食品>調味料>油>ココナッツオイル,24119
食品>調味料>油>コーン油,35
食品>調味料>油>サラダ油,7248
食品>調味料>油>セット・詰め合わせ,20475
食品>調味料>油>トリュフオイル,1082
食品>調味料>油>ピーナッツオイル,189
食品>調味料>油>マスタードオイル,10
食品>調味料>油>亜麻仁油,18205
食品>調味料>油>大豆油,2179
食品>調味料>油>椿油,265
食品>調味料>油>玄米油,463
食品>調味料>砂糖・甘味料>ざら糖,3438
食品>調味料>砂糖・甘味料>その他,56200
食品>調味料>砂糖・甘味料>オリゴ糖,4902
食品>調味料>砂糖・甘味料>ガムシロップ,1857
食品>調味料>砂糖・甘味料>グラニュー糖,5574
食品>調味料>砂糖・甘味料>セット・詰め合わせ,38
食品>調味料>砂糖・甘味料>三温糖,464
食品>調味料>砂糖・甘味料>上白糖,2565
食品>調味料>砂糖・甘味料>人工甘味料,12789
食品>調味料>砂糖・甘味料>和三盆,628
食品>調味料>砂糖・甘味料>氷砂糖,1180
食品>調味料>砂糖・甘味料>角砂糖,749
食品>調味料>砂糖・甘味料>黒砂糖,10556
食品>調味料>酢>その他,14257
食品>調味料>酢>セット・詰め合わせ,1811
食品>調味料>酢>バルサミコ,5421
食品>調味料>酢>果実酢,59252
食品>調味料>酢>玄米酢,2397
食品>調味料>酢>白ワインビネガー,557
食品>調味料>酢>穀物酢,1889
食品>調味料>酢>米酢,7482
食品>調味料>酢>赤ワインビネガー,254
食品>調味料>韓国調味料>その他,6221
食品>調味料>韓国調味料>コチュジャン,1501
食品>調味料>韓国調味料>サムジャン,233
食品>調味料>韓国調味料>テンジャン,107
食品>豆腐・納豆・こんにゃく>納豆>その他,26568
食品>豆腐・納豆・こんにゃく>納豆>ひきわり納豆,2174
食品>豆腐・納豆・こんにゃく>納豆>ワラ納豆,1195
食品>豆腐・納豆・こんにゃく>納豆>中粒納豆,150
食品>豆腐・納豆・こんにゃく>納豆>大粒納豆,1535
食品>豆腐・納豆・こんにゃく>納豆>小粒納豆,4123
食品>豆腐・納豆・こんにゃく>納豆>極小粒納豆,1019
食品>豆腐・納豆・こんにゃく>納豆>黒豆納豆,236
食品>豆腐・納豆・こんにゃく>豆腐>おから,3394
食品>豆腐・納豆・こんにゃく>豆腐>がんもどき,78
食品>豆腐・納豆・こんにゃく>豆腐>ごま豆腐,2857
食品>豆腐・納豆・こんにゃく>豆腐>その他,5526
食品>豆腐・納豆・こんにゃく>豆腐>セット・詰め合わせ,5640
食品>豆腐・納豆・こんにゃく>豆腐>厚揚げ,75
食品>豆腐・納豆・こんにゃく>豆腐>寄せ豆腐,303
