ジャンル名,売上金額（千円）
ダイエット・健康>サプリメント>アミノ酸>BCAA,62408
ダイエット・健康>サプリメント>アミノ酸>その他,327739
ダイエット・健康>サプリメント>アミノ酸>オルニチン,13045
ダイエット・健康>サプリメント>アミノ酸>カルニチン,38046
ダイエット・健康>サプリメント>アミノ酸>ギャバ,34470
ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,63584
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,43072
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,4713
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,9650
ダイエット・健康>サプリメント>ビタミン>その他,24492
ダイエット・健康>サプリメント>ビタミン>ビタミンA,3200
ダイエット・健康>サプリメント>ビタミン>ビタミンB1,2104
ダイエット・健康>サプリメント>ビタミン>ビタミンB12,1598
ダイエット・健康>サプリメント>ビタミン>ビタミンB2,2694
ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,9850
ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,3004
ダイエット・健康>サプリメント>ビタミン>ビタミンB6,1456
ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,10897
ダイエット・健康>サプリメント>ビタミン>ビタミンB8,59
ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,144619
ダイエット・健康>サプリメント>ビタミン>ビタミンB群,20416
ダイエット・健康>サプリメント>ビタミン>ビタミンC,134370
ダイエット・健康>サプリメント>ビタミン>ビタミンD,20753
ダイエット・健康>サプリメント>ビタミン>ビタミンE,12704
ダイエット・健康>サプリメント>ビタミン>ビタミンK,526
ダイエット・健康>サプリメント>ビタミン>ビタミンP,359
ダイエット・健康>サプリメント>ビタミン>マルチビタミン,106148
ダイエット・健康>サプリメント>ファイトケミカル>その他,4658
ダイエット・健康>サプリメント>ファイトケミカル>アスタキサンチン,33877
ダイエット・健康>サプリメント>ファイトケミカル>カテキン,3551
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール,15845
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>その他,6085
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>ピクノジェノール,5507
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>レスベラトロール,4253
ダイエット・健康>サプリメント>ファイトケミカル>マルチファイトケミカル,1059
ダイエット・健康>サプリメント>ファイトケミカル>ルテイン,89659
ダイエット・健康>サプリメント>ファイトケミカル>大豆イソフラボン,254792
ダイエット・健康>サプリメント>プロテイン>その他,418710
ダイエット・健康>サプリメント>プロテイン>カゼインプロテイン,5161
ダイエット・健康>サプリメント>プロテイン>ソイプロテイン,143930
ダイエット・健康>サプリメント>プロテイン>プロテオグリカン,5469
ダイエット・健康>サプリメント>プロテイン>ホエイプロテイン,831054
ダイエット・健康>サプリメント>プロテイン>マルチプロテイン,183435
ダイエット・健康>サプリメント>プロバイオティクス>KW乳酸菌,6033
ダイエット・健康>サプリメント>プロバイオティクス>L-92乳酸菌,6247
ダイエット・健康>サプリメント>プロバイオティクス>その他,62188
ダイエット・健康>サプリメント>プロバイオティクス>アシドフィルス菌,2589
ダイエット・健康>サプリメント>プロバイオティクス>ケフィア,2337
ダイエット・健康>サプリメント>プロバイオティクス>ビフィズス菌,82647
ダイエット・健康>サプリメント>プロバイオティクス>フェカリス菌,7497
ダイエット・健康>サプリメント>プロバイオティクス>マルチプロバイオティック,7201
ダイエット・健康>サプリメント>プロバイオティクス>ラブレ菌,2326
ダイエット・健康>サプリメント>ミネラル>その他,15976
ダイエット・健康>サプリメント>ミネラル>カリウム,9458
ダイエット・健康>サプリメント>ミネラル>カルシウム,39037
ダイエット・健康>サプリメント>ミネラル>クロム,268
ダイエット・健康>サプリメント>ミネラル>ケイ素,10428
ダイエット・健康>サプリメント>ミネラル>マグネシウム,15262
ダイエット・健康>サプリメント>ミネラル>マルチミネラル,11184
ダイエット・健康>サプリメント>ミネラル>マンガン,11
ダイエット・健康>サプリメント>ミネラル>ヨウ素,4102
ダイエット・健康>サプリメント>ミネラル>亜鉛,48413
ダイエット・健康>サプリメント>ミネラル>鉄,40419
ダイエット・健康>サプリメント>ミネラル>銅,196
ダイエット・健康>サプリメント>動物性エキス>その他,19930
ダイエット・健康>サプリメント>動物性エキス>サメ,3880
ダイエット・健康>サプリメント>動物性エキス>シジミ,33046
ダイエット・健康>サプリメント>動物性エキス>スッポン,16172
ダイエット・健康>サプリメント>動物性エキス>卵黄,397
ダイエット・健康>サプリメント>植物性エキス>じゃばら,477
ダイエット・健康>サプリメント>植物性エキス>その他,102235
ダイエット・健康>サプリメント>植物性エキス>アサイー,2794
ダイエット・健康>サプリメント>植物性エキス>イチョウ葉,12086
ダイエット・健康>サプリメント>植物性エキス>ウコン,28709
ダイエット・健康>サプリメント>植物性エキス>エキナセア,1183
ダイエット・健康>サプリメント>植物性エキス>カカオ,624
ダイエット・健康>サプリメント>植物性エキス>カプサイシン,1305
ダイエット・健康>サプリメント>植物性エキス>カムカム,75
ダイエット・健康>サプリメント>植物性エキス>ガラナ,747
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム,33465
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>その他,28077
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>アガリクス茸,5388
ダイエット・健康>サプリメント>植物性エキス>クロレラ,12193
ダイエット・健康>サプリメント>植物性エキス>ゴジベリー,1748
ダイエット・健康>サプリメント>植物性エキス>サラシア,68849
ダイエット・健康>サプリメント>植物性エキス>スピルリナ,35784
ダイエット・健康>サプリメント>植物性エキス>セントジョーンズワート,2643
ダイエット・健康>サプリメント>植物性エキス>チアシード,4914
ダイエット・健康>サプリメント>植物性エキス>トンカットアリ,3358
ダイエット・健康>サプリメント>植物性エキス>ニンニク,3448
ダイエット・健康>サプリメント>植物性エキス>ノコギリヤシ,16677
ダイエット・健康>サプリメント>植物性エキス>バジルシード,96
ダイエット・健康>サプリメント>植物性エキス>ビーポーレン,1709
ダイエット・健康>サプリメント>植物性エキス>フォルスコリ,20479
ダイエット・健康>サプリメント>植物性エキス>フコイダン,13081
ダイエット・健康>サプリメント>植物性エキス>ブルーベリー,23549
ダイエット・健康>サプリメント>植物性エキス>プエラリア,4037
ダイエット・健康>サプリメント>植物性エキス>マカ,43847
ダイエット・健康>サプリメント>植物性エキス>マキベリー,1434
ダイエット・健康>サプリメント>植物性エキス>メシマコブ茸,494
ダイエット・健康>サプリメント>植物性エキス>梅肉,9615
ダイエット・健康>サプリメント>植物性エキス>田七人参,13558
ダイエット・健康>サプリメント>植物性エキス>高麗人参,13331
ダイエット・健康>サプリメント>植物性エキス>黒豆,1297
ダイエット・健康>サプリメント>脂肪酸・オイル>CLA,490
ダイエット・健康>サプリメント>脂肪酸・オイル>DHA,121285
ダイエット・健康>サプリメント>脂肪酸・オイル>EPA,7054
ダイエット・健康>サプリメント>脂肪酸・オイル>HMB,26066
ダイエット・健康>サプリメント>脂肪酸・オイル>その他,4136
ダイエット・健康>サプリメント>脂肪酸・オイル>クリルオイル,2052
ダイエット・健康>サプリメント>脂肪酸・オイル>フィッシュオイル,4245
ダイエット・健康>サプリメント>脂肪酸・オイル>マルチ脂肪酸,3580
ダイエット・健康>サプリメント>酵素>SOD,10102
ダイエット・健康>サプリメント>酵素>その他,132843
ダイエット・健康>サプリメント>酵素>アルファリポ酸,4536
ダイエット・健康>サプリメント>酵素>コエンザイムQ10,23666
ダイエット・健康>サプリメント>酵素>マルチ酵素,14529
ダイエット・健康>ダイエット>ダイエットスイーツ>その他,3338
ダイエット・健康>ダイエット>ダイエットスイーツ>ウエハース,88
ダイエット・健康>ダイエット>ダイエットスイーツ>ガム,7
ダイエット・健康>ダイエット>ダイエットスイーツ>キャンディ,871
ダイエット・健康>ダイエット>ダイエットスイーツ>クッキー・ビスケット,8480
ダイエット・健康>ダイエット>ダイエットスイーツ>クラッカー,2
ダイエット・健康>ダイエット>ダイエットスイーツ>グミ,55
ダイエット・健康>ダイエット>ダイエットスイーツ>ケーキ,471
ダイエット・健康>ダイエット>ダイエットスイーツ>ゼリー,12385
ダイエット・健康>ダイエット>ダイエットスイーツ>チップス・せんべい,2366
ダイエット・健康>ダイエット>ダイエットスイーツ>チョコレートバー,2381
ダイエット・健康>ダイエット>ダイエットスイーツ>フレーク,667
ダイエット・健康>ダイエット>ダイエットスイーツ>プリン,543
ダイエット・健康>ダイエット>ダイエットスイーツ>和菓子,729
ダイエット・健康>ダイエット>ダイエットドリンク>その他,16092
ダイエット・健康>ダイエット>ダイエットドリンク>グリーンスムージー,22992
ダイエット・健康>ダイエット>ダイエットドリンク>ゼリー飲料,8017
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットココア,455
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットコーヒー,17334
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットシェイク,45347
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットティー,39209
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットティー>その他,15905
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットティー>ダイエットフルーツ茶,2201
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットティー>ダイエット紅茶,16019
ダイエット・健康>ダイエット>ダイエットドリンク>ダイエットティー>ダイエット緑茶,5084
ダイエット・健康>ダイエット>ダイエットドリンク>ファスティングドリンク（短期断食）,67664
ダイエット・健康>ダイエット>ダイエットドリンク>酵素配合飲料,34914
ダイエット・健康>ダイエット>ダイエットフード>その他,28779
ダイエット・健康>ダイエット>ダイエットフード>もどきご飯・こんにゃくご飯,19656
ダイエット・健康>ダイエット>ダイエットフード>スープ,2834
ダイエット・健康>ダイエット>ダイエットフード>ラーメン(1409削除),0
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット,4863
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>あずき玄米粥,11
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>その他,2409
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>クリームリゾット,4
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>リゾット,1621
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>玄米リゾット,16
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>玄米粥,107
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>玄米雑炊,683
ダイエット・健康>ダイエット>ダイエットフード>粥・リゾット>鶏粥,12
ダイエット・健康>ダイエット>ダイエットフード>食事セット,9178
ダイエット・健康>ダイエット>ダイエットフード>食事セット>その他,8730
ダイエット・健康>ダイエット>ダイエットフード>食事セット>中華セット,8
ダイエット・健康>ダイエット>ダイエットフード>食事セット>和風セット,166
ダイエット・健康>ダイエット>ダイエットフード>食事セット>洋風セット,274
ダイエット・健康>ダイエット>ダイエットフード>麺類,17326
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>その他,875
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>ふくらはぎシェイパー,3935
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー,21632
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>その他,2864
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>キャミソール,693
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>ショーツ,2117
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>ストッキング,1116
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>スパッツ・レギンス,14178
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>パンツ,482
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>インナー>ブラジャー,182
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>ウエストシェイパー・腹巻,12772
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>ソックス,7312
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア>フェイスマスク,4174
