ジャンル名,売上金額（千円）
食品>惣菜>中華惣菜・点心>シュウマイ,5285
食品>惣菜>中華惣菜・点心>スープ,5611
食品>惣菜>中華惣菜・点心>セット・詰め合わせ,70550
食品>惣菜>中華惣菜・点心>中華ポテト,96
食品>惣菜>中華惣菜・点心>北京ダック,259
食品>惣菜>中華惣菜・点心>小籠包,5442
食品>惣菜>中華惣菜・点心>揚げもち,154
食品>惣菜>中華惣菜・点心>春巻き,1417
食品>惣菜>中華惣菜・点心>肉まん,20335
食品>惣菜>中華惣菜・点心>蒸し鶏,71
食品>惣菜>中華惣菜・点心>角煮,2073
食品>惣菜>中華惣菜・点心>酢豚,483
食品>惣菜>中華惣菜・点心>餃子,200137
食品>惣菜>中華惣菜・点心>餃子>その他,10898
食品>惣菜>中華惣菜・点心>餃子>セット・詰め合わせ,19590
食品>惣菜>中華惣菜・点心>餃子>水餃子,3284
食品>惣菜>中華惣菜・点心>餃子>生餃子,166365
食品>惣菜>中華惣菜・点心>饅頭,1194
食品>惣菜>中華惣菜・点心>麻婆豆腐,1234
食品>惣菜>和風惣菜>おこわ,3275
食品>惣菜>和風惣菜>おでん,7240
食品>惣菜>和風惣菜>おにぎり,8600
食品>惣菜>和風惣菜>おひたし,7
食品>惣菜>和風惣菜>お吸い物,5494
食品>惣菜>和風惣菜>お好み焼き,8254
食品>惣菜>和風惣菜>お粥,11081
食品>惣菜>和風惣菜>お茶漬け,25104
食品>惣菜>和風惣菜>その他,39388
食品>惣菜>和風惣菜>たこ焼き,4728
食品>惣菜>和風惣菜>なます・酢の物,15
食品>惣菜>和風惣菜>ひつまぶし,2484
食品>惣菜>和風惣菜>みそ汁,87722
食品>惣菜>和風惣菜>もんじゃ焼き,101
食品>惣菜>和風惣菜>セット・詰め合わせ,60733
食品>惣菜>和風惣菜>丼,275146
食品>惣菜>和風惣菜>丼>その他,11376
食品>惣菜>和風惣菜>丼>カツ丼,768
食品>惣菜>和風惣菜>丼>牛丼,248658
食品>惣菜>和風惣菜>丼>親子丼,9406
食品>惣菜>和風惣菜>丼>豚丼,4937
食品>惣菜>和風惣菜>佃煮,39810
食品>惣菜>和風惣菜>刺身・たたき,5385
食品>惣菜>和風惣菜>卵焼き,281
食品>惣菜>和風惣菜>唐揚げ,17881
食品>惣菜>和風惣菜>天かす・揚げ玉,347
食品>惣菜>和風惣菜>天ぷら,2757
食品>惣菜>和風惣菜>寿司,12137
食品>惣菜>和風惣菜>焼き魚,3321
食品>惣菜>和風惣菜>焼き鳥・つくね,6287
食品>惣菜>和風惣菜>焼豚,8629
食品>惣菜>和風惣菜>煮物,10740
食品>惣菜>和風惣菜>白焼き,1675
食品>惣菜>和風惣菜>茶碗蒸し,2168
食品>惣菜>和風惣菜>蒲焼き,120040
食品>惣菜>和風惣菜>赤飯,1241
食品>惣菜>和風惣菜>雑炊,16262
食品>惣菜>洋風惣菜>その他,29591
食品>惣菜>洋風惣菜>とんかつ,19897
食品>惣菜>洋風惣菜>とんかつ>その他,18240
食品>惣菜>洋風惣菜>とんかつ>ヒレ,418
食品>惣菜>洋風惣菜>とんかつ>ロース,1240
食品>惣菜>洋風惣菜>グラタン,2930
食品>惣菜>洋風惣菜>コロッケ,9966
食品>惣菜>洋風惣菜>サラダ,1115
食品>惣菜>洋風惣菜>シチュー,7892
食品>惣菜>洋風惣菜>スープ,201035
食品>惣菜>洋風惣菜>セット・詰め合わせ,52969
食品>惣菜>洋風惣菜>テリーヌ,167
食品>惣菜>洋風惣菜>ドリア,883
食品>惣菜>洋風惣菜>ハヤシライス,2251
食品>惣菜>洋風惣菜>ハンバーガー,388
食品>惣菜>洋風惣菜>ハンバーグ,79731
食品>惣菜>洋風惣菜>パエリア,1024
食品>惣菜>洋風惣菜>ピザ,29076
食品>惣菜>洋風惣菜>リゾット,2184
食品>惣菜>鍋セット>きりたんぽ鍋,3363
食品>惣菜>鍋セット>すき焼き,1407
食品>惣菜>鍋セット>その他,17603
食品>惣菜>鍋セット>ちゃんこ鍋,894
食品>惣菜>鍋セット>もつ鍋,64054
食品>惣菜>鍋セット>キムチ鍋,1529
食品>惣菜>鍋セット>水炊き,11299
食品>惣菜>鍋セット>石狩鍋,367
食品>惣菜>韓国惣菜>その他,11656
食品>惣菜>韓国惣菜>スープ,11448
食品>惣菜>韓国惣菜>セット・詰め合わせ,9937
食品>惣菜>韓国惣菜>チヂミ,927
食品>惣菜>韓国惣菜>トッポギ,2060
食品>惣菜>韓国惣菜>ナムル,246
食品>惣菜>韓国惣菜>プルコギ,373
食品>惣菜>韓国惣菜>参鶏湯,4782
