ジャンル名,売上金額（千円）
ダイエット・健康>ダイエット・健康>サプリメント>その他,1123252
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸,477178
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>BCAA,41607
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>その他,276401
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>オルニチン,13531
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>カルニチン,33502
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>ギャバ,38966
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,73171
ダイエット・健康>ダイエット・健康>サプリメント>オリゴ糖,23732
ダイエット・健康>ダイエット・健康>サプリメント>クエン酸,33882
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン,87925
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,62496
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,11514
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,13915
ダイエット・健康>ダイエット・健康>サプリメント>コラーゲン,214370
ダイエット・健康>ダイエット・健康>サプリメント>ヒアルロン酸,24513
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン,654593
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>その他,35370
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンA,7735
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB1,4245
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB12,4863
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB2,6011
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,17967
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,3462
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB6,7540
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,15644
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB8,219
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,111409
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB群,43181
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンC,182117
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンD,51575
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンE,19649
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンK,2806
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンP,600
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>マルチビタミン,140202
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン・ミネラル混合,95353
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル,559423
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>その他,977
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>アスタキサンチン,37916
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>カテキン,5877
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール,24413
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>その他,12912
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>ピクノジェノール,4353
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>レスベラトロール,7147
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>マルチファイトケミカル,6229
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ルテイン,131739
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>大豆イソフラボン,352271
ダイエット・健康>ダイエット・健康>サプリメント>プラセンタ,72132
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン,1535987
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>その他,264331
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>カゼインプロテイン,4765
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>ソイプロテイン,178800
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>プロテオグリカン,10522
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>ホエイプロテイン,890390
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>マルチプロテイン,187178
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス,258457
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>KW乳酸菌,13344
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>L-92乳酸菌,7306
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>その他,94643
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>アシドフィルス菌,2066
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>ケフィア,2290
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>ビフィズス菌,101620
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>フェカリス菌,12561
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>マルチプロバイオティック,21930
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>ラブレ菌,2697
ダイエット・健康>ダイエット・健康>サプリメント>プロポリス,29158
ダイエット・健康>ダイエット・健康>サプリメント>ミドリムシ,19510
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル,338140
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>その他,25164
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>カリウム,19893
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>カルシウム,82575
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>クロム,331
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>ケイ素,12484
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>マグネシウム,23803
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>マルチミネラル,17522
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>マンガン,1171
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>ヨウ素,525
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>亜鉛,67752
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>鉄,86269
ダイエット・健康>ダイエット・健康>サプリメント>ミネラル>銅,650
ダイエット・健康>ダイエット・健康>サプリメント>ラクトフェリン,44246
ダイエット・健康>ダイエット・健康>サプリメント>ローヤルゼリー,41603
ダイエット・健康>ダイエット・健康>サプリメント>動植物性混合エキス,22194
ダイエット・健康>ダイエット・健康>サプリメント>動物性エキス,71258
ダイエット・健康>ダイエット・健康>サプリメント>動物性エキス>その他,23326
ダイエット・健康>ダイエット・健康>サプリメント>動物性エキス>サメ,12271
ダイエット・健康>ダイエット・健康>サプリメント>動物性エキス>シジミ,15847
ダイエット・健康>ダイエット・健康>サプリメント>動物性エキス>スッポン,18819
ダイエット・健康>ダイエット・健康>サプリメント>動物性エキス>卵黄,994
ダイエット・健康>ダイエット・健康>サプリメント>核酸,5404
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス,689476
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>じゃばら,972
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>その他,211278
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>アサイー,5804
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>イチョウ葉,22882
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ウコン,57680
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>エキナセア,1787
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>カカオ,437
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>カプサイシン,4450
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>カムカム,270
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ガラナ,793
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム,41846
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>その他,32328
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>アガリクス茸,8788
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>シイタケ,731
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>クロレラ,19852
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ゴジベリー,2300
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>サラシア,39732
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>スピルリナ,29891
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>セントジョーンズワート,2618
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>チアシード,6352
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>トンカットアリ,13748
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ニンニク,8242
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ノコギリヤシ,23075
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>バジルシード,64
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ビーポーレン,1699
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>フォルスコリ,9741
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>フコイダン,34108
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>ブルーベリー,32954
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>プエラリア,3980
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>マカ,47172
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>マキベリー,2515
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>メシマコブ茸,1050
ダイエット・健康>ダイエット・健康>サプリメント>植物性エキス>梅肉,21226
