ジャンル名,売上金額（千円）
ダイエット・健康>サプリメント>アミノ酸,467551
ダイエット・健康>サプリメント>オリゴ糖,20697
ダイエット・健康>サプリメント>クエン酸,52158
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン,71784
ダイエット・健康>サプリメント>コラーゲン,155671
ダイエット・健康>サプリメント>ヒアルロン酸,18544
ダイエット・健康>サプリメント>ビタミン,578663
ダイエット・健康>サプリメント>ビタミン・ミネラル混合,84942
ダイエット・健康>サプリメント>ファイトケミカル,520252
ダイエット・健康>サプリメント>プラセンタ,62020
ダイエット・健康>サプリメント>プロテイン,1439755
ダイエット・健康>サプリメント>プロバイオティクス,205099
ダイエット・健康>サプリメント>プロポリス,20193
ダイエット・健康>サプリメント>ミドリムシ,12509
ダイエット・健康>サプリメント>ミネラル,272161
ダイエット・健康>サプリメント>ラクトフェリン,36803
ダイエット・健康>サプリメント>ローヤルゼリー,25181
ダイエット・健康>サプリメント>動植物性混合エキス,17441
ダイエット・健康>サプリメント>動物性エキス,60697
ダイエット・健康>サプリメント>核酸,5954
ダイエット・健康>サプリメント>植物性エキス,590215
ダイエット・健康>サプリメント>脂肪酸・オイル,154718
ダイエット・健康>サプリメント>酵素,151686
ダイエット・健康>サプリメント>食物繊維,130052
ダイエット・健康>ダイエット>その他,16454
ダイエット・健康>ダイエット>ダイエットスイーツ,40956
ダイエット・健康>ダイエット>ダイエットドリンク,242193
ダイエット・健康>ダイエット>ダイエットフード,74590
ダイエット・健康>ダイエット>ダイエット・シェイプアップウェア,36437
ダイエット・健康>ダイエット>ダイエット器具,235534
ダイエット・健康>デンタルケア>その他,74597
ダイエット・健康>デンタルケア>デンタルフロス,75613
ダイエット・健康>デンタルケア>マウスウォッシュ・洗口液,140843
ダイエット・健康>デンタルケア>ヤニ取り,11412
ダイエット・健康>デンタルケア>入れ歯安定剤,7409
ダイエット・健康>デンタルケア>入れ歯洗浄剤,25364
ダイエット・健康>デンタルケア>口臭予防,43853
ダイエット・健康>デンタルケア>歯ブラシ,288395
ダイエット・健康>デンタルケア>歯ブラシスタンド・ホルダー,16006
ダイエット・健康>デンタルケア>歯磨きコップ,7978
ダイエット・健康>デンタルケア>歯磨き粉,390823
ダイエット・健康>デンタルケア>歯間ブラシ,24440
ダイエット・健康>デンタルケア>舌クリーナー・タンクリーナー,11880
ダイエット・健康>リラックス・マッサージ用品>その他,22004
ダイエット・健康>リラックス・マッサージ用品>アイケア用品,35807
ダイエット・健康>リラックス・マッサージ用品>エステユニフォーム,2773
ダイエット・健康>リラックス・マッサージ用品>ストレッチグッズ,98320
ダイエット・健康>リラックス・マッサージ用品>フットケア用品,64260
ダイエット・健康>リラックス・マッサージ用品>フットバス,5632
ダイエット・健康>リラックス・マッサージ用品>岩盤浴,6719
ダイエット・健康>リラックス・マッサージ用品>木酢液グッズ,2274
ダイエット・健康>リラックス・マッサージ用品>気泡浴器,1019
ダイエット・健康>リラックス・マッサージ用品>温浴器,14379
ダイエット・健康>リラックス・マッサージ用品>炭グッズ,2143
ダイエット・健康>リラックス・マッサージ用品>竹酢液グッズ,677
ダイエット・健康>リラックス・マッサージ用品>簡易マッサージグッズ,88122
ダイエット・健康>リラックス・マッサージ用品>耳ツボ関連,2658
ダイエット・健康>リラックス・マッサージ用品>腰ケア用品,31854
ダイエット・健康>健康アクセサリー>その他,19879
ダイエット・健康>健康アクセサリー>ゲルマニウムアクセサリー,4262
