ジャンル名,売上金額（千円）
ダイエット・健康>サプリメント>アミノ酸>BCAA,59693
ダイエット・健康>サプリメント>アミノ酸>その他,294160
ダイエット・健康>サプリメント>アミノ酸>オルニチン,16688
ダイエット・健康>サプリメント>アミノ酸>カルニチン,37707
ダイエット・健康>サプリメント>アミノ酸>ギャバ,38101
ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,60201
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,63352
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,6091
ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,12230
ダイエット・健康>サプリメント>ビタミン>その他,25480
ダイエット・健康>サプリメント>ビタミン>ビタミンA,3176
ダイエット・健康>サプリメント>ビタミン>ビタミンB1,3859
ダイエット・健康>サプリメント>ビタミン>ビタミンB12,1861
ダイエット・健康>サプリメント>ビタミン>ビタミンB2,4941
ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,16452
ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,3488
ダイエット・健康>サプリメント>ビタミン>ビタミンB6,3099
ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,13489
ダイエット・健康>サプリメント>ビタミン>ビタミンB8,763
ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,155703
ダイエット・健康>サプリメント>ビタミン>ビタミンB群,23707
ダイエット・健康>サプリメント>ビタミン>ビタミンC,142312
ダイエット・健康>サプリメント>ビタミン>ビタミンD,22135
ダイエット・健康>サプリメント>ビタミン>ビタミンE,18400
ダイエット・健康>サプリメント>ビタミン>ビタミンK,969
ダイエット・健康>サプリメント>ビタミン>ビタミンP,516
ダイエット・健康>サプリメント>ビタミン>マルチビタミン,118451
ダイエット・健康>サプリメント>ファイトケミカル>その他,2732
ダイエット・健康>サプリメント>ファイトケミカル>アスタキサンチン,31714
ダイエット・健康>サプリメント>ファイトケミカル>カテキン,3343
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール,16512
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>その他,6062
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>ピクノジェノール,5090
ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>レスベラトロール,5361
ダイエット・健康>サプリメント>ファイトケミカル>マルチファイトケミカル,2227
ダイエット・健康>サプリメント>ファイトケミカル>ルテイン,122836
ダイエット・健康>サプリメント>ファイトケミカル>大豆イソフラボン,362624
ダイエット・健康>サプリメント>プロテイン>その他,430947
ダイエット・健康>サプリメント>プロテイン>カゼインプロテイン,3760
ダイエット・健康>サプリメント>プロテイン>ソイプロテイン,165734
ダイエット・健康>サプリメント>プロテイン>プロテオグリカン,9219
ダイエット・健康>サプリメント>プロテイン>ホエイプロテイン,779070
ダイエット・健康>サプリメント>プロテイン>マルチプロテイン,161729
ダイエット・健康>サプリメント>プロバイオティクス>KW乳酸菌,9093
ダイエット・健康>サプリメント>プロバイオティクス>L-92乳酸菌,9214
ダイエット・健康>サプリメント>プロバイオティクス>その他,89476
ダイエット・健康>サプリメント>プロバイオティクス>アシドフィルス菌,2300
ダイエット・健康>サプリメント>プロバイオティクス>ケフィア,2582
ダイエット・健康>サプリメント>プロバイオティクス>ビフィズス菌,113010
ダイエット・健康>サプリメント>プロバイオティクス>フェカリス菌,12290
ダイエット・健康>サプリメント>プロバイオティクス>マルチプロバイオティック,9285
ダイエット・健康>サプリメント>プロバイオティクス>ラブレ菌,4892
ダイエット・健康>サプリメント>ミネラル>その他,16344
ダイエット・健康>サプリメント>ミネラル>カリウム,11211
ダイエット・健康>サプリメント>ミネラル>カルシウム,65476
ダイエット・健康>サプリメント>ミネラル>クロム,527
ダイエット・健康>サプリメント>ミネラル>ケイ素,20826
ダイエット・健康>サプリメント>ミネラル>マグネシウム,16749
ダイエット・健康>サプリメント>ミネラル>マルチミネラル,10439
ダイエット・健康>サプリメント>ミネラル>マンガン,7
ダイエット・健康>サプリメント>ミネラル>ヨウ素,727
ダイエット・健康>サプリメント>ミネラル>亜鉛,62267
ダイエット・健康>サプリメント>ミネラル>鉄,51159
ダイエット・健康>サプリメント>ミネラル>銅,285
ダイエット・健康>サプリメント>動物性エキス>その他,22083
ダイエット・健康>サプリメント>動物性エキス>サメ,6625
ダイエット・健康>サプリメント>動物性エキス>シジミ,20208
ダイエット・健康>サプリメント>動物性エキス>スッポン,20357
ダイエット・健康>サプリメント>動物性エキス>卵黄,423
ダイエット・健康>サプリメント>植物性エキス>じゃばら,1095
ダイエット・健康>サプリメント>植物性エキス>その他,207027
ダイエット・健康>サプリメント>植物性エキス>アサイー,3988
ダイエット・健康>サプリメント>植物性エキス>イチョウ葉,17318
ダイエット・健康>サプリメント>植物性エキス>ウコン,36764
ダイエット・健康>サプリメント>植物性エキス>エキナセア,1785
ダイエット・健康>サプリメント>植物性エキス>カカオ,638
ダイエット・健康>サプリメント>植物性エキス>カプサイシン,2794
ダイエット・健康>サプリメント>植物性エキス>カムカム,48
ダイエット・健康>サプリメント>植物性エキス>ガラナ,726
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム,49341
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>その他,41749
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>アガリクス茸,7416
ダイエット・健康>サプリメント>植物性エキス>キノコ・マッシュルーム>シイタケ,177
ダイエット・健康>サプリメント>植物性エキス>クロレラ,15989
ダイエット・健康>サプリメント>植物性エキス>ゴジベリー,2749
ダイエット・健康>サプリメント>植物性エキス>サラシア,89766
ダイエット・健康>サプリメント>植物性エキス>スピルリナ,54095
ダイエット・健康>サプリメント>植物性エキス>セントジョーンズワート,3237
ダイエット・健康>サプリメント>植物性エキス>チアシード,4899
ダイエット・健康>サプリメント>植物性エキス>トンカットアリ,10757
ダイエット・健康>サプリメント>植物性エキス>ニンニク,3071
ダイエット・健康>サプリメント>植物性エキス>ノコギリヤシ,25187
ダイエット・健康>サプリメント>植物性エキス>バジルシード,76
ダイエット・健康>サプリメント>植物性エキス>ビーポーレン,1913
ダイエット・健康>サプリメント>植物性エキス>フォルスコリ,8285
ダイエット・健康>サプリメント>植物性エキス>フコイダン,12114
ダイエット・健康>サプリメント>植物性エキス>ブルーベリー,63550
ダイエット・健康>サプリメント>植物性エキス>プエラリア,4689
ダイエット・健康>サプリメント>植物性エキス>マカ,59850
ダイエット・健康>サプリメント>植物性エキス>マキベリー,1781
ダイエット・健康>サプリメント>植物性エキス>メシマコブ茸,564
ダイエット・健康>サプリメント>植物性エキス>梅肉,13069
ダイエット・健康>サプリメント>植物性エキス>田七人参,17440
ダイエット・健康>サプリメント>植物性エキス>高麗人参,21730
ダイエット・健康>サプリメント>植物性エキス>黒豆,1697
ダイエット・健康>サプリメント>脂肪酸・オイル>CLA,669
ダイエット・健康>サプリメント>脂肪酸・オイル>DHA,162158
ダイエット・健康>サプリメント>脂肪酸・オイル>EPA,10236
ダイエット・健康>サプリメント>脂肪酸・オイル>HMB,29095
ダイエット・健康>サプリメント>脂肪酸・オイル>その他,7029
ダイエット・健康>サプリメント>脂肪酸・オイル>クリルオイル,2605
ダイエット・健康>サプリメント>脂肪酸・オイル>フィッシュオイル,5910
ダイエット・健康>サプリメント>脂肪酸・オイル>マルチ脂肪酸,8633
ダイエット・健康>サプリメント>酵素>SOD,12834
ダイエット・健康>サプリメント>酵素>その他,102768
ダイエット・健康>サプリメント>酵素>アルファリポ酸,7073
ダイエット・健康>サプリメント>酵素>コエンザイムQ10,30936
ダイエット・健康>サプリメント>酵素>マルチ酵素,31140
ダイエット・健康>ダイエット>ダイエットスイーツ>その他,3182
ダイエット・健康>ダイエット>ダイエットスイーツ>ウエハース,116
ダイエット・健康>ダイエット>ダイエットスイーツ>ガム,6
