ジャンル名,売上金額（千円）
食品>食品>チーズ・乳製品>チーズ>その他,25412
食品>食品>チーズ・乳製品>チーズ>ウォッシュ,3096
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>その他,1433
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,512
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,188
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,963
食品>食品>チーズ・乳製品>チーズ>シェーブル,809
食品>食品>チーズ・乳製品>チーズ>スモークチーズ,3477
食品>食品>チーズ・乳製品>チーズ>セット・詰め合わせ,9890
食品>食品>チーズ・乳製品>チーズ>セミハード,25105
食品>食品>チーズ・乳製品>チーズ>セミハード>その他,6787
食品>食品>チーズ・乳製品>チーズ>セミハード>エダム,390
食品>食品>チーズ・乳製品>チーズ>セミハード>エメンタール,625
食品>食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,11807
食品>食品>チーズ・乳製品>チーズ>セミハード>チェダー,3021
食品>食品>チーズ・乳製品>チーズ>セミハード>ミモレット,417
食品>食品>チーズ・乳製品>チーズ>セミハード>ラクレット,2058
食品>食品>チーズ・乳製品>チーズ>チーズフォンデュ,626
食品>食品>チーズ・乳製品>チーズ>ハード,12747
食品>食品>チーズ・乳製品>チーズ>ハード>その他,2706
食品>食品>チーズ・乳製品>チーズ>ハード>エメンタール,158
食品>食品>チーズ・乳製品>チーズ>ハード>コンテ,602
食品>食品>チーズ・乳製品>チーズ>ハード>チェダー,372
食品>食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,7463
食品>食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,1445
食品>食品>チーズ・乳製品>チーズ>フレッシュ,17244
食品>食品>チーズ・乳製品>チーズ>フレッシュ>その他,1819
食品>食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,266
食品>食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,5742
食品>食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,75
食品>食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,36
食品>食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,1173
食品>食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,7907
食品>食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,227
食品>食品>チーズ・乳製品>チーズ>プロセス,6264
食品>食品>チーズ・乳製品>チーズ>白カビ,4457
食品>食品>チーズ・乳製品>チーズ>白カビ>その他,390
食品>食品>チーズ・乳製品>チーズ>白カビ>カマンベール,2404
食品>食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,44
食品>食品>チーズ・乳製品>チーズ>白カビ>ブリー,1620
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー,3823
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,879
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,2211
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,163
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,204
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,366
食品>食品>チーズ・乳製品>バター>有塩バター,23534
食品>食品>チーズ・乳製品>バター>無塩バター,33327
食品>食品>チーズ・乳製品>ヨーグルト>その他,6603
食品>食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,2695
食品>食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,5941
食品>食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,14327
食品>食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,10086
食品>食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,42932
食品>食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,1466
食品>食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,4064
食品>食品>パン・ジャム・シリアル>クルトン,225
食品>食品>パン・ジャム・シリアル>シリアル,149634
食品>食品>パン・ジャム・シリアル>シリアル>その他,16565
食品>食品>パン・ジャム・シリアル>シリアル>オートミール,55708
食品>食品>パン・ジャム・シリアル>シリアル>グラノーラ,59999
食品>食品>パン・ジャム・シリアル>シリアル>コーンフレーク,2469
食品>食品>パン・ジャム・シリアル>シリアル>ブラン,7470
食品>食品>パン・ジャム・シリアル>シリアル>ミューズリー,5506
食品>食品>パン・ジャム・シリアル>シリアル>玄米フレーク,1916
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ,581860
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,5484
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,493793
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,256614
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,494
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,233845
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,2841
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,1753
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,38557
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,2852
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,9129
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,7118
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,7679
食品>食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,15495
食品>食品>パン・ジャム・シリアル>セット・詰め合わせ,22241
食品>食品>パン・ジャム・シリアル>パン,284680
食品>食品>パン・ジャム・シリアル>パン>その他,22498
食品>食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,121
食品>食品>パン・ジャム・シリアル>パン>クロワッサン,19980
食品>食品>パン・ジャム・シリアル>パン>グリッシーニ,200
食品>食品>パン・ジャム・シリアル>パン>スコーン,10872
食品>食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,63866
食品>食品>パン・ジャム・シリアル>パン>デニッシュ,17835
食品>食品>パン・ジャム・シリアル>パン>ドイツパン,4029
食品>食品>パン・ジャム・シリアル>パン>ナン,572
食品>食品>パン・ジャム・シリアル>パン>フォカッチャ,156
食品>食品>パン・ジャム・シリアル>パン>フランスパン,9302
食品>食品>パン・ジャム・シリアル>パン>プレッツェル,974
食品>食品>パン・ジャム・シリアル>パン>ベーグル,58106
食品>食品>パン・ジャム・シリアル>パン>ロールパン,8077
食品>食品>パン・ジャム・シリアル>パン>惣菜パン,21884
食品>食品>パン・ジャム・シリアル>パン>菓子パン,20060
食品>食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,1832
食品>食品>パン・ジャム・シリアル>パン>菓子パン>その他,10074
食品>食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,3398
