ジャンル名,売上金額（千円）
ダイエット・健康>ダイエット・健康>サプリメント>その他,1457068
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸,540086
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>BCAA,50527
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>その他,308710
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>オルニチン,16250
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>カルニチン,41737
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>ギャバ,48295
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,74566
ダイエット・健康>ダイエット・健康>サプリメント>オリゴ糖,27596
ダイエット・健康>ダイエット・健康>サプリメント>クエン酸,44496
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン,83637
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,57567
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,10679
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,15391
ダイエット・健康>ダイエット・健康>サプリメント>コラーゲン,221536
ダイエット・健康>ダイエット・健康>サプリメント>ヒアルロン酸,28047
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン,664911
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>その他,29528
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンA,9282
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB1,4208
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB12,5142
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB2,7099
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,20314
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,4481
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB6,8750
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,17888
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB8,295
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,109905
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB群,46738
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンC,182946
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンD,50887
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンE,21460
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンK,4057
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンP,853
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>マルチビタミン,141077
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン・ミネラル混合,103338
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル,566547
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>その他,1744
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>アスタキサンチン,38053
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>カテキン,6912
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール,24646
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>その他,13166
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>ピクノジェノール,5603
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>レスベラトロール,5877
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>マルチファイトケミカル,6846
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ルテイン,143005
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>大豆イソフラボン,345340
ダイエット・健康>ダイエット・健康>サプリメント>プラセンタ,70971
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン,1637595
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>その他,278074
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>カゼインプロテイン,5925
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>ソイプロテイン,196851
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>プロテオグリカン,11319
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>ホエイプロテイン,952058
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>マルチプロテイン,193368
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス,240312
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>KW乳酸菌,15182
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>L-92乳酸菌,7015
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>その他,75295
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>アシドフィルス菌,2570
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>ケフィア,2823
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>ビフィズス菌,93639
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>フェカリス菌,15363
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>マルチプロバイオティック,25503
