ジャンル名,売上金額（千円）
食品>惣菜>中華惣菜・点心>饅頭,1346
食品>惣菜>中華惣菜・点心>麻婆豆腐,1658
食品>惣菜>和風惣菜>おこわ,16065
食品>惣菜>和風惣菜>おでん,2562
食品>惣菜>和風惣菜>おにぎり,9598
食品>惣菜>和風惣菜>おひたし,0
食品>惣菜>和風惣菜>お吸い物,5992
食品>惣菜>和風惣菜>お好み焼き,7159
食品>惣菜>和風惣菜>お粥,10796
食品>惣菜>和風惣菜>お茶漬け,139468
食品>惣菜>和風惣菜>その他,55264
食品>惣菜>和風惣菜>たこ焼き,3749
食品>惣菜>和風惣菜>なます・酢の物,6
食品>惣菜>和風惣菜>ひつまぶし,4860
食品>惣菜>和風惣菜>みそ汁,97347
食品>惣菜>和風惣菜>もんじゃ焼き,100
食品>惣菜>和風惣菜>セット・詰め合わせ,88518
食品>惣菜>和風惣菜>丼,361397
食品>惣菜>和風惣菜>丼>その他,10976
食品>惣菜>和風惣菜>丼>カツ丼,842
食品>惣菜>和風惣菜>丼>牛丼,331706
食品>惣菜>和風惣菜>丼>親子丼,2417
食品>惣菜>和風惣菜>丼>豚丼,15455
食品>惣菜>和風惣菜>佃煮,47738
食品>惣菜>和風惣菜>刺身・たたき,16955
食品>惣菜>和風惣菜>卯の花,0
食品>惣菜>和風惣菜>卵焼き,304
食品>惣菜>和風惣菜>唐揚げ,28855
食品>惣菜>和風惣菜>天かす・揚げ玉,441
食品>惣菜>和風惣菜>天ぷら,1617
食品>惣菜>和風惣菜>寿司,16074
食品>惣菜>和風惣菜>焼き魚,12089
食品>惣菜>和風惣菜>焼き鳥・つくね,8641
食品>惣菜>和風惣菜>焼豚,12576
食品>惣菜>和風惣菜>煮物,15376
食品>惣菜>和風惣菜>白焼き,3942
食品>惣菜>和風惣菜>茶碗蒸し,1403
食品>惣菜>和風惣菜>蒲焼き,637288
食品>惣菜>和風惣菜>赤飯,1067
食品>惣菜>和風惣菜>雑炊,24695
食品>惣菜>洋風惣菜>その他,22715
食品>惣菜>洋風惣菜>とんかつ,3034
食品>惣菜>洋風惣菜>とんかつ>その他,1093
食品>惣菜>洋風惣菜>とんかつ>ヒレ,378
食品>惣菜>洋風惣菜>とんかつ>ロース,1563
食品>惣菜>洋風惣菜>グラタン,2822
食品>惣菜>洋風惣菜>コロッケ,7568
食品>惣菜>洋風惣菜>サラダ,1777
食品>惣菜>洋風惣菜>シチュー,7372
食品>惣菜>洋風惣菜>スープ,312213
食品>惣菜>洋風惣菜>セット・詰め合わせ,100273
食品>惣菜>洋風惣菜>テリーヌ,199
食品>惣菜>洋風惣菜>ドリア,711
食品>惣菜>洋風惣菜>ハヤシライス,2788
食品>惣菜>洋風惣菜>ハンバーガー,1057
食品>惣菜>洋風惣菜>ハンバーグ,94682
食品>惣菜>洋風惣菜>パエリア,759
食品>惣菜>洋風惣菜>ピザ,36310
食品>惣菜>洋風惣菜>リゾット,1430
食品>惣菜>鍋セット>きりたんぽ鍋,627
食品>惣菜>鍋セット>すき焼き,1782
食品>惣菜>鍋セット>その他,5701
食品>惣菜>鍋セット>ちゃんこ鍋,365
食品>惣菜>鍋セット>もつ鍋,26991
食品>惣菜>鍋セット>キムチ鍋,912
食品>惣菜>鍋セット>水炊き,4688
食品>惣菜>鍋セット>石狩鍋,116
食品>惣菜>韓国惣菜>その他,12536
食品>惣菜>韓国惣菜>スープ,7244
食品>惣菜>韓国惣菜>セット・詰め合わせ,30992
食品>惣菜>韓国惣菜>チヂミ,1391
食品>惣菜>韓国惣菜>トッポギ,2374
食品>惣菜>韓国惣菜>ナムル,366
食品>惣菜>韓国惣菜>プルコギ,409
食品>惣菜>韓国惣菜>参鶏湯,3698
食品>漬物・梅干し・キムチ>梅干し>きざみ梅,743
食品>漬物・梅干し・キムチ>梅干し>しそ梅,15678
食品>漬物・梅干し・キムチ>梅干し>その他,50175
食品>漬物・梅干し・キムチ>梅干し>ねり梅,1758
食品>漬物・梅干し・キムチ>梅干し>はちみつ梅,94889
食品>漬物・梅干し・キムチ>梅干し>セット・詰め合わせ,18268
食品>漬物・梅干し・キムチ>梅干し>小梅,4145
食品>漬物・梅干し・キムチ>梅干し>干し梅,3598
食品>漬物・梅干し・キムチ>梅干し>梅干しにんにく,1622
食品>漬物・梅干し・キムチ>梅干し>焼梅干し,560
食品>漬物・梅干し・キムチ>梅干し>田舎梅干し,6461
食品>漬物・梅干し・キムチ>梅干し>白梅干し,5675
食品>漬物・梅干し・キムチ>梅干し>赤じそ漬け,4455
食品>漬物・梅干し・キムチ>漬物>かす漬け,2614
食品>漬物・梅干し・キムチ>漬物>こうじ漬け,608
食品>漬物・梅干し・キムチ>漬物>しば漬け,1084
食品>漬物・梅干し・キムチ>漬物>しょうゆ漬け,8708
食品>漬物・梅干し・キムチ>漬物>その他,8850
食品>漬物・梅干し・キムチ>漬物>たくあん漬け,6590
食品>漬物・梅干し・キムチ>漬物>ぬか漬け,14320
食品>漬物・梅干し・キムチ>漬物>みそ漬け,3383
食品>漬物・梅干し・キムチ>漬物>もろみ漬け,223
食品>漬物・梅干し・キムチ>漬物>らっきょう漬け,6746
食品>漬物・梅干し・キムチ>漬物>わさび漬け,1184
食品>漬物・梅干し・キムチ>漬物>セット・詰め合わせ,29307
食品>漬物・梅干し・キムチ>漬物>塩漬け,7265
食品>漬物・梅干し・キムチ>漬物>松前漬け,7019
食品>漬物・梅干し・キムチ>漬物>浅漬け,3162
食品>漬物・梅干し・キムチ>漬物>福神漬け,759
食品>漬物・梅干し・キムチ>漬物>酢漬け,4908
食品>米・雑穀>雑穀・雑穀米>あわ,1138
食品>米・雑穀>雑穀・雑穀米>きび,2270
食品>米・雑穀>雑穀・雑穀米>その他,24570
食品>米・雑穀>雑穀・雑穀米>ひえ,444
食品>米・雑穀>雑穀・雑穀米>アマランサス,1859
食品>米・雑穀>雑穀・雑穀米>キヌア,3259
食品>米・雑穀>雑穀・雑穀米>ブレンド,114234
食品>米・雑穀>雑穀・雑穀米>赤米,688
食品>米・雑穀>雑穀・雑穀米>黒米,8445
食品>精肉・肉加工品>加工品>ソーセージ>あらびき,1955
食品>精肉・肉加工品>加工品>ソーセージ>その他,6061
食品>精肉・肉加工品>加工品>ソーセージ>ウインナーソーセージ,19562
食品>精肉・肉加工品>加工品>ソーセージ>チョリソー,874
食品>精肉・肉加工品>加工品>ソーセージ>フランクフルト,4985
食品>精肉・肉加工品>加工品>ソーセージ>ボロニアソーセージ,2249
食品>精肉・肉加工品>加工品>ソーセージ>生ソーセージ,3511
食品>精肉・肉加工品>加工品>ソーセージ>骨付き,279
食品>精肉・肉加工品>加工品>ハム>その他,5162
食品>精肉・肉加工品>加工品>ハム>ベリーハム,172
食品>精肉・肉加工品>加工品>ハム>ボンレスハム,758
食品>精肉・肉加工品>加工品>ハム>ロースハム,3384
食品>精肉・肉加工品>挽肉>その他,82
食品>精肉・肉加工品>挽肉>合挽き,674
食品>精肉・肉加工品>挽肉>牛肉,1781
食品>精肉・肉加工品>挽肉>豚肉,375
食品>精肉・肉加工品>挽肉>鶏肉,275
食品>精肉・肉加工品>牛肉>その他,93002
食品>精肉・肉加工品>牛肉>みすじ,7943
食品>精肉・肉加工品>牛肉>ギアラ・赤センマイ,261
食品>精肉・肉加工品>牛肉>サーロイン,55701
食品>精肉・肉加工品>牛肉>スネ,1460
食品>精肉・肉加工品>牛肉>セット・詰め合わせ,184907
食品>精肉・肉加工品>牛肉>タン,103063
食品>精肉・肉加工品>牛肉>テール,1226
食品>精肉・肉加工品>牛肉>ハチノス,512
食品>精肉・肉加工品>牛肉>ハツ,651
食品>精肉・肉加工品>牛肉>ハラミ,23863
食品>精肉・肉加工品>牛肉>バラ・カルビ,46196
食品>精肉・肉加工品>牛肉>ヒレ・シャトーブリアン,30052
食品>精肉・肉加工品>牛肉>ホルモン,20506
食品>精肉・肉加工品>牛肉>ミノ,2195
食品>精肉・肉加工品>牛肉>モモ,37240
食品>精肉・肉加工品>牛肉>ランプ,9690
食品>精肉・肉加工品>牛肉>リブロース,32308
食品>精肉・肉加工品>牛肉>レバー,8284
食品>精肉・肉加工品>牛肉>肩ロース,60016
食品>精肉・肉加工品>羊肉>その他,613
食品>精肉・肉加工品>羊肉>セット・詰め合わせ,3841
食品>精肉・肉加工品>羊肉>マトン,908
食品>精肉・肉加工品>羊肉>ラム,15405
食品>精肉・肉加工品>豚肉>その他,21640
食品>精肉・肉加工品>豚肉>カシラ,391
食品>精肉・肉加工品>豚肉>ガツ,160
食品>精肉・肉加工品>豚肉>コブクロ,156
食品>精肉・肉加工品>豚肉>セット・詰め合わせ,19596
食品>精肉・肉加工品>豚肉>タン,887
食品>精肉・肉加工品>豚肉>ハツ,94
食品>精肉・肉加工品>豚肉>バラ・カルビ,24666
食品>精肉・肉加工品>豚肉>ヒレ,616
食品>精肉・肉加工品>豚肉>ホルモン,4275
食品>精肉・肉加工品>豚肉>ミミ,751
食品>精肉・肉加工品>豚肉>モモ,5158
食品>精肉・肉加工品>豚肉>レバー,261
食品>精肉・肉加工品>豚肉>ロース,16163
食品>精肉・肉加工品>豚肉>豚足,1780
食品>精肉・肉加工品>馬肉>その他,3468
食品>精肉・肉加工品>馬肉>セット・詰め合わせ,19449
食品>精肉・肉加工品>馬肉>タテガミ,495
食品>精肉・肉加工品>馬肉>タン,141
食品>精肉・肉加工品>馬肉>ハツ,109
食品>精肉・肉加工品>馬肉>モツ,83
食品>精肉・肉加工品>馬肉>レバー,2274
食品>精肉・肉加工品>馬肉>赤身,41952
食品>精肉・肉加工品>馬肉>霜降り,3270
食品>精肉・肉加工品>鶏肉>ささみ,6728
食品>精肉・肉加工品>鶏肉>その他,47278
食品>精肉・肉加工品>鶏肉>カワ,5207
食品>精肉・肉加工品>鶏肉>セット・詰め合わせ,40563
食品>精肉・肉加工品>鶏肉>ハツ,457
食品>精肉・肉加工品>鶏肉>ムネ,19597
食品>精肉・肉加工品>鶏肉>モモ,23985
食品>精肉・肉加工品>鶏肉>レバー,1661
食品>精肉・肉加工品>鶏肉>手羽,18778
食品>精肉・肉加工品>鶏肉>砂肝・筋胃,1353
食品>精肉・肉加工品>鶏肉>軟骨,4455
食品>調味料>からし・マスタード>その他,1196
食品>調味料>からし・マスタード>ディジョン,228
食品>調味料>からし・マスタード>粒,1652
食品>調味料>しお>その他,65136
食品>調味料>しお>クリスタルソルト,6422
食品>調味料>しお>セット・詰め合わせ,3084
食品>調味料>しお>ハーブソルト,2442
食品>調味料>しお>岩塩,15690
食品>調味料>しょうゆ>その他,16681
食品>調味料>しょうゆ>たまりじょうゆ,2453
食品>調味料>しょうゆ>セット・詰め合わせ,8210
食品>調味料>しょうゆ>再仕込みしょうゆ,2901
食品>調味料>しょうゆ>刺身しょうゆ・だししょうゆ,14943
食品>調味料>しょうゆ>減塩しょうゆ,2932
食品>調味料>しょうゆ>濃口しょうゆ,25690
食品>調味料>しょうゆ>白しょうゆ,537
食品>調味料>しょうゆ>薄口しょうゆ,3162
食品>調味料>だし>あごだし,28926
食品>調味料>だし>あわせだし,31269
食品>調味料>だし>かつおだし,55171
食品>調味料>だし>こんぶだし,39324
食品>調味料>だし>その他,56012
食品>調味料>だし>ブイヨン・コンソメ,12096
食品>調味料>ふりかけ>おかか,3789
食品>調味料>ふりかけ>さけ,803
食品>調味料>ふりかけ>しそ,3045
食品>調味料>ふりかけ>その他,29933
食品>調味料>ふりかけ>たらこ,339
食品>調味料>ふりかけ>ちりめんじゃこ,1122
食品>調味料>ふりかけ>のりたま,2071
食品>調味料>ふりかけ>セット・詰め合わせ,14499
食品>調味料>みそ>その他,12151
食品>調味料>みそ>セット・詰め合わせ,4785
食品>調味料>みそ>合わせみそ,5741
食品>調味料>みそ>白みそ,2160
食品>調味料>みそ>米みそ,7777
食品>調味料>みそ>粒みそ,1254
食品>調味料>みそ>豆みそ,957
食品>調味料>みそ>赤みそ,2708
食品>調味料>みそ>麦みそ,5150
食品>調味料>みりん>みりん風調味料,1936
食品>調味料>みりん>本みりん,15283
食品>調味料>みりん>発酵調味料,1721
食品>調味料>アジアン・エスニック調味料>その他,2208
食品>調味料>アジアン・エスニック調味料>ココナッツミルク,4680
食品>調味料>アジアン・エスニック調味料>スイートチリソース,530
食品>調味料>アジアン・エスニック調味料>魚醤・ナンプラー,1710
食品>調味料>スパイス>その他,26710
食品>調味料>スパイス>オニオン,1811
食品>調味料>スパイス>カルダモン,1801
食品>調味料>スパイス>ガーリック,3332
食品>調味料>スパイス>クローブ,1761
食品>調味料>スパイス>コリアンダー,498
食品>調味料>スパイス>サフラン,471
食品>調味料>スパイス>シナモン,8467
食品>調味料>スパイス>ジンジャー,4613
食品>調味料>スパイス>スターアニス,199
食品>調味料>スパイス>ターメリック,1091
食品>調味料>スパイス>ナツメグ,522
食品>調味料>スパイス>パプリカ,510
食品>調味料>スパイス>ブラックペッパー,6155
食品>調味料>スパイス>ホワイトペッパー,638
食品>調味料>スパイス>唐辛子,17142
食品>調味料>スパイス>唐辛子>その他,7314
食品>調味料>スパイス>唐辛子>一味唐辛子,4606
食品>調味料>スパイス>唐辛子>七味唐辛子,4278
食品>調味料>スパイス>唐辛子>島とうがらし,943
食品>調味料>スパイス>山椒・花椒,9793
食品>調味料>ソース・たれ>お好み焼きソース,2186
食品>調味料>ソース・たれ>その他,29145
食品>調味料>ソース・たれ>とんかつソース,1397
食品>調味料>ソース・たれ>ウスターソース,1449
食品>調味料>ソース・たれ>オイスターソース,1780
食品>調味料>ソース・たれ>ステーキソース,1198
食品>調味料>ソース・たれ>デミグラスソース,1036
食品>調味料>ソース・たれ>パスタソース,39858
食品>調味料>ソース・たれ>中濃ソース,1457
食品>調味料>ソース・たれ>焼きそばソース,1043
食品>調味料>ソース・たれ>焼肉のたれ,10495
食品>調味料>ドレッシング>かぼすドレッシング,113
食品>調味料>ドレッシング>ごまドレッシング,3091
食品>調味料>ドレッシング>その他,11472
食品>調味料>ドレッシング>イタリアンドレッシング,3657
食品>調味料>ドレッシング>セット・詰め合わせ,13021
食品>調味料>ドレッシング>フレンチドレッシング,1569
食品>調味料>ドレッシング>中華ドレッシング,525
食品>調味料>ドレッシング>和風ドレッシング,9206
食品>調味料>ドレッシング>梅ドレッシング,243
食品>調味料>ハーブ>その他,2783
食品>調味料>ハーブ>オレガノ,141
食品>調味料>ハーブ>セージ,76
食品>調味料>ハーブ>タイム,127
食品>調味料>ハーブ>バジル,663
食品>調味料>ハーブ>パセリ,197
食品>調味料>ハーブ>ペパーミント,40
食品>調味料>ハーブ>マジョラム,26
食品>調味料>ハーブ>レモングラス,277
食品>調味料>ハーブ>ローズマリー,212
食品>調味料>ハーブ>ローレル,214
食品>調味料>ポン酢>かぼす,313
食品>調味料>ポン酢>すだち,1214
食品>調味料>ポン酢>その他,7674
食品>調味料>ポン酢>ゆず,4380
食品>調味料>ミックススパイス・混合調味料>ごましお,207
食品>調味料>ミックススパイス・混合調味料>その他,18288
食品>調味料>ミックススパイス・混合調味料>ガラム・マサラ,971
食品>調味料>ミックススパイス・混合調味料>シナモンシュガー,198
食品>調味料>ミックススパイス・混合調味料>ブーケガルニ,23
食品>調味料>ミックススパイス・混合調味料>柚子胡椒,2353
食品>調味料>中華調味料>その他,11460
食品>調味料>中華調味料>甜麺醤・テンメンジャン,478
食品>調味料>中華調味料>豆板醤・トウバンジャン,1073
食品>調味料>中華調味料>辣油・ラー油,6022
食品>調味料>中華調味料>辣醤・ラァジャン,385
食品>調味料>料理酒>清酒・合成清酒,728
食品>調味料>料理酒>発酵調味料,4926
食品>調味料>油>えごま油,9593
食品>調味料>油>こめ油,41060
食品>調味料>油>ごま油,20789
食品>調味料>油>その他,16923
食品>調味料>油>なたね油・キャノーラ油,10115
食品>調味料>油>ひまわり油,656
食品>調味料>油>べに花油,539
食品>調味料>油>アボカドオイル,538
食品>調味料>油>オリーブオイル,69164
食品>調味料>油>グレープシードオイル,4298
食品>調味料>油>ココナッツオイル,25563
食品>調味料>油>コーン油,242
食品>調味料>油>サラダ油,9528
食品>調味料>油>セット・詰め合わせ,4527
食品>調味料>油>トリュフオイル,598
食品>調味料>油>ピーナッツオイル,96
食品>調味料>油>マスタードオイル,13
食品>調味料>油>亜麻仁油,17735
食品>調味料>油>大豆油,4373
食品>調味料>油>椿油,701
食品>調味料>油>玄米油,112
食品>調味料>砂糖・甘味料>ざら糖,1803
食品>調味料>砂糖・甘味料>その他,45380
食品>調味料>砂糖・甘味料>オリゴ糖,5776
食品>調味料>砂糖・甘味料>ガムシロップ,1086
食品>調味料>砂糖・甘味料>グラニュー糖,7047
食品>調味料>砂糖・甘味料>セット・詰め合わせ,54
食品>調味料>砂糖・甘味料>三温糖,612
食品>調味料>砂糖・甘味料>上白糖,3421
食品>調味料>砂糖・甘味料>人工甘味料,23709
食品>調味料>砂糖・甘味料>和三盆,952
食品>調味料>砂糖・甘味料>氷砂糖,4430
食品>調味料>砂糖・甘味料>角砂糖,1277
食品>調味料>砂糖・甘味料>黒砂糖,11406
食品>調味料>酢>その他,12372
食品>調味料>酢>セット・詰め合わせ,3831
食品>調味料>酢>バルサミコ,5432
食品>調味料>酢>果実酢,72710
食品>調味料>酢>玄米酢,2026
食品>調味料>酢>白ワインビネガー,522
食品>調味料>酢>穀物酢,2283
食品>調味料>酢>米酢,8177
食品>調味料>酢>赤ワインビネガー,451
食品>調味料>韓国調味料>その他,4739
食品>調味料>韓国調味料>コチュジャン,1423
食品>調味料>韓国調味料>サムジャン,181
食品>調味料>韓国調味料>テンジャン,39
食品>豆腐・納豆・こんにゃく>納豆>その他,18766
食品>豆腐・納豆・こんにゃく>納豆>ひきわり納豆,1838
食品>豆腐・納豆・こんにゃく>納豆>ワラ納豆,1196
食品>豆腐・納豆・こんにゃく>納豆>中粒納豆,247
食品>豆腐・納豆・こんにゃく>納豆>大粒納豆,1427
食品>豆腐・納豆・こんにゃく>納豆>小粒納豆,3070
食品>豆腐・納豆・こんにゃく>納豆>極小粒納豆,763
食品>豆腐・納豆・こんにゃく>納豆>黒豆納豆,246
食品>豆腐・納豆・こんにゃく>豆腐>おから,3938
食品>豆腐・納豆・こんにゃく>豆腐>がんもどき,74
食品>豆腐・納豆・こんにゃく>豆腐>ごま豆腐,1313
食品>豆腐・納豆・こんにゃく>豆腐>その他,8409
食品>豆腐・納豆・こんにゃく>豆腐>セット・詰め合わせ,9732
