ジャンル名,売上金額（千円）
食品>食品>チーズ・乳製品>チーズ>その他,16242
食品>食品>チーズ・乳製品>チーズ>ウォッシュ,1552
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>その他,411
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,433
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,22
食品>食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,686
食品>食品>チーズ・乳製品>チーズ>シェーブル,296
食品>食品>チーズ・乳製品>チーズ>スモークチーズ,1646
食品>食品>チーズ・乳製品>チーズ>セット・詰め合わせ,6686
食品>食品>チーズ・乳製品>チーズ>セミハード,21150
食品>食品>チーズ・乳製品>チーズ>セミハード>その他,5767
食品>食品>チーズ・乳製品>チーズ>セミハード>エダム,390
食品>食品>チーズ・乳製品>チーズ>セミハード>エメンタール,604
食品>食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,10138
食品>食品>チーズ・乳製品>チーズ>セミハード>チェダー,1943
食品>食品>チーズ・乳製品>チーズ>セミハード>ミモレット,320
食品>食品>チーズ・乳製品>チーズ>セミハード>ラクレット,1989
食品>食品>チーズ・乳製品>チーズ>チーズフォンデュ,588
食品>食品>チーズ・乳製品>チーズ>ハード,9929
食品>食品>チーズ・乳製品>チーズ>ハード>その他,2389
食品>食品>チーズ・乳製品>チーズ>ハード>エメンタール,191
食品>食品>チーズ・乳製品>チーズ>ハード>コンテ,579
食品>食品>チーズ・乳製品>チーズ>ハード>チェダー,204
食品>食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,5843
食品>食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,723
食品>食品>チーズ・乳製品>チーズ>フレッシュ,13640
食品>食品>チーズ・乳製品>チーズ>フレッシュ>その他,1125
食品>食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,200
食品>食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,5068
食品>食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,54
食品>食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,21
食品>食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,850
食品>食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,6192
食品>食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,130
食品>食品>チーズ・乳製品>チーズ>プロセス,5676
食品>食品>チーズ・乳製品>チーズ>白カビ,3858
食品>食品>チーズ・乳製品>チーズ>白カビ>その他,279
食品>食品>チーズ・乳製品>チーズ>白カビ>カマンベール,1896
食品>食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,31
食品>食品>チーズ・乳製品>チーズ>白カビ>ブリー,1652
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー,2375
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,510
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,1498
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,68
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,120
食品>食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,178
食品>食品>チーズ・乳製品>バター>有塩バター,15027
食品>食品>チーズ・乳製品>バター>無塩バター,27985
食品>食品>チーズ・乳製品>ヨーグルト>その他,5999
