ジャンル名,売上金額（千円）
食品>チーズ・乳製品>チーズ>その他,13180
食品>チーズ・乳製品>チーズ>その他(1409削除),0
食品>チーズ・乳製品>チーズ>ウォッシュ,914
食品>チーズ・乳製品>チーズ>ウォッシュ>その他,542
食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,366
食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,6
食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,0
食品>チーズ・乳製品>チーズ>シェーブル,329
食品>チーズ・乳製品>チーズ>スモークチーズ,1425
食品>チーズ・乳製品>チーズ>セット・詰め合わせ,15920
食品>チーズ・乳製品>チーズ>セミハード,19599
食品>チーズ・乳製品>チーズ>セミハード>その他,5772
食品>チーズ・乳製品>チーズ>セミハード>エダム,343
食品>チーズ・乳製品>チーズ>セミハード>エメンタール,562
食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,8276
食品>チーズ・乳製品>チーズ>セミハード>チェダー,2591
食品>チーズ・乳製品>チーズ>セミハード>ミモレット,478
食品>チーズ・乳製品>チーズ>セミハード>ラクレット,1578
食品>チーズ・乳製品>チーズ>チーズフォンデュ,400
食品>チーズ・乳製品>チーズ>ハード,8302
食品>チーズ・乳製品>チーズ>ハード>その他,1944
食品>チーズ・乳製品>チーズ>ハード>エメンタール,149
食品>チーズ・乳製品>チーズ>ハード>コンテ,617
食品>チーズ・乳製品>チーズ>ハード>チェダー,314
食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,4405
食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,874
食品>チーズ・乳製品>チーズ>フレッシュ,13018
食品>チーズ・乳製品>チーズ>フレッシュ>その他,961
食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,224
食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,3826
食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,140
食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,30
食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,834
食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,6790
食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,212
食品>チーズ・乳製品>チーズ>プロセス,6718
食品>チーズ・乳製品>チーズ>白カビ,8139
食品>チーズ・乳製品>チーズ>白カビ>その他,321
食品>チーズ・乳製品>チーズ>白カビ>カマンベール,6757
食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,26
食品>チーズ・乳製品>チーズ>白カビ>ブリー,1035
食品>チーズ・乳製品>チーズ>青カビ・ブルー,2164
食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,541
食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,1275
食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,64
食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,97
食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,187
食品>チーズ・乳製品>バター>有塩バター,12510
食品>チーズ・乳製品>バター>無塩バター,21743
食品>チーズ・乳製品>ヨーグルト>その他,3217
食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,2594
食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,1620
食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,9989
食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,7344
食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,27776
食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,1181
食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,1995
食品>パン・ジャム・シリアル>シリアル>その他,40488
食品>パン・ジャム・シリアル>シリアル>オートミール,66569
食品>パン・ジャム・シリアル>シリアル>グラノーラ,13229
食品>パン・ジャム・シリアル>シリアル>コーンフレーク,946
食品>パン・ジャム・シリアル>シリアル>ブラン,894
食品>パン・ジャム・シリアル>シリアル>ミューズリー,1214
食品>パン・ジャム・シリアル>シリアル>玄米フレーク,197
食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,5894
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,286395
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,159395
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,613
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,123809
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,2579
食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,2931
食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,31404
食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,1635
食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,4629
食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,5268
食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,1365
食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,12064
食品>パン・ジャム・シリアル>パン>その他,10051
食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,173
食品>パン・ジャム・シリアル>パン>クロワッサン,23778
食品>パン・ジャム・シリアル>パン>グリッシーニ,102
食品>パン・ジャム・シリアル>パン>スコーン,5415
食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,67735
食品>パン・ジャム・シリアル>パン>デニッシュ,8822
食品>パン・ジャム・シリアル>パン>ドイツパン,3656
食品>パン・ジャム・シリアル>パン>ナン,412
食品>パン・ジャム・シリアル>パン>フォカッチャ,33
食品>パン・ジャム・シリアル>パン>フランスパン,5270
食品>パン・ジャム・シリアル>パン>プレッツェル,774
食品>パン・ジャム・シリアル>パン>ベーグル,44290
食品>パン・ジャム・シリアル>パン>ロールパン,7599
食品>パン・ジャム・シリアル>パン>惣菜パン,4431
食品>パン・ジャム・シリアル>パン>菓子パン,39093
食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,2265
食品>パン・ジャム・シリアル>パン>菓子パン>その他,19306
食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,7672
食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,160
食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,8813
食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,877
食品>パン・ジャム・シリアル>パン>食パン,18038
食品>乾物>海苔>きざみ海苔・もみ海苔,3068
食品>乾物>海苔>その他,6449
食品>乾物>海苔>セット・詰め合わせ,8303
食品>乾物>海苔>味付け海苔,35148
食品>乾物>海苔>焼き海苔,89583
食品>乾物>海苔>青海苔,3667
食品>乾物>海苔>韓国海苔,8233
食品>乾物>鰹節>その他,2498
食品>乾物>鰹節>セット・詰め合わせ,2832
食品>乾物>鰹節>仕上節,2032
食品>乾物>鰹節>厚削り節,1842
食品>乾物>鰹節>薄削り節,4835
食品>惣菜>おせちセット>その他,0
食品>惣菜>おせちセット>中華おせちセット,0
食品>惣菜>おせちセット>和洋おせちセット,17
食品>惣菜>おせちセット>和洋中おせちセット,0
食品>惣菜>おせちセット>和風おせちセット,1634
食品>惣菜>おせちセット>洋風おせちセット,324
食品>惣菜>アジアン・エスニック惣菜>その他,920
食品>惣菜>アジアン・エスニック惣菜>その他(1409削除),0
食品>惣菜>アジアン・エスニック惣菜>セット・詰め合わせ,415
食品>惣菜>アジアン・エスニック惣菜>タイ料理,1869
食品>惣菜>アジアン・エスニック惣菜>タイ料理>その他,1408
食品>惣菜>アジアン・エスニック惣菜>タイ料理>ココナッツミルク(1507削除),0
食品>惣菜>アジアン・エスニック惣菜>タイ料理>ジャスミンライス(1507削除),0
食品>惣菜>アジアン・エスニック惣菜>タイ料理>スイートチリソース(1507削除),0
食品>惣菜>アジアン・エスニック惣菜>タイ料理>セット・詰め合わせ,219
食品>惣菜>アジアン・エスニック惣菜>タイ料理>トムヤムクン,242
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理,717
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>その他,127
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>フォー,494
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>生春巻,95
食品>惣菜>アジアン・エスニック惣菜>南米料理,1659
食品>惣菜>アジアン・エスニック惣菜>南米料理>その他,1346
食品>惣菜>アジアン・エスニック惣菜>南米料理>タコス,147
食品>惣菜>アジアン・エスニック惣菜>南米料理>トルティーヤ,167
食品>惣菜>中華惣菜・点心>あんまん,534
食品>惣菜>中華惣菜・点心>その他,28906
食品>惣菜>中華惣菜・点心>ちまき,3449
食品>惣菜>中華惣菜・点心>エビチリ,2195
食品>惣菜>中華惣菜・点心>シュウマイ,9990
食品>惣菜>中華惣菜・点心>スープ,5044
食品>惣菜>中華惣菜・点心>セット・詰め合わせ,131713
食品>惣菜>中華惣菜・点心>中華ポテト,165
食品>惣菜>中華惣菜・点心>北京ダック,345
食品>惣菜>中華惣菜・点心>小籠包,12257
食品>惣菜>中華惣菜・点心>揚げもち,86
食品>惣菜>中華惣菜・点心>春巻き,2439
食品>惣菜>中華惣菜・点心>肉まん,23819
食品>惣菜>中華惣菜・点心>蒸し鶏,190
食品>惣菜>中華惣菜・点心>角煮,3549
食品>惣菜>中華惣菜・点心>酢豚,838
食品>惣菜>中華惣菜・点心>餃子,172828
食品>惣菜>中華惣菜・点心>餃子>その他,24370
食品>惣菜>中華惣菜・点心>餃子>セット・詰め合わせ,44237
食品>惣菜>中華惣菜・点心>餃子>水餃子,2695
食品>惣菜>中華惣菜・点心>餃子>生餃子,101525
食品>惣菜>中華惣菜・点心>饅頭,2809
食品>惣菜>中華惣菜・点心>麻婆豆腐,1634
食品>惣菜>和風惣菜>おこわ,8050
食品>惣菜>和風惣菜>おでん,1851
食品>惣菜>和風惣菜>おにぎり,9573
食品>惣菜>和風惣菜>おひたし,30
食品>惣菜>和風惣菜>お吸い物,4401
食品>惣菜>和風惣菜>お好み焼き,6914
食品>惣菜>和風惣菜>お粥,8900
食品>惣菜>和風惣菜>お茶漬け,183793
食品>惣菜>和風惣菜>その他,58522
食品>惣菜>和風惣菜>たこ焼き,3884
食品>惣菜>和風惣菜>なます・酢の物,0
食品>惣菜>和風惣菜>ひつまぶし,11795
食品>惣菜>和風惣菜>みそ汁,89719
食品>惣菜>和風惣菜>もんじゃ焼き,162
食品>惣菜>和風惣菜>セット・詰め合わせ,90929
食品>惣菜>和風惣菜>丼,444243
食品>惣菜>和風惣菜>丼>その他,22176
食品>惣菜>和風惣菜>丼>カツ丼,1315
食品>惣菜>和風惣菜>丼>牛丼,408401
食品>惣菜>和風惣菜>丼>親子丼,3242
食品>惣菜>和風惣菜>丼>豚丼,9108
食品>惣菜>和風惣菜>佃煮,48468
食品>惣菜>和風惣菜>刺身・たたき,22623
食品>惣菜>和風惣菜>卯の花,0
食品>惣菜>和風惣菜>卵焼き,288
食品>惣菜>和風惣菜>唐揚げ,9839
食品>惣菜>和風惣菜>天かす・揚げ玉,137
食品>惣菜>和風惣菜>天ぷら,1591
食品>惣菜>和風惣菜>寿司,22288
食品>惣菜>和風惣菜>焼き魚,6379
食品>惣菜>和風惣菜>焼き鳥・つくね,18692
食品>惣菜>和風惣菜>焼豚,12311
食品>惣菜>和風惣菜>煮物,14599
食品>惣菜>和風惣菜>白焼き,10185
食品>惣菜>和風惣菜>茶碗蒸し,1860
食品>惣菜>和風惣菜>蒲焼き,1330150
食品>惣菜>和風惣菜>赤飯,877
