ジャンル名,売上金額（千円）
食品>惣菜>和風惣菜>もんじゃ焼き,197
食品>惣菜>和風惣菜>セット・詰め合わせ,119316
食品>惣菜>和風惣菜>丼,213277
食品>惣菜>和風惣菜>丼>その他,13724
食品>惣菜>和風惣菜>丼>カツ丼,1073
食品>惣菜>和風惣菜>丼>牛丼,192981
食品>惣菜>和風惣菜>丼>親子丼,2230
食品>惣菜>和風惣菜>丼>豚丼,3269
食品>惣菜>和風惣菜>佃煮,46359
食品>惣菜>和風惣菜>刺身・たたき,12243
食品>惣菜>和風惣菜>卯の花,2
食品>惣菜>和風惣菜>卵焼き,270
食品>惣菜>和風惣菜>唐揚げ,20008
食品>惣菜>和風惣菜>天かす・揚げ玉,356
食品>惣菜>和風惣菜>天ぷら,1297
食品>惣菜>和風惣菜>寿司,19262
食品>惣菜>和風惣菜>焼き魚,7821
食品>惣菜>和風惣菜>焼き鳥・つくね,8984
食品>惣菜>和風惣菜>焼豚,7991
食品>惣菜>和風惣菜>煮物,11165
食品>惣菜>和風惣菜>白焼き,3442
食品>惣菜>和風惣菜>茶碗蒸し,1671
食品>惣菜>和風惣菜>蒲焼き,689916
食品>惣菜>和風惣菜>赤飯,1047
食品>惣菜>和風惣菜>雑炊,12503
食品>惣菜>洋風惣菜>その他,31140
食品>惣菜>洋風惣菜>とんかつ,17815
食品>惣菜>洋風惣菜>とんかつ>その他,4437
食品>惣菜>洋風惣菜>とんかつ>ヒレ,400
食品>惣菜>洋風惣菜>とんかつ>ロース,12978
食品>惣菜>洋風惣菜>グラタン,2032
食品>惣菜>洋風惣菜>コロッケ,7561
食品>惣菜>洋風惣菜>サラダ,999
食品>惣菜>洋風惣菜>シチュー,6272
食品>惣菜>洋風惣菜>スープ,295501
食品>惣菜>洋風惣菜>セット・詰め合わせ,63479
食品>惣菜>洋風惣菜>テリーヌ,83
食品>惣菜>洋風惣菜>ドリア,851
食品>惣菜>洋風惣菜>ハヤシライス,2051
食品>惣菜>洋風惣菜>ハンバーガー,379
食品>惣菜>洋風惣菜>ハンバーグ,90244
食品>惣菜>洋風惣菜>パエリア,721
食品>惣菜>洋風惣菜>ピザ,28195
食品>惣菜>洋風惣菜>リゾット,1697
食品>惣菜>鍋セット>きりたんぽ鍋,483
食品>惣菜>鍋セット>すき焼き,1542
食品>惣菜>鍋セット>その他,7871
食品>惣菜>鍋セット>ちゃんこ鍋,282
食品>惣菜>鍋セット>もつ鍋,15599
食品>惣菜>鍋セット>キムチ鍋,613
食品>惣菜>鍋セット>水炊き,4602
食品>惣菜>鍋セット>石狩鍋,69
食品>惣菜>韓国惣菜>その他,10493
食品>惣菜>韓国惣菜>スープ,5199
食品>惣菜>韓国惣菜>セット・詰め合わせ,5804
食品>惣菜>韓国惣菜>チヂミ,1370
食品>惣菜>韓国惣菜>トッポギ,1801
食品>惣菜>韓国惣菜>ナムル,235
食品>惣菜>韓国惣菜>プルコギ,146
食品>惣菜>韓国惣菜>参鶏湯,3059
食品>漬物・梅干し・キムチ>梅干し>きざみ梅,1002
食品>漬物・梅干し・キムチ>梅干し>しそ梅,19536
食品>漬物・梅干し・キムチ>梅干し>その他,51139
食品>漬物・梅干し・キムチ>梅干し>ねり梅,2400
食品>漬物・梅干し・キムチ>梅干し>はちみつ梅,104006
食品>漬物・梅干し・キムチ>梅干し>セット・詰め合わせ,18473
食品>漬物・梅干し・キムチ>梅干し>小梅,3624
食品>漬物・梅干し・キムチ>梅干し>干し梅,4005
食品>漬物・梅干し・キムチ>梅干し>梅干しにんにく,1691
食品>漬物・梅干し・キムチ>梅干し>焼梅干し,407
食品>漬物・梅干し・キムチ>梅干し>田舎梅干し,7721
食品>漬物・梅干し・キムチ>梅干し>白梅干し,8792
食品>漬物・梅干し・キムチ>梅干し>赤じそ漬け,5457
食品>漬物・梅干し・キムチ>漬物>かす漬け,2729
食品>漬物・梅干し・キムチ>漬物>こうじ漬け,721
食品>漬物・梅干し・キムチ>漬物>しば漬け,1432
食品>漬物・梅干し・キムチ>漬物>しょうゆ漬け,7159
食品>漬物・梅干し・キムチ>漬物>その他,8347
食品>漬物・梅干し・キムチ>漬物>たくあん漬け,6404
食品>漬物・梅干し・キムチ>漬物>ぬか漬け,15384
食品>漬物・梅干し・キムチ>漬物>みそ漬け,3448
食品>漬物・梅干し・キムチ>漬物>もろみ漬け,243
食品>漬物・梅干し・キムチ>漬物>らっきょう漬け,6648
食品>漬物・梅干し・キムチ>漬物>わさび漬け,1077
食品>漬物・梅干し・キムチ>漬物>セット・詰め合わせ,22026
食品>漬物・梅干し・キムチ>漬物>塩漬け,8376
食品>漬物・梅干し・キムチ>漬物>松前漬け,7217
食品>漬物・梅干し・キムチ>漬物>浅漬け,3317
食品>漬物・梅干し・キムチ>漬物>福神漬け,484
食品>漬物・梅干し・キムチ>漬物>酢漬け,4303
食品>米・雑穀>雑穀・雑穀米>あわ,1196
食品>米・雑穀>雑穀・雑穀米>きび,2164
食品>米・雑穀>雑穀・雑穀米>その他,21424
食品>米・雑穀>雑穀・雑穀米>ひえ,447
食品>米・雑穀>雑穀・雑穀米>アマランサス,2390
食品>米・雑穀>雑穀・雑穀米>キヌア,2884
食品>米・雑穀>雑穀・雑穀米>ブレンド,81209
食品>米・雑穀>雑穀・雑穀米>赤米,615
食品>米・雑穀>雑穀・雑穀米>黒米,10789
食品>精肉・肉加工品>加工品>ソーセージ>あらびき,4292
食品>精肉・肉加工品>加工品>ソーセージ>その他,3790
食品>精肉・肉加工品>加工品>ソーセージ>ウインナーソーセージ,20312
食品>精肉・肉加工品>加工品>ソーセージ>チョリソー,637
食品>精肉・肉加工品>加工品>ソーセージ>フランクフルト,4621
食品>精肉・肉加工品>加工品>ソーセージ>ボロニアソーセージ,1603
食品>精肉・肉加工品>加工品>ソーセージ>生ソーセージ,2763
食品>精肉・肉加工品>加工品>ソーセージ>骨付き,248
食品>精肉・肉加工品>加工品>ハム>その他,3908
食品>精肉・肉加工品>加工品>ハム>ベリーハム,66
食品>精肉・肉加工品>加工品>ハム>ボンレスハム,927
食品>精肉・肉加工品>加工品>ハム>ロースハム,2876
食品>精肉・肉加工品>挽肉>その他,38
食品>精肉・肉加工品>挽肉>合挽き,495
食品>精肉・肉加工品>挽肉>牛肉,948
食品>精肉・肉加工品>挽肉>豚肉,927
食品>精肉・肉加工品>挽肉>鶏肉,227
食品>精肉・肉加工品>牛肉>その他,75747
食品>精肉・肉加工品>牛肉>みすじ,7270
食品>精肉・肉加工品>牛肉>ギアラ・赤センマイ,250
食品>精肉・肉加工品>牛肉>サーロイン,40818
食品>精肉・肉加工品>牛肉>スネ,1503
食品>精肉・肉加工品>牛肉>セット・詰め合わせ,157629
食品>精肉・肉加工品>牛肉>タン,94822
食品>精肉・肉加工品>牛肉>テール,1140
食品>精肉・肉加工品>牛肉>ハチノス,377
食品>精肉・肉加工品>牛肉>ハツ,445
食品>精肉・肉加工品>牛肉>ハラミ,30090
食品>精肉・肉加工品>牛肉>バラ・カルビ,30495
食品>精肉・肉加工品>牛肉>ヒレ・シャトーブリアン,25463
食品>精肉・肉加工品>牛肉>ホルモン,14662
食品>精肉・肉加工品>牛肉>ミノ,1987
食品>精肉・肉加工品>牛肉>モモ,32811
食品>精肉・肉加工品>牛肉>ランプ,8274
食品>精肉・肉加工品>牛肉>リブロース,30717
食品>精肉・肉加工品>牛肉>レバー,5122
食品>精肉・肉加工品>牛肉>肩ロース,41124
食品>精肉・肉加工品>羊肉>その他,524
食品>精肉・肉加工品>羊肉>セット・詰め合わせ,2774
食品>精肉・肉加工品>羊肉>マトン,746
食品>精肉・肉加工品>羊肉>ラム,15224
食品>精肉・肉加工品>豚肉>その他,20008
食品>精肉・肉加工品>豚肉>カシラ,278
食品>精肉・肉加工品>豚肉>ガツ,181
食品>精肉・肉加工品>豚肉>コブクロ,118
食品>精肉・肉加工品>豚肉>セット・詰め合わせ,17114
食品>精肉・肉加工品>豚肉>タン,640
食品>精肉・肉加工品>豚肉>ハツ,66
食品>精肉・肉加工品>豚肉>バラ・カルビ,19309
食品>精肉・肉加工品>豚肉>ヒレ,398
食品>精肉・肉加工品>豚肉>ホルモン,4216
食品>精肉・肉加工品>豚肉>ミミ,601
食品>精肉・肉加工品>豚肉>モモ,3601
食品>精肉・肉加工品>豚肉>レバー,360
食品>精肉・肉加工品>豚肉>ロース,14939
食品>精肉・肉加工品>豚肉>豚足,1688
食品>精肉・肉加工品>馬肉>その他,3423
食品>精肉・肉加工品>馬肉>セット・詰め合わせ,20119
食品>精肉・肉加工品>馬肉>タテガミ,556
食品>精肉・肉加工品>馬肉>タン,83
食品>精肉・肉加工品>馬肉>ハツ,217
食品>精肉・肉加工品>馬肉>モツ,156
食品>精肉・肉加工品>馬肉>レバー,3281
食品>精肉・肉加工品>馬肉>赤身,32147
食品>精肉・肉加工品>馬肉>霜降り,5952
食品>精肉・肉加工品>鶏肉>ささみ,7223
食品>精肉・肉加工品>鶏肉>その他,38811
食品>精肉・肉加工品>鶏肉>カワ,3678
食品>精肉・肉加工品>鶏肉>セット・詰め合わせ,34840
食品>精肉・肉加工品>鶏肉>ハツ,523
食品>精肉・肉加工品>鶏肉>ムネ,17903
食品>精肉・肉加工品>鶏肉>モモ,23435
食品>精肉・肉加工品>鶏肉>レバー,1865
食品>精肉・肉加工品>鶏肉>手羽,18797
食品>精肉・肉加工品>鶏肉>砂肝・筋胃,1621
食品>精肉・肉加工品>鶏肉>軟骨,3033
食品>調味料>からし・マスタード>その他,1607
食品>調味料>からし・マスタード>ディジョン,222
食品>調味料>からし・マスタード>粒,2879
食品>調味料>しお>その他,72939
食品>調味料>しお>クリスタルソルト,5508
食品>調味料>しお>セット・詰め合わせ,2229
食品>調味料>しお>ハーブソルト,2261
食品>調味料>しお>岩塩,10273
食品>調味料>しょうゆ>その他,16319
食品>調味料>しょうゆ>たまりじょうゆ,2441
食品>調味料>しょうゆ>セット・詰め合わせ,8419
食品>調味料>しょうゆ>再仕込みしょうゆ,2505
食品>調味料>しょうゆ>刺身しょうゆ・だししょうゆ,16314
食品>調味料>しょうゆ>減塩しょうゆ,3374
食品>調味料>しょうゆ>濃口しょうゆ,29768
食品>調味料>しょうゆ>白しょうゆ,549
食品>調味料>しょうゆ>薄口しょうゆ,3442
食品>調味料>だし>あごだし,37040
食品>調味料>だし>あわせだし,34173
食品>調味料>だし>かつおだし,46232
食品>調味料>だし>こんぶだし,38721
食品>調味料>だし>その他,57299
食品>調味料>だし>ブイヨン・コンソメ,10427
食品>調味料>ふりかけ>おかか,3448
食品>調味料>ふりかけ>さけ,801
食品>調味料>ふりかけ>しそ,2986
食品>調味料>ふりかけ>その他,30090
食品>調味料>ふりかけ>たらこ,414
食品>調味料>ふりかけ>ちりめんじゃこ,1006
食品>調味料>ふりかけ>のりたま,1493
食品>調味料>ふりかけ>セット・詰め合わせ,11740
食品>調味料>みそ>その他,11879
食品>調味料>みそ>セット・詰め合わせ,6121
食品>調味料>みそ>合わせみそ,6141
食品>調味料>みそ>白みそ,2542
食品>調味料>みそ>米みそ,9159
食品>調味料>みそ>粒みそ,2416
食品>調味料>みそ>豆みそ,989
食品>調味料>みそ>赤みそ,2821
食品>調味料>みそ>麦みそ,4946
食品>調味料>みりん>みりん風調味料,1883
食品>調味料>みりん>本みりん,16280
食品>調味料>みりん>発酵調味料,1493
食品>調味料>アジアン・エスニック調味料>その他,2619
食品>調味料>アジアン・エスニック調味料>ココナッツミルク,3479
食品>調味料>アジアン・エスニック調味料>スイートチリソース,698
食品>調味料>アジアン・エスニック調味料>魚醤・ナンプラー,1567
食品>調味料>スパイス>その他,23399
食品>調味料>スパイス>オニオン,1602
食品>調味料>スパイス>カルダモン,1477
食品>調味料>スパイス>ガーリック,3197
食品>調味料>スパイス>クローブ,1936
食品>調味料>スパイス>コリアンダー,721
食品>調味料>スパイス>サフラン,420
食品>調味料>スパイス>シナモン,6444
食品>調味料>スパイス>ジンジャー,4544
食品>調味料>スパイス>スターアニス,289
食品>調味料>スパイス>ターメリック,1244
食品>調味料>スパイス>ナツメグ,364
食品>調味料>スパイス>パプリカ,439
食品>調味料>スパイス>ブラックペッパー,7093
食品>調味料>スパイス>ホワイトペッパー,703
食品>調味料>スパイス>唐辛子,16537
食品>調味料>スパイス>唐辛子>その他,6735
食品>調味料>スパイス>唐辛子>一味唐辛子,5200
食品>調味料>スパイス>唐辛子>七味唐辛子,3874
食品>調味料>スパイス>唐辛子>島とうがらし,728
食品>調味料>スパイス>山椒・花椒,10101
食品>調味料>ソース・たれ>お好み焼きソース,2460
食品>調味料>ソース・たれ>その他,20061
食品>調味料>ソース・たれ>とんかつソース,1523
食品>調味料>ソース・たれ>ウスターソース,1341
食品>調味料>ソース・たれ>オイスターソース,2094
食品>調味料>ソース・たれ>ステーキソース,1289
食品>調味料>ソース・たれ>デミグラスソース,936
食品>調味料>ソース・たれ>パスタソース,24906
食品>調味料>ソース・たれ>中濃ソース,1629
食品>調味料>ソース・たれ>焼きそばソース,1148
食品>調味料>ソース・たれ>焼肉のたれ,7991
食品>調味料>ドレッシング>かぼすドレッシング,88
食品>調味料>ドレッシング>ごまドレッシング,2886
食品>調味料>ドレッシング>その他,12696
食品>調味料>ドレッシング>イタリアンドレッシング,1714
食品>調味料>ドレッシング>セット・詰め合わせ,11269
食品>調味料>ドレッシング>フレンチドレッシング,1344
食品>調味料>ドレッシング>中華ドレッシング,507
食品>調味料>ドレッシング>和風ドレッシング,7959
食品>調味料>ドレッシング>梅ドレッシング,176
食品>調味料>ハーブ>その他,5047
食品>調味料>ハーブ>オレガノ,176
食品>調味料>ハーブ>セージ,79
食品>調味料>ハーブ>タイム,92
食品>調味料>ハーブ>バジル,766
食品>調味料>ハーブ>パセリ,288
食品>調味料>ハーブ>ペパーミント,51
食品>調味料>ハーブ>マジョラム,31
食品>調味料>ハーブ>レモングラス,165
食品>調味料>ハーブ>ローズマリー,139
食品>調味料>ハーブ>ローレル,248
食品>調味料>ポン酢>かぼす,600
食品>調味料>ポン酢>すだち,1153
食品>調味料>ポン酢>その他,9885
食品>調味料>ポン酢>ゆず,5780
食品>調味料>ミックススパイス・混合調味料>ごましお,308
食品>調味料>ミックススパイス・混合調味料>その他,16208
食品>調味料>ミックススパイス・混合調味料>ガラム・マサラ,899
食品>調味料>ミックススパイス・混合調味料>シナモンシュガー,164
食品>調味料>ミックススパイス・混合調味料>ブーケガルニ,9
食品>調味料>ミックススパイス・混合調味料>柚子胡椒,2177
食品>調味料>中華調味料>その他,10459
食品>調味料>中華調味料>甜麺醤・テンメンジャン,450
食品>調味料>中華調味料>豆板醤・トウバンジャン,1025
食品>調味料>中華調味料>辣油・ラー油,5188
食品>調味料>中華調味料>辣醤・ラァジャン,397
食品>調味料>料理酒>清酒・合成清酒,618
食品>調味料>料理酒>発酵調味料,4760
食品>調味料>油>えごま油,8048
食品>調味料>油>こめ油,41542
食品>調味料>油>ごま油,19782
食品>調味料>油>その他,18364
食品>調味料>油>なたね油・キャノーラ油,11798
食品>調味料>油>ひまわり油,786
食品>調味料>油>べに花油,476
食品>調味料>油>アボカドオイル,597
食品>調味料>油>オリーブオイル,85122
食品>調味料>油>グレープシードオイル,4690
食品>調味料>油>ココナッツオイル,19398
食品>調味料>油>コーン油,24
食品>調味料>油>サラダ油,6688
食品>調味料>油>セット・詰め合わせ,4985
食品>調味料>油>トリュフオイル,990
食品>調味料>油>ピーナッツオイル,168
食品>調味料>油>マスタードオイル,20
食品>調味料>油>亜麻仁油,44813
食品>調味料>油>大豆油,1786
食品>調味料>油>椿油,439
食品>調味料>油>玄米油,153
食品>調味料>砂糖・甘味料>ざら糖,1845
食品>調味料>砂糖・甘味料>その他,54540
食品>調味料>砂糖・甘味料>オリゴ糖,4496
食品>調味料>砂糖・甘味料>ガムシロップ,1497
食品>調味料>砂糖・甘味料>グラニュー糖,5843
食品>調味料>砂糖・甘味料>セット・詰め合わせ,43
食品>調味料>砂糖・甘味料>三温糖,470
食品>調味料>砂糖・甘味料>上白糖,2766
食品>調味料>砂糖・甘味料>人工甘味料,13529
食品>調味料>砂糖・甘味料>和三盆,904
食品>調味料>砂糖・甘味料>氷砂糖,4070
食品>調味料>砂糖・甘味料>角砂糖,1077
食品>調味料>砂糖・甘味料>黒砂糖,11057
食品>調味料>酢>その他,13668
食品>調味料>酢>セット・詰め合わせ,3412
食品>調味料>酢>バルサミコ,5041
食品>調味料>酢>果実酢,65779
食品>調味料>酢>玄米酢,2431
食品>調味料>酢>白ワインビネガー,572
食品>調味料>酢>穀物酢,1767
食品>調味料>酢>米酢,8516
食品>調味料>酢>赤ワインビネガー,278
食品>調味料>韓国調味料>その他,5141
食品>調味料>韓国調味料>コチュジャン,1561
食品>調味料>韓国調味料>サムジャン,235
食品>調味料>韓国調味料>テンジャン,27
食品>豆腐・納豆・こんにゃく>納豆>その他,30406
食品>豆腐・納豆・こんにゃく>納豆>ひきわり納豆,2005
食品>豆腐・納豆・こんにゃく>納豆>ワラ納豆,1095
食品>豆腐・納豆・こんにゃく>納豆>中粒納豆,196
食品>豆腐・納豆・こんにゃく>納豆>大粒納豆,1788
食品>豆腐・納豆・こんにゃく>納豆>小粒納豆,3370
食品>豆腐・納豆・こんにゃく>納豆>極小粒納豆,1078
食品>豆腐・納豆・こんにゃく>納豆>黒豆納豆,200
食品>豆腐・納豆・こんにゃく>豆腐>おから,3844
食品>豆腐・納豆・こんにゃく>豆腐>がんもどき,94
食品>豆腐・納豆・こんにゃく>豆腐>ごま豆腐,1592
食品>豆腐・納豆・こんにゃく>豆腐>その他,6774
食品>豆腐・納豆・こんにゃく>豆腐>セット・詰め合わせ,7240
食品>豆腐・納豆・こんにゃく>豆腐>厚揚げ,93
食品>豆腐・納豆・こんにゃく>豆腐>寄せ豆腐,298
