ジャンル名,売上金額（千円）
食品>チーズ・乳製品>チーズ>その他,25403
食品>チーズ・乳製品>チーズ>ウォッシュ,4135
食品>チーズ・乳製品>チーズ>ウォッシュ>その他,1867
食品>チーズ・乳製品>チーズ>ウォッシュ>エポワス,728
食品>チーズ・乳製品>チーズ>ウォッシュ>マンステール,37
食品>チーズ・乳製品>チーズ>ウォッシュ>モン・ドール,1503
食品>チーズ・乳製品>チーズ>シェーブル,470
食品>チーズ・乳製品>チーズ>スモークチーズ,2274
食品>チーズ・乳製品>チーズ>セット・詰め合わせ,27916
食品>チーズ・乳製品>チーズ>セミハード,36335
食品>チーズ・乳製品>チーズ>セミハード>その他,9050
食品>チーズ・乳製品>チーズ>セミハード>エダム,400
食品>チーズ・乳製品>チーズ>セミハード>エメンタール,1187
食品>チーズ・乳製品>チーズ>セミハード>ゴーダ,16387
食品>チーズ・乳製品>チーズ>セミハード>チェダー,4430
食品>チーズ・乳製品>チーズ>セミハード>ミモレット,661
食品>チーズ・乳製品>チーズ>セミハード>ラクレット,4220
食品>チーズ・乳製品>チーズ>チーズフォンデュ,1421
食品>チーズ・乳製品>チーズ>ハード,12820
食品>チーズ・乳製品>チーズ>ハード>その他,2847
食品>チーズ・乳製品>チーズ>ハード>エメンタール,370
食品>チーズ・乳製品>チーズ>ハード>コンテ,850
食品>チーズ・乳製品>チーズ>ハード>チェダー,251
食品>チーズ・乳製品>チーズ>ハード>パルミジャーノ・レッジャーノ,7289
食品>チーズ・乳製品>チーズ>ハード>ペコリーノ・ロマーノ,1213
食品>チーズ・乳製品>チーズ>フレッシュ,17714
食品>チーズ・乳製品>チーズ>フレッシュ>その他,1008
食品>チーズ・乳製品>チーズ>フレッシュ>カッテージチーズ,318
食品>チーズ・乳製品>チーズ>フレッシュ>クリームチーズ,5239
食品>チーズ・乳製品>チーズ>フレッシュ>フロマージュブラン,279
食品>チーズ・乳製品>チーズ>フレッシュ>ブルサン,62
食品>チーズ・乳製品>チーズ>フレッシュ>マスカルポーネ,763
食品>チーズ・乳製品>チーズ>フレッシュ>モッツァレラ,9287
食品>チーズ・乳製品>チーズ>フレッシュ>リコッタ,758
食品>チーズ・乳製品>チーズ>プロセス,10039
食品>チーズ・乳製品>チーズ>白カビ,6752
食品>チーズ・乳製品>チーズ>白カビ>その他,794
食品>チーズ・乳製品>チーズ>白カビ>カマンベール,3893
食品>チーズ・乳製品>チーズ>白カビ>サンタンドレ,42
食品>チーズ・乳製品>チーズ>白カビ>ブリー,2023
食品>チーズ・乳製品>チーズ>青カビ・ブルー,4194
食品>チーズ・乳製品>チーズ>青カビ・ブルー>その他,923
食品>チーズ・乳製品>チーズ>青カビ・ブルー>ゴルゴンゾーラ,2401
食品>チーズ・乳製品>チーズ>青カビ・ブルー>スティルトン,173
食品>チーズ・乳製品>チーズ>青カビ・ブルー>フルムダンベール,286
食品>チーズ・乳製品>チーズ>青カビ・ブルー>ロックフォール,411
食品>チーズ・乳製品>バター>有塩バター,17817
食品>チーズ・乳製品>バター>無塩バター,32609
食品>チーズ・乳製品>ヨーグルト>その他,4391
食品>チーズ・乳製品>ヨーグルト>カスピ海ヨーグルト,2405
食品>チーズ・乳製品>ヨーグルト>ギリシャヨーグルト,1464
食品>チーズ・乳製品>ヨーグルト>セット・詰め合わせ,14664
食品>チーズ・乳製品>ヨーグルト>ソフトヨーグルト,8294
食品>チーズ・乳製品>ヨーグルト>ドリンクヨーグルト,35839
食品>チーズ・乳製品>ヨーグルト>低脂肪ヨーグルト,1154
食品>チーズ・乳製品>ヨーグルト>無糖ヨーグルト,2417
食品>パン・ジャム・シリアル>シリアル>その他,29366
食品>パン・ジャム・シリアル>シリアル>オートミール,49706
食品>パン・ジャム・シリアル>シリアル>グラノーラ,20588
食品>パン・ジャム・シリアル>シリアル>コーンフレーク,776
食品>パン・ジャム・シリアル>シリアル>ブラン,1310
食品>パン・ジャム・シリアル>シリアル>ミューズリー,1108
食品>パン・ジャム・シリアル>シリアル>玄米フレーク,472
食品>パン・ジャム・シリアル>ジャム・はちみつ>その他,6546
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー,525814
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>はちみつ,229591
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>ナッツのはちみつ漬け,627
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>マヌカハニー,290461
食品>パン・ジャム・シリアル>ジャム・はちみつ>はちみつ・ハニー>巣蜜・コムハニー,5135
食品>パン・ジャム・シリアル>ジャム・はちみつ>コンポート,3086
食品>パン・ジャム・シリアル>ジャム・はちみつ>ジャム・コンフィチュール,41370
食品>パン・ジャム・シリアル>ジャム・はちみつ>チョコレートクリーム,1815
食品>パン・ジャム・シリアル>ジャム・はちみつ>ピューレ,3978
食品>パン・ジャム・シリアル>ジャム・はちみつ>ピーナッツクリーム・ピーナッツバター,5564
食品>パン・ジャム・シリアル>ジャム・はちみつ>ミルククリーム,2899
食品>パン・ジャム・シリアル>ジャム・はちみつ>メープルシロップ,13491
食品>パン・ジャム・シリアル>パン>その他,14132
食品>パン・ジャム・シリアル>パン>イングリッシュマフィン,107
食品>パン・ジャム・シリアル>パン>クロワッサン,30899
食品>パン・ジャム・シリアル>パン>グリッシーニ,148
食品>パン・ジャム・シリアル>パン>スコーン,9107
食品>パン・ジャム・シリアル>パン>セット・詰め合わせ,88742
食品>パン・ジャム・シリアル>パン>デニッシュ,13038
食品>パン・ジャム・シリアル>パン>ドイツパン,6168
食品>パン・ジャム・シリアル>パン>ナン,642
食品>パン・ジャム・シリアル>パン>フォカッチャ,71
食品>パン・ジャム・シリアル>パン>フランスパン,6114
食品>パン・ジャム・シリアル>パン>プレッツェル,1760
食品>パン・ジャム・シリアル>パン>ベーグル,50313
食品>パン・ジャム・シリアル>パン>ロールパン,6793
食品>パン・ジャム・シリアル>パン>惣菜パン,6923
食品>パン・ジャム・シリアル>パン>菓子パン,43365
食品>パン・ジャム・シリアル>パン>菓子パン>あんパン,2122
食品>パン・ジャム・シリアル>パン>菓子パン>その他,17929
食品>パン・ジャム・シリアル>パン>菓子パン>クリームパン,14044
食品>パン・ジャム・シリアル>パン>菓子パン>ジャムパン,225
食品>パン・ジャム・シリアル>パン>菓子パン>チョコレートパン,7998
食品>パン・ジャム・シリアル>パン>菓子パン>メロンパン,1048
食品>パン・ジャム・シリアル>パン>食パン,26650
食品>乾物>海苔>きざみ海苔・もみ海苔,4275
食品>乾物>海苔>その他,14337
食品>乾物>海苔>セット・詰め合わせ,24729
食品>乾物>海苔>味付け海苔,65795
食品>乾物>海苔>焼き海苔,120515
食品>乾物>海苔>青海苔,5707
食品>乾物>海苔>韓国海苔,11283
食品>乾物>鰹節>その他,5612
食品>乾物>鰹節>セット・詰め合わせ,5571
食品>乾物>鰹節>仕上節,3588
食品>乾物>鰹節>厚削り節,2933
食品>乾物>鰹節>薄削り節,7360
食品>惣菜>おせちセット>その他,11187
食品>惣菜>おせちセット>中華おせちセット,95433
食品>惣菜>おせちセット>和洋おせちセット,305629
食品>惣菜>おせちセット>和洋中おせちセット,258701
食品>惣菜>おせちセット>和風おせちセット,1685022
食品>惣菜>おせちセット>洋風おせちセット,224316
食品>惣菜>アジアン・エスニック惣菜>その他,3448
食品>惣菜>アジアン・エスニック惣菜>セット・詰め合わせ,752
食品>惣菜>アジアン・エスニック惣菜>タイ料理,2618
食品>惣菜>アジアン・エスニック惣菜>タイ料理>その他,1885
食品>惣菜>アジアン・エスニック惣菜>タイ料理>セット・詰め合わせ,500
食品>惣菜>アジアン・エスニック惣菜>タイ料理>トムヤムクン,233
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理,933
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>その他,196
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>フォー,613
食品>惣菜>アジアン・エスニック惣菜>ベトナム料理>生春巻,125
食品>惣菜>アジアン・エスニック惣菜>南米料理,1096
食品>惣菜>アジアン・エスニック惣菜>南米料理>その他,827
食品>惣菜>アジアン・エスニック惣菜>南米料理>タコス,107
食品>惣菜>アジアン・エスニック惣菜>南米料理>トルティーヤ,162
食品>惣菜>中華惣菜・点心>あんまん,2685
食品>惣菜>中華惣菜・点心>その他,44754
食品>惣菜>中華惣菜・点心>ちまき,6436
食品>惣菜>中華惣菜・点心>エビチリ,2950
食品>惣菜>中華惣菜・点心>シュウマイ,17169
食品>惣菜>中華惣菜・点心>スープ,8766
食品>惣菜>中華惣菜・点心>セット・詰め合わせ,255888
食品>惣菜>中華惣菜・点心>中華ポテト,376
食品>惣菜>中華惣菜・点心>北京ダック,1802
食品>惣菜>中華惣菜・点心>小籠包,25512
食品>惣菜>中華惣菜・点心>揚げもち,249
食品>惣菜>中華惣菜・点心>春巻き,2824
食品>惣菜>中華惣菜・点心>肉まん,71710
食品>惣菜>中華惣菜・点心>蒸し鶏,122
食品>惣菜>中華惣菜・点心>角煮,10883
食品>惣菜>中華惣菜・点心>酢豚,1131
食品>惣菜>中華惣菜・点心>餃子,302831
食品>惣菜>中華惣菜・点心>餃子>その他,37715
食品>惣菜>中華惣菜・点心>餃子>セット・詰め合わせ,60884
食品>惣菜>中華惣菜・点心>餃子>水餃子,4632
食品>惣菜>中華惣菜・点心>餃子>生餃子,199601
食品>惣菜>中華惣菜・点心>饅頭,2654
食品>惣菜>中華惣菜・点心>麻婆豆腐,2825
食品>惣菜>和風惣菜>おこわ,9662
食品>惣菜>和風惣菜>おでん,12721
食品>惣菜>和風惣菜>おにぎり,12266
食品>惣菜>和風惣菜>おひたし,13
食品>惣菜>和風惣菜>お吸い物,23236
食品>惣菜>和風惣菜>お好み焼き,12887
食品>惣菜>和風惣菜>お粥,15648
食品>惣菜>和風惣菜>お茶漬け,136515
食品>惣菜>和風惣菜>その他,101676
食品>惣菜>和風惣菜>たこ焼き,5085
食品>惣菜>和風惣菜>なます・酢の物,35
食品>惣菜>和風惣菜>ひつまぶし,9083
食品>惣菜>和風惣菜>みそ汁,195063
