ジャンル名,売上金額（千円）
ダイエット・健康>ダイエット・健康>サプリメント>その他,1455590
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸,492783
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>BCAA,66660
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>その他,269602
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>オルニチン,16220
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>カルニチン,33471
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>ギャバ,33537
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,73292
ダイエット・健康>ダイエット・健康>サプリメント>オリゴ糖,27659
ダイエット・健康>ダイエット・健康>サプリメント>クエン酸,55647
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン,69295
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,53506
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,6590
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,9199
ダイエット・健康>ダイエット・健康>サプリメント>コラーゲン,156252
ダイエット・健康>ダイエット・健康>サプリメント>ヒアルロン酸,20160
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン,558525
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>その他,19514
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンA,7929
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB1,4461
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB12,3474
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB2,11113
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,16784
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,5625
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB6,7007
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,16945
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB8,251
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,120682
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB群,25573
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンC,157412
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンD,27289
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンE,19708
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンK,1036
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンP,586
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>マルチビタミン,113135
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン・ミネラル混合,67314
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル,486775
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>その他,3608
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>アスタキサンチン,40513
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>カテキン,4653
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール,16448
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>その他,6041
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>ピクノジェノール,4633
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>レスベラトロール,5774
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>マルチファイトケミカル,3413
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ルテイン,107562
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>大豆イソフラボン,310577
ダイエット・健康>ダイエット・健康>サプリメント>プラセンタ,115661
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン,1694969
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>その他,383000
