ジャンル名,売上金額（千円）
ダイエット・健康>ダイエット・健康>サプリメント>その他,1334437
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸,585786
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>BCAA,57582
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>その他,320043
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>オルニチン,13891
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>カルニチン,45305
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>ギャバ,61995
ダイエット・健康>ダイエット・健康>サプリメント>アミノ酸>マルチアミノ酸,86970
ダイエット・健康>ダイエット・健康>サプリメント>オリゴ糖,36229
ダイエット・健康>ダイエット・健康>サプリメント>クエン酸,48839
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン,84041
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン,54553
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>グルコサミン・コンドロイチン混合,13638
ダイエット・健康>ダイエット・健康>サプリメント>グルコサミン・コンドロイチン>コンドロイチン,15850
ダイエット・健康>ダイエット・健康>サプリメント>コラーゲン,212817
ダイエット・健康>ダイエット・健康>サプリメント>ヒアルロン酸,53175
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン,844926
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>その他,34221
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンA,7763
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB1,5331
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB12,7633
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB2,9014
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB3・ナイアシン,71710
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB5・パントテン酸,2598
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB6,8756
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB7・ビオチン,25481
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB8,708
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB9・葉酸,123180
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンB群,57708
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンC,233220
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンD,83584
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンE,20936
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンK,2651
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>ビタミンP,1966
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン>マルチビタミン,148467
ダイエット・健康>ダイエット・健康>サプリメント>ビタミン・ミネラル混合,124791
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル,683998
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>その他,1264
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>アスタキサンチン,42271
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>カテキン,6060
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール,31688
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>その他,17056
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>ピクノジェノール,4896
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ポリフェノール>レスベラトロール,9736
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>マルチファイトケミカル,6725
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>ルテイン,178356
ダイエット・健康>ダイエット・健康>サプリメント>ファイトケミカル>大豆イソフラボン,417634
ダイエット・健康>ダイエット・健康>サプリメント>プラセンタ,73851
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン,1930472
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>その他,330778
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>カゼインプロテイン,4445
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>ソイプロテイン,238553
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>プロテオグリカン,10727
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>ホエイプロテイン,1107079
ダイエット・健康>ダイエット・健康>サプリメント>プロテイン>マルチプロテイン,238890
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス,330232
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>KW乳酸菌,23223
ダイエット・健康>ダイエット・健康>サプリメント>プロバイオティクス>L-92乳酸菌,11677
